NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX
"[0.506949782371521, 0.36738502979278564, -0.13849936425685883]","[0.511376142501831, 0.3560580909252167, -0.12743863463401794]","[0.514185905456543, 0.35639795660972595, -0.12744973599910736]","[0.5167685747146606, 0.35695701837539673, -0.1274542510509491]","[0.5036944150924683, 0.3543590307235718, -0.12600544095039368]","[0.5014955997467041, 0.3535488545894623, -0.1259966790676117]","[0.4994533658027649, 0.35304439067840576, -0.12595109641551971]","[0.52048659324646, 0.36103853583335876, -0.061265867203474045]","[0.4972771108150482, 0.35645511746406555, -0.054263971745967865]","[0.5121970176696777, 0.3804035484790802, -0.11430010944604874]","[0.50222247838974, 0.37706777453422546, -0.11223827302455902]","[0.5353055596351624, 0.4242020547389984, -0.05949933081865311]","[0.4800642132759094, 0.4140561819076538, -0.05306081101298332]","[0.5504966378211975, 0.4245850443840027, -0.23608951270580292]","[0.46183547377586365, 0.4016025960445404, -0.22010274231433868]","[0.5732125639915466, 0.4086368978023529, -0.41868728399276733]","[0.44686228036880493, 0.3711622357368469, -0.3976103365421295]","[0.5857869386672974, 0.40331241488456726, -0.4553329348564148]","[0.4329727590084076, 0.356698215007782, -0.4342080056667328]","[0.5823133587837219, 0.39970049262046814, -0.4544512629508972]","[0.439725399017334, 0.35342755913734436, -0.4342477321624756]","[0.5762316584587097, 0.4044971764087677, -0.42518553137779236]","[0.4447374939918518, 0.361688494682312, -0.40527334809303284]","[0.5157891511917114, 0.577983021736145, 0.0010597662767395377]","[0.4797927439212799, 0.57023024559021, -0.0011056724470108747]","[0.5294641256332397, 0.6759782433509827, -0.0911937952041626]","[0.4637885093688965, 0.6641854047775269, -0.16241252422332764]","[0.5152552723884583, 0.7657666802406311, 0.044633910059928894]","[0.4610784947872162, 0.7623195052146912, -0.05182124301791191]","[0.5102525949478149, 0.770777702331543, 0.05620313808321953]","[0.46413737535476685, 0.7716054320335388, -0.04509546607732773]","[0.5210605263710022, 0.8188056945800781, -0.01692173257470131]","[0.45451775193214417, 0.8111196160316467, -0.1217145323753357]"
"[0.5090101957321167, 0.35317322611808777, -0.138177752494812]","[0.5131086111068726, 0.34197086095809937, -0.1272532045841217]","[0.5156754851341248, 0.3424689769744873, -0.12726642191410065]","[0.5181376934051514, 0.34327876567840576, -0.12727224826812744]","[0.5053324103355408, 0.3402285575866699, -0.12613727152347565]","[0.5029264688491821, 0.339772492647171, -0.1261252462863922]","[0.5008672475814819, 0.33968085050582886, -0.12607547640800476]","[0.5209745168685913, 0.348185658454895, -0.06032369285821915]","[0.49759045243263245, 0.3440316617488861, -0.05479776859283447]","[0.513668417930603, 0.368603378534317, -0.11344236135482788]","[0.503527045249939, 0.36551353335380554, -0.11193064600229263]","[0.5353991985321045, 0.41535818576812744, -0.05741154029965401]","[0.48019829392433167, 0.40416663885116577, -0.054128218442201614]","[0.5506795644760132, 0.42152756452560425, -0.23006930947303772]","[0.46372190117836, 0.40010887384414673, -0.21956560015678406]","[0.5734577775001526, 0.40195146203041077, -0.40809598565101624]","[0.4510869085788727, 0.3646756410598755, -0.3967074155807495]","[0.5854908227920532, 0.3949265778064728, -0.44444161653518677]","[0.43852362036705017, 0.3484734296798706, -0.4338456988334656]","[0.5827780365943909, 0.3917405307292938, -0.4452230930328369]","[0.44232097268104553, 0.3458957076072693, -0.4338259696960449]","[0.5767188668251038, 0.396329402923584, -0.41506147384643555]","[0.4482366144657135, 0.35472339391708374, -0.40442603826522827]","[0.5158079862594604, 0.5728288292884827, 0.0009399447590112686]","[0.4799565374851227, 0.564308226108551, -0.0009863217128440738]","[0.5286462903022766, 0.674839437007904, -0.07060641795396805]","[0.4638763964176178, 0.6624719500541687, -0.1468004435300827]","[0.5150867700576782, 0.765956699848175, 0.06741268187761307]","[0.46097153425216675, 0.7624894976615906, -0.03253229707479477]","[0.5100541710853577, 0.7709882855415344, 0.07697083055973053]","[0.46395716071128845, 0.7720669507980347, -0.024348968639969826]","[0.5209888815879822, 0.8188717365264893, 0.00646054744720459]","[0.45451897382736206, 0.8111218810081482, -0.10121645778417587]"
"[0.5101869702339172, 0.33275461196899414, -0.14053547382354736]","[0.513984739780426, 0.322619765996933, -0.13121995329856873]","[0.5164940357208252, 0.3232429325580597, -0.13121509552001953]","[0.5189156532287598, 0.3241536617279053, -0.13120153546333313]","[0.5065364837646484, 0.3219991624355316, -0.13050857186317444]","[0.504306972026825, 0.32204219698905945, -0.13048109412193298]","[0.5022971630096436, 0.3224247694015503, -0.13041213154792786]","[0.5216647386550903, 0.33155331015586853, -0.06462345272302628]","[0.498669296503067, 0.3284466564655304, -0.06115386635065079]","[0.5149005651473999, 0.34646525979042053, -0.11523822695016861]","[0.5049373507499695, 0.3447040021419525, -0.11467810720205307]","[0.5362304449081421, 0.39983469247817993, -0.05872749164700508]","[0.4802688956260681, 0.3908365070819855, -0.05987399071455002]","[0.5512517690658569, 0.41307342052459717, -0.22975575923919678]","[0.46357688307762146, 0.3854598104953766, -0.22484655678272247]","[0.5737014412879944, 0.4012241065502167, -0.4084433913230896]","[0.4506806433200836, 0.3583628833293915, -0.4009280800819397]","[0.5856189727783203, 0.3941574990749359, -0.4460873603820801]","[0.4394112229347229, 0.3456168472766876, -0.43917855620384216]","[0.5832059979438782, 0.39005047082901, -0.4482082426548004]","[0.44452953338623047, 0.34541893005371094, -0.43840789794921875]","[0.577061116695404, 0.39225852489471436, -0.4161008894443512]","[0.44971030950546265, 0.35364556312561035, -0.40816816687583923]","[0.5159042477607727, 0.5652032494544983, 0.0011041447287425399]","[0.4800381064414978, 0.555673360824585, -0.0011556255631148815]","[0.5274770855903625, 0.674891471862793, -0.02400253340601921]","[0.4639449119567871, 0.660981297492981, -0.10333728790283203]","[0.5149949789047241, 0.7659673690795898, 0.12808027863502502]","[0.46074604988098145, 0.762493371963501, 0.015007692389190197]","[0.5099657773971558, 0.7710068821907043, 0.13857194781303406]","[0.4636659622192383, 0.7720924615859985, 0.02290717326104641]","[0.5209169387817383, 0.8188591003417969, 0.07012160867452621]","[0.4545184075832367, 0.8110138773918152, -0.048750996589660645]"
"[0.510962188243866, 0.3205443322658539, -0.137035071849823]","[0.5149288773536682, 0.30967584252357483, -0.12859611213207245]","[0.5175927877426147, 0.30987805128097534, -0.1285906732082367]","[0.5200753808021545, 0.3102784752845764, -0.1285628229379654]","[0.5071890354156494, 0.30968448519706726, -0.1265098601579666]","[0.5049291849136353, 0.3098861575126648, -0.12648442387580872]","[0.5028995275497437, 0.31044238805770874, -0.12643177807331085]","[0.5230239033699036, 0.31700146198272705, -0.06471968442201614]","[0.4995708465576172, 0.31707730889320374, -0.056317348033189774]","[0.5160033702850342, 0.3343278765678406, -0.11329355090856552]","[0.5057944655418396, 0.33316028118133545, -0.11060825735330582]","[0.5374478101730347, 0.38785815238952637, -0.052658986300230026]","[0.48136472702026367, 0.3785988390445709, -0.05163002014160156]","[0.551308274269104, 0.4019568860530853, -0.2013022005558014]","[0.4639565348625183, 0.37234416604042053, -0.1931813359260559]","[0.5743932723999023, 0.38065215945243835, -0.367116779088974]","[0.45151287317276, 0.3416002094745636, -0.34399038553237915]","[0.5885956287384033, 0.3698822855949402, -0.40017399191856384]","[0.442019522190094, 0.3235776424407959, -0.3769432008266449]","[0.5868840217590332, 0.36519482731819153, -0.40293779969215393]","[0.44753211736679077, 0.3239317238330841, -0.37654727697372437]","[0.5797017812728882, 0.369234561920166, -0.3743267059326172]","[0.45207247138023376, 0.3323955833911896, -0.35022544860839844]","[0.5162016749382019, 0.5602913498878479, 0.0011264532804489136]","[0.4802750051021576, 0.5503997802734375, -0.0011786174727603793]","[0.5268064737319946, 0.674738883972168, -0.006219994276762009]","[0.4640353322029114, 0.6586894392967224, -0.044541992247104645]","[0.5149890780448914, 0.7666076421737671, 0.13238978385925293]","[0.46051454544067383, 0.7626107931137085, 0.06321367621421814]","[0.5099672079086304, 0.7724890112876892, 0.14186754822731018]","[0.4635259211063385, 0.7727998495101929, 0.0703035295009613]","[0.5209199786186218, 0.818872332572937, 0.07330779731273651]","[0.4543920159339905, 0.8109598159790039, 0.002443107543513179]"
"[0.5115338563919067, 0.3092367351055145, -0.1530614048242569]","[0.5156605243682861, 0.29792341589927673, -0.14428485929965973]","[0.5183366537094116, 0.2979698181152344, -0.1442752182483673]","[0.520842432975769, 0.2983000576496124, -0.14424864947795868]","[0.5076411366462708, 0.2982413172721863, -0.1414269357919693]","[0.5053113698959351, 0.298513263463974, -0.141387939453125]","[0.5033338069915771, 0.2990298867225647, -0.14132383465766907]","[0.5239456295967102, 0.30432242155075073, -0.07946859300136566]","[0.5003085732460022, 0.3054746985435486, -0.06644434481859207]","[0.5167565941810608, 0.32324814796447754, -0.12910453975200653]","[0.5064494013786316, 0.3221130073070526, -0.12520143389701843]","[0.5388110876083374, 0.37743738293647766, -0.06922993063926697]","[0.48245924711227417, 0.3678395450115204, -0.06555570662021637]","[0.552424430847168, 0.38302111625671387, -0.2491268366575241]","[0.4662071168422699, 0.36380523443222046, -0.2338794469833374]","[0.5756350755691528, 0.35982996225357056, -0.4368624687194824]","[0.45484980940818787, 0.3328004777431488, -0.41433900594711304]","[0.5917317271232605, 0.34246161580085754, -0.4762127995491028]","[0.444505512714386, 0.3105003237724304, -0.45303988456726074]","[0.5895031690597534, 0.33922079205513, -0.47807779908180237]","[0.44990524649620056, 0.30951014161109924, -0.45249685645103455]","[0.5815259218215942, 0.3475549817085266, -0.44488510489463806]","[0.45516467094421387, 0.3206564784049988, -0.4217257499694824]","[0.5167301297187805, 0.5551215410232544, 0.001413219142705202]","[0.48036712408065796, 0.5448625683784485, -0.001482896856032312]","[0.5261715650558472, 0.6721433997154236, -0.006914475467056036]","[0.46434730291366577, 0.6556012630462646, -0.05252685025334358]","[0.5149592161178589, 0.7668853998184204, 0.13601133227348328]","[0.4601512849330902, 0.7626318335533142, 0.05953282117843628]","[0.5099732279777527, 0.7732248902320862, 0.14518405497074127]","[0.4632810652256012, 0.7729922533035278, 0.06639765202999115]","[0.5207821130752563, 0.8188920021057129, 0.07048062980175018]","[0.45426568388938904, 0.8108252882957458, -0.00793664250522852]"
"[0.5116182565689087, 0.29735901951789856, -0.15880461037158966]","[0.5158015489578247, 0.28557276725769043, -0.14991602301597595]","[0.5184893012046814, 0.2855297923088074, -0.14990940690040588]","[0.5210356116294861, 0.2857022285461426, -0.14988043904304504]","[0.5077663064002991, 0.2860661745071411, -0.14638200402259827]","[0.5054479837417603, 0.28636690974235535, -0.14634430408477783]","[0.5034731030464172, 0.28707626461982727, -0.14628510177135468]","[0.5245944857597351, 0.2915130853652954, -0.08536482602357864]","[0.5008626580238342, 0.29309356212615967, -0.06876019388437271]","[0.517011821269989, 0.31138256192207336, -0.1349440962076187]","[0.5067602396011353, 0.3105311393737793, -0.13004866242408752]","[0.5401580929756165, 0.36674800515174866, -0.07581357657909393]","[0.4839739203453064, 0.3567582368850708, -0.06857959181070328]","[0.5537030100822449, 0.37102174758911133, -0.2563212215900421]","[0.46806424856185913, 0.35459572076797485, -0.2369489222764969]","[0.5764087438583374, 0.3423369228839874, -0.441486120223999]","[0.4557294249534607, 0.31127914786338806, -0.4169134199619293]","[0.594075620174408, 0.320704847574234, -0.481086790561676]","[0.4436795115470886, 0.28770682215690613, -0.4558970332145691]","[0.5909322500228882, 0.3180253803730011, -0.483588844537735]","[0.44870972633361816, 0.2867056429386139, -0.4557483196258545]","[0.582150936126709, 0.33479541540145874, -0.44969597458839417]","[0.4553071856498718, 0.29929259419441223, -0.42451468110084534]","[0.5171838998794556, 0.5501687526702881, 0.0015800291439518332]","[0.48061543703079224, 0.5396767258644104, -0.0016642952105030417]","[0.5258573293685913, 0.6701829433441162, -0.003725629998371005]","[0.4645843505859375, 0.6536388993263245, -0.02847880683839321]","[0.5149673819541931, 0.7668999433517456, 0.1431463062763214]","[0.4600280821323395, 0.7625935673713684, 0.09339965134859085]","[0.5100200176239014, 0.7732975482940674, 0.15284910798072815]","[0.46325844526290894, 0.7729443311691284, 0.10147931426763535]","[0.520785927772522, 0.8190376162528992, 0.07697325944900513]","[0.4539491534233093, 0.8110313415527344, 0.027646761387586594]"
"[0.5120037198066711, 0.2873888313770294, -0.1608114391565323]","[0.5161153674125671, 0.27618807554244995, -0.15143921971321106]","[0.5188846588134766, 0.2762652635574341, -0.15143589675426483]","[0.5215470194816589, 0.27667438983917236, -0.15140970051288605]","[0.5080667734146118, 0.27697741985321045, -0.14756646752357483]","[0.5057715177536011, 0.2775725722312927, -0.14753028750419617]","[0.5037406086921692, 0.2784764766693115, -0.14747658371925354]","[0.5255894660949707, 0.28341996669769287, -0.08773045241832733]","[0.5015000104904175, 0.2843915522098541, -0.06893840432167053]","[0.5176756978034973, 0.3023436963558197, -0.13751742243766785]","[0.5074270367622375, 0.301996648311615, -0.13195425271987915]","[0.5410851836204529, 0.3590754270553589, -0.08272488415241241]","[0.4851139187812805, 0.351027250289917, -0.0701901763677597]","[0.5537019968032837, 0.3602336347103119, -0.2713833451271057]","[0.4683144688606262, 0.34886500239372253, -0.239557147026062]","[0.5753909945487976, 0.32776743173599243, -0.45908665657043457]","[0.45649972558021545, 0.2907319664955139, -0.4138450622558594]","[0.5915016531944275, 0.3092305362224579, -0.4992613196372986]","[0.4448022246360779, 0.26684820652008057, -0.45296773314476013]","[0.5867804288864136, 0.30553850531578064, -0.5000708103179932]","[0.4488375782966614, 0.26467767357826233, -0.4515112042427063]","[0.5785840153694153, 0.31332921981811523, -0.4668062627315521]","[0.4545880854129791, 0.27397388219833374, -0.42105403542518616]","[0.5174152255058289, 0.5460038781166077, 0.0015136681031435728]","[0.48071035742759705, 0.5359135866165161, -0.0016078486805781722]","[0.525614321231842, 0.6683029532432556, -0.002435502130538225]","[0.46461695432662964, 0.6525799036026001, -0.015036091208457947]","[0.5150392055511475, 0.7669122219085693, 0.1423536241054535]","[0.4600306451320648, 0.7625946998596191, 0.11486240476369858]","[0.5101299285888672, 0.7734932899475098, 0.15175577998161316]","[0.46325916051864624, 0.7729608416557312, 0.12349005788564682]","[0.5209514498710632, 0.8192956447601318, 0.07139494270086288]","[0.45374923944473267, 0.8114016056060791, 0.04689557105302811]"
"[0.5125641226768494, 0.27652135491371155, -0.1598927080631256]","[0.5166227221488953, 0.26564544439315796, -0.14978350698947906]","[0.5195647478103638, 0.2659304440021515, -0.1497935950756073]","[0.5222898125648499, 0.2665175199508667, -0.1498083472251892]","[0.5084670782089233, 0.2661590278148651, -0.1441437155008316]","[0.5061742067337036, 0.2666338384151459, -0.14407923817634583]","[0.5041306018829346, 0.26736879348754883, -0.14401468634605408]","[0.526474118232727, 0.27394911646842957, -0.08298556506633759]","[0.5020206570625305, 0.2736246585845947, -0.06273578107357025]","[0.5183547139167786, 0.29164016246795654, -0.1339235156774521]","[0.5078803300857544, 0.2908738851547241, -0.13093997538089752]","[0.5415088534355164, 0.3510100543498993, -0.08181701600551605]","[0.4854734539985657, 0.3429167866706848, -0.06239277124404907]","[0.553486704826355, 0.35203754901885986, -0.262265145778656]","[0.4686458706855774, 0.3328263461589813, -0.22001345455646515]","[0.5752406716346741, 0.3128810226917267, -0.44042620062828064]","[0.457254022359848, 0.267681360244751, -0.38312801718711853]","[0.5911294221878052, 0.2940784990787506, -0.4787728190422058]","[0.44579368829727173, 0.24785923957824707, -0.42028889060020447]","[0.5862124562263489, 0.2901679277420044, -0.47968563437461853]","[0.44963836669921875, 0.2458665817975998, -0.41797131299972534]","[0.578290581703186, 0.29806092381477356, -0.4479091167449951]","[0.4547642171382904, 0.25322553515434265, -0.390004426240921]","[0.5186567902565002, 0.5416703820228577, 0.0007297417032532394]","[0.4817095398902893, 0.5318348407745361, -0.0008318652398884296]","[0.5249722003936768, 0.666253924369812, 0.005973556078970432]","[0.46473416686058044, 0.6511352062225342, -0.01080307550728321]","[0.5152291655540466, 0.7672275304794312, 0.1427200734615326]","[0.4601479172706604, 0.7627384662628174, 0.11284928023815155]","[0.5104345083236694, 0.7744920253753662, 0.15128766000270844]","[0.46337562799453735, 0.7732523679733276, 0.12051620334386826]","[0.5211256146430969, 0.8199515342712402, 0.07128042727708817]","[0.45334547758102417, 0.8116804361343384, 0.043790023773908615]"
"[0.5131069421768188, 0.26806679368019104, -0.1597805917263031]","[0.5173664689064026, 0.2578118145465851, -0.14934320747852325]","[0.5204368829727173, 0.25815850496292114, -0.14933958649635315]","[0.5231462121009827, 0.25885987281799316, -0.14932766556739807]","[0.5090423226356506, 0.2580629885196686, -0.14534041285514832]","[0.506639838218689, 0.2583465874195099, -0.14529156684875488]","[0.5044598579406738, 0.25888708233833313, -0.14523012936115265]","[0.527532696723938, 0.2671803832054138, -0.08331151306629181]","[0.5026144981384277, 0.26552996039390564, -0.06605914235115051]","[0.5189808011054993, 0.2839219272136688, -0.13547644019126892]","[0.5084541440010071, 0.2829957902431488, -0.1314280927181244]","[0.5419477224349976, 0.345857173204422, -0.08439986407756805]","[0.4853156507015228, 0.33514121174812317, -0.07029540836811066]","[0.5530180931091309, 0.34538617730140686, -0.27705666422843933]","[0.4683142602443695, 0.3132741451263428, -0.2495756447315216]","[0.5752167105674744, 0.3036859929561615, -0.4613036513328552]","[0.45832452178001404, 0.2583578824996948, -0.4288195073604584]","[0.5910261869430542, 0.2858779728412628, -0.5023090243339539]","[0.44804930686950684, 0.23958131670951843, -0.4691108763217926]","[0.5862301588058472, 0.2827073037624359, -0.5033489465713501]","[0.45271649956703186, 0.23839813470840454, -0.4657849371433258]","[0.5783681273460388, 0.2895558178424835, -0.46933358907699585]","[0.4573058485984802, 0.24613958597183228, -0.43572625517845154]","[0.5190048217773438, 0.5388638377189636, 0.0012284944532439113]","[0.48185858130455017, 0.5283644795417786, -0.0013454320142045617]","[0.5242873430252075, 0.665331244468689, 0.014156359247863293]","[0.46526312828063965, 0.6507766246795654, 0.007043787278234959]","[0.5153239965438843, 0.7675684690475464, 0.15185144543647766]","[0.46021074056625366, 0.7628923058509827, 0.13507595658302307]","[0.5104678273200989, 0.7754701972007751, 0.16032752394676208]","[0.4633830487728119, 0.7738111615180969, 0.14314502477645874]","[0.5213054418563843, 0.820469319820404, 0.07972105592489243]","[0.45319780707359314, 0.812136173248291, 0.06484131515026093]"
"[0.5133249163627625, 0.2636373043060303, -0.16066832840442657]","[0.5179694294929504, 0.25264984369277954, -0.14972425997257233]","[0.5210749506950378, 0.2533257305622101, -0.1497168093919754]","[0.5237854719161987, 0.25424429774284363, -0.14969637989997864]","[0.5093753337860107, 0.2518787682056427, -0.14611175656318665]","[0.5068268179893494, 0.25192493200302124, -0.1460658758878708]","[0.5045799016952515, 0.25228002667427063, -0.14599715173244476]","[0.5277870893478394, 0.2619878351688385, -0.08282782137393951]","[0.5026502013206482, 0.25902479887008667, -0.0665414109826088]","[0.5190483331680298, 0.28055238723754883, -0.13662230968475342]","[0.5085268020629883, 0.2787706255912781, -0.13218995928764343]","[0.5421244502067566, 0.34163355827331543, -0.08595370501279831]","[0.4853118062019348, 0.32968536019325256, -0.0706799104809761]","[0.5528808236122131, 0.34202197194099426, -0.283520370721817]","[0.4681847095489502, 0.3030782639980316, -0.25245046615600586]","[0.5746214389801025, 0.29816028475761414, -0.46941956877708435]","[0.4586450159549713, 0.2476051300764084, -0.43341436982154846]","[0.5895045399665833, 0.2774244248867035, -0.5112911462783813]","[0.4498322606086731, 0.22709503769874573, -0.4737038016319275]","[0.5855555534362793, 0.27353042364120483, -0.5121931433677673]","[0.4546676278114319, 0.22766871750354767, -0.4703370928764343]","[0.5783976316452026, 0.28110986948013306, -0.4774034023284912]","[0.45856231451034546, 0.23556146025657654, -0.44035881757736206]","[0.5197046399116516, 0.5359659194946289, 0.0016063688090071082]","[0.48246312141418457, 0.5255925059318542, -0.0017365145031362772]","[0.5237757563591003, 0.6647685766220093, 0.03182971850037575]","[0.4655504822731018, 0.6497862339019775, 0.006202262826263905]","[0.5155339241027832, 0.7678943872451782, 0.16420139372348785]","[0.4602133333683014, 0.7632179856300354, 0.12168361991643906]","[0.5106402635574341, 0.776317834854126, 0.171970933675766]","[0.4632921814918518, 0.7742413878440857, 0.1283988654613495]","[0.5215532183647156, 0.8207816481590271, 0.09007124602794647]","[0.4531468451023102, 0.812654972076416, 0.04756558686494827]"
"[0.5137337446212769, 0.2608458697795868, -0.15893298387527466]","[0.518347442150116, 0.2498655468225479, -0.14817453920841217]","[0.5213881731033325, 0.25008630752563477, -0.14816826581954956]","[0.5240710377693176, 0.25070199370384216, -0.14814652502536774]","[0.5096844434738159, 0.2500445246696472, -0.14469727873802185]","[0.507049024105072, 0.25016194581985474, -0.14465758204460144]","[0.504701554775238, 0.25046828389167786, -0.14459416270256042]","[0.5279103517532349, 0.25774648785591125, -0.08219531923532486]","[0.5027304887771606, 0.25562217831611633, -0.06607984006404877]","[0.5196205377578735, 0.27731284499168396, -0.1352076679468155]","[0.5091896653175354, 0.2760290503501892, -0.13061699271202087]","[0.5427952408790588, 0.3367372751235962, -0.08487255871295929]","[0.48548054695129395, 0.32580986618995667, -0.06842775642871857]","[0.552881121635437, 0.33708542585372925, -0.27252304553985596]","[0.4681026041507721, 0.3039068579673767, -0.2458387315273285]","[0.5746378302574158, 0.2877275347709656, -0.4547012746334076]","[0.4595824182033539, 0.23936423659324646, -0.41101256012916565]","[0.5893203020095825, 0.2674570083618164, -0.4948694109916687]","[0.45151472091674805, 0.21870571374893188, -0.44987422227859497]","[0.5854125022888184, 0.26332125067710876, -0.4949468970298767]","[0.4556187093257904, 0.21824823319911957, -0.44336748123168945]","[0.578414797782898, 0.2713179588317871, -0.4622006416320801]","[0.4590086042881012, 0.2251310795545578, -0.4164077639579773]","[0.5204378366470337, 0.5332645773887634, 0.000977404648438096]","[0.4828244745731354, 0.523137092590332, -0.0011112255742773414]","[0.5221936106681824, 0.6624484062194824, 0.03808005899190903]","[0.46574878692626953, 0.6488085985183716, 0.011581568978726864]","[0.5157924890518188, 0.7681922316551208, 0.164370596408844]","[0.4602224826812744, 0.7633216977119446, 0.12138328701257706]","[0.5109363794326782, 0.7772152423858643, 0.17177259922027588]","[0.46329265832901, 0.7745072245597839, 0.1275213062763214]","[0.52164626121521, 0.8209648132324219, 0.08915339410305023]","[0.45303553342819214, 0.813026487827301, 0.04666827246546745]"
"[0.5138424634933472, 0.2585020363330841, -0.15998709201812744]","[0.5183239579200745, 0.2478678971529007, -0.14869636297225952]","[0.521332859992981, 0.24801117181777954, -0.14869186282157898]","[0.5240451097488403, 0.24837924540042877, -0.1486697793006897]","[0.5097347497940063, 0.2480577528476715, -0.14557191729545593]","[0.5070792436599731, 0.24822229146957397, -0.1455405354499817]","[0.5047124028205872, 0.24853837490081787, -0.1454893946647644]","[0.5278826355934143, 0.2555750608444214, -0.08161104470491409]","[0.5027856230735779, 0.25501230359077454, -0.0662267655134201]","[0.5198997855186462, 0.27364689111709595, -0.13583260774612427]","[0.5095540881156921, 0.2734832465648651, -0.13147063553333282]","[0.5432620048522949, 0.3345523476600647, -0.08369673788547516]","[0.4858930706977844, 0.32408300042152405, -0.07082178443670273]","[0.553648829460144, 0.3247055411338806, -0.2739512324333191]","[0.46834811568260193, 0.29948192834854126, -0.2524295151233673]","[0.5729809403419495, 0.2797730565071106, -0.45384591817855835]","[0.46052855253219604, 0.23033955693244934, -0.4228547513484955]","[0.5864434838294983, 0.2611958682537079, -0.49387216567993164]","[0.452852338552475, 0.21073658764362335, -0.4627349376678467]","[0.5836475491523743, 0.25804421305656433, -0.4948759078979492]","[0.4563489556312561, 0.2096983790397644, -0.45824822783470154]","[0.576292097568512, 0.26591581106185913, -0.46174710988998413]","[0.45965132117271423, 0.21666422486305237, -0.4291449189186096]","[0.5205582976341248, 0.5309278964996338, 0.0008988925255835056]","[0.48291128873825073, 0.5212979912757874, -0.00103880581445992]","[0.5205858945846558, 0.6604477167129517, 0.035155896097421646]","[0.46651920676231384, 0.6485234498977661, 0.012689267285168171]","[0.5160390138626099, 0.7686472535133362, 0.16048625111579895]","[0.46023425459861755, 0.7636020183563232, 0.12070463597774506]","[0.5113275051116943, 0.7780773639678955, 0.16760313510894775]","[0.4632931649684906, 0.7749099731445312, 0.12650570273399353]","[0.5216478109359741, 0.8211274743080139, 0.08225613832473755]","[0.45278987288475037, 0.8136245608329773, 0.0432722307741642]"
"[0.5137755870819092, 0.25734955072402954, -0.1649017184972763]","[0.5182833671569824, 0.24661105871200562, -0.1527995467185974]","[0.521285891532898, 0.24684037268161774, -0.15279600024223328]","[0.523969829082489, 0.24729277193546295, -0.15277469158172607]","[0.5097079277038574, 0.24636223912239075, -0.14977099001407623]","[0.5070604681968689, 0.24650123715400696, -0.1497439742088318]","[0.5046722292900085, 0.24694211781024933, -0.14969725906848907]","[0.5277713537216187, 0.2541855573654175, -0.08258702605962753]","[0.5027496814727783, 0.2536850869655609, -0.06754465401172638]","[0.5198188424110413, 0.27171775698661804, -0.13976453244686127]","[0.5094598531723022, 0.2713439464569092, -0.13543036580085754]","[0.5432074069976807, 0.33233731985092163, -0.08471611142158508]","[0.4858472943305969, 0.32118579745292664, -0.07292641699314117]","[0.5536749958992004, 0.32300156354904175, -0.27855628728866577]","[0.4685179591178894, 0.2975884675979614, -0.2588754892349243]","[0.5709971785545349, 0.27454864978790283, -0.4595736861228943]","[0.46111392974853516, 0.22552217543125153, -0.43215885758399963]","[0.5822671055793762, 0.25882717967033386, -0.5006861686706543]","[0.4543953537940979, 0.20479963719844818, -0.47288814187049866]","[0.579344630241394, 0.25533536076545715, -0.5017845034599304]","[0.4576083719730377, 0.20354853570461273, -0.4677465558052063]","[0.5736487507820129, 0.26089680194854736, -0.46751904487609863]","[0.4606010317802429, 0.21107745170593262, -0.4382048547267914]","[0.5205630660057068, 0.5294229984283447, 0.0007336420239880681]","[0.482898473739624, 0.5200666785240173, -0.0008842250099405646]","[0.5195514559745789, 0.6595902442932129, 0.036265015602111816]","[0.4675857126712799, 0.6480039954185486, 0.01501687616109848]","[0.5162745714187622, 0.7688789367675781, 0.16243693232536316]","[0.46022534370422363, 0.7649726271629333, 0.12212927639484406]","[0.5116422772407532, 0.7785231471061707, 0.16961538791656494]","[0.4631635546684265, 0.7763006687164307, 0.12781381607055664]","[0.5216776132583618, 0.8215383887290955, 0.08177445828914642]","[0.4526824951171875, 0.8141496181488037, 0.042719706892967224]"
