NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX
"[0.5629514455795288, 0.504901647567749, -0.13086055219173431]","[0.5678004026412964, 0.4967883229255676, -0.11547322571277618]","[0.5700222253799438, 0.4994794726371765, -0.11545689404010773]","[0.572148323059082, 0.5023176670074463, -0.11542840301990509]","[0.5608591437339783, 0.490700900554657, -0.13019993901252747]","[0.5578039288520813, 0.4887774884700775, -0.13018622994422913]","[0.5530959367752075, 0.4858918786048889, -0.13009677827358246]","[0.5660721659660339, 0.5078911781311035, -0.03838764876127243]","[0.5377167463302612, 0.49032509326934814, -0.12484870851039886]","[0.5603680610656738, 0.5260099172592163, -0.10366908460855484]","[0.5520378351211548, 0.5144635438919067, -0.12320737540721893]","[0.5335423350334167, 0.5388736128807068, 0.027369460090994835]","[0.5015350580215454, 0.5496496558189392, -0.138033926486969]","[0.5433336496353149, 0.4703544080257416, 0.09792813658714294]","[0.5136951208114624, 0.5157941579818726, -0.1529846489429474]","[0.5566078424453735, 0.4389854073524475, 0.17102286219596863]","[0.5464581251144409, 0.42318955063819885, -0.04243698716163635]","[0.5611622929573059, 0.4317992031574249, 0.17763164639472961]","[0.5589722394943237, 0.4152674376964569, -0.044776685535907745]","[0.5585495233535767, 0.43932604789733887, 0.17950919270515442]","[0.5539146065711975, 0.407941609621048, -0.03751004487276077]","[0.5554032325744629, 0.4467838406562805, 0.1692902147769928]","[0.551936686038971, 0.43102598190307617, -0.03857714682817459]","[0.4875178933143616, 0.722562849521637, 0.06595789641141891]","[0.4548586905002594, 0.7421963810920715, -0.06595019996166229]","[0.5490741729736328, 0.7100581526756287, 0.012619187124073505]","[0.5001984238624573, 0.708163321018219, -0.2791052460670471]","[0.5208340883255005, 0.8441503643989563, 0.040604736655950546]","[0.4821754992008209, 0.8829835653305054, -0.2634204626083374]","[0.5104254484176636, 0.8635061383247375, 0.0408889502286911]","[0.470161497592926, 0.9089564085006714, -0.26224634051322937]","[0.5606889128684998, 0.8898298740386963, 0.010047288611531258]","[0.5129254460334778, 0.9330242872238159, -0.3186465799808502]"
"[0.562613308429718, 0.5060490369796753, -0.145615816116333]","[0.5678087472915649, 0.500819981098175, -0.1260366141796112]","[0.5700300931930542, 0.5048867464065552, -0.12601059675216675]","[0.5721473097801208, 0.5086758732795715, -0.12599456310272217]","[0.5608938336372375, 0.48981910943984985, -0.13683897256851196]","[0.5577772259712219, 0.48629891872406006, -0.13686871528625488]","[0.5530490875244141, 0.48259052634239197, -0.13682353496551514]","[0.5665494203567505, 0.5137692093849182, -0.03954727202653885]","[0.5385009050369263, 0.4876765310764313, -0.10928040742874146]","[0.5596058964729309, 0.5268397927284241, -0.11377396434545517]","[0.549832284450531, 0.5129320621490479, -0.12957648932933807]","[0.5340763330459595, 0.5401761531829834, 0.028708282858133316]","[0.5030169486999512, 0.541591227054596, -0.11954889446496964]","[0.5431939959526062, 0.4706178903579712, 0.1022288054227829]","[0.5122441053390503, 0.48105713725090027, -0.15384680032730103]","[0.562475323677063, 0.43300315737724304, 0.1735859513282776]","[0.5425697565078735, 0.4084377586841583, -0.05973701924085617]","[0.5702837705612183, 0.4249887764453888, 0.18033991754055023]","[0.5544133186340332, 0.3984534740447998, -0.06375804543495178]","[0.565906822681427, 0.430558443069458, 0.18089477717876434]","[0.5507396459579468, 0.4007730782032013, -0.05610029026865959]","[0.5614610910415649, 0.43809598684310913, 0.1715850681066513]","[0.548535943031311, 0.40940988063812256, -0.05638585239648819]","[0.4876589775085449, 0.7217880487442017, 0.06606502830982208]","[0.45498570799827576, 0.7405552268028259, -0.066049724817276]","[0.5491083860397339, 0.7091453671455383, -0.011938359588384628]","[0.5008429884910583, 0.7077144980430603, -0.2748640179634094]","[0.5210131406784058, 0.8443219661712646, 0.005533990450203419]","[0.48231858015060425, 0.8828603029251099, -0.2570531368255615]","[0.5108985900878906, 0.8634908199310303, 0.004499297123402357]","[0.47054362297058105, 0.9086016416549683, -0.25569745898246765]","[0.5606456995010376, 0.8900609612464905, -0.029954472556710243]","[0.5135046243667603, 0.932869017124176, -0.31115689873695374]"
"[0.5629587769508362, 0.5055041909217834, -0.13201643526554108]","[0.568317174911499, 0.5005990862846375, -0.11304348707199097]","[0.5704467296600342, 0.5047717690467834, -0.11302497237920761]","[0.5723831653594971, 0.5086377263069153, -0.1130073219537735]","[0.5620335936546326, 0.489767849445343, -0.1260090172290802]","[0.5591749548912048, 0.4863279163837433, -0.1260654628276825]","[0.555230975151062, 0.482967346906662, -0.1260538399219513]","[0.5673938989639282, 0.5139808654785156, -0.027147214859724045]","[0.5401023626327515, 0.48715171217918396, -0.09201686829328537]","[0.5599539279937744, 0.5248821973800659, -0.10118700563907623]","[0.5503825545310974, 0.5120985507965088, -0.11854767799377441]","[0.5350662469863892, 0.5419586896896362, 0.03206758201122284]","[0.5044339895248413, 0.538071870803833, -0.10287143290042877]","[0.5418578386306763, 0.45902252197265625, 0.09676353633403778]","[0.5108047127723694, 0.4647030830383301, -0.15141434967517853]","[0.5619797706604004, 0.4156600534915924, 0.16172869503498077]","[0.5409731864929199, 0.40625935792922974, -0.04786013811826706]","[0.568564236164093, 0.4058857858181, 0.16537806391716003]","[0.5524235963821411, 0.3974666893482208, -0.04532073810696602]","[0.564635157585144, 0.4150562584400177, 0.16745200753211975]","[0.5506484508514404, 0.4009505808353424, -0.04795783385634422]","[0.5598344802856445, 0.42141786217689514, 0.15981844067573547]","[0.5486895442008972, 0.40413698554039, -0.046108901500701904]","[0.48774638772010803, 0.722660481929779, 0.06602231413125992]","[0.4550248682498932, 0.7397976517677307, -0.06600411236286163]","[0.5490352511405945, 0.7090257406234741, -0.010985255241394043]","[0.5009720921516418, 0.7079790830612183, -0.2784331440925598]","[0.5210227966308594, 0.8449110984802246, 0.010474462062120438]","[0.48230934143066406, 0.8828763961791992, -0.2713339626789093]","[0.5113750696182251, 0.8634902834892273, 0.009785897098481655]","[0.47052469849586487, 0.908764123916626, -0.2710983455181122]","[0.5606072545051575, 0.8902685642242432, -0.025313768535852432]","[0.5135666131973267, 0.9328711628913879, -0.3327041268348694]"
"[0.5630342960357666, 0.5041688680648804, -0.14019957184791565]","[0.5684561133384705, 0.49767085909843445, -0.11535228788852692]","[0.5705784559249878, 0.5015237927436829, -0.11532577127218246]","[0.5725209712982178, 0.5052257180213928, -0.11532986164093018]","[0.5620850920677185, 0.48769068717956543, -0.12878865003585815]","[0.5590807795524597, 0.4845291078090668, -0.12880393862724304]","[0.554980456829071, 0.4816169738769531, -0.12874063849449158]","[0.5686553120613098, 0.5125783085823059, -0.024529404938220978]","[0.5398746132850647, 0.4870077669620514, -0.09173565357923508]","[0.5602573156356812, 0.5259705185890198, -0.10400750488042831]","[0.5503875613212585, 0.5129292607307434, -0.12065191566944122]","[0.5383021831512451, 0.5462275743484497, 0.05314932018518448]","[0.5041786432266235, 0.5360432863235474, -0.10000143200159073]","[0.5522317290306091, 0.47169753909111023, 0.12415436655282974]","[0.5107201337814331, 0.45881161093711853, -0.1382955014705658]","[0.5718408226966858, 0.4307030439376831, 0.18399116396903992]","[0.539959192276001, 0.41078513860702515, -0.027832631021738052]","[0.579338550567627, 0.42779287695884705, 0.18597379326820374]","[0.5513674020767212, 0.4016718566417694, -0.027373725548386574]","[0.5744576454162598, 0.4334414601325989, 0.19287458062171936]","[0.5506819486618042, 0.401625394821167, -0.020804129540920258]","[0.569765567779541, 0.4370756447315216, 0.18235835433006287]","[0.5493936538696289, 0.41583964228630066, -0.02403789386153221]","[0.4878232479095459, 0.7234827876091003, 0.06630833446979523]","[0.4549429416656494, 0.739188551902771, -0.0663149282336235]","[0.5491210222244263, 0.7086315155029297, -0.016951879486441612]","[0.5008118152618408, 0.7046133875846863, -0.2946901321411133]","[0.5209473371505737, 0.8450560569763184, 0.0008893668418750167]","[0.48170965909957886, 0.8828584551811218, -0.2835346460342407]","[0.511318564414978, 0.8634811639785767, -0.0005680612521246076]","[0.4701957702636719, 0.9088327884674072, -0.283441424369812]","[0.5603500604629517, 0.890460729598999, -0.04288121312856674]","[0.5137378573417664, 0.9328435063362122, -0.35073068737983704]"
"[0.5619310736656189, 0.5013195872306824, -0.13180789351463318]","[0.5684244632720947, 0.49958741664886475, -0.10901764780282974]","[0.570503830909729, 0.5051366090774536, -0.10898655652999878]","[0.5724397897720337, 0.5105668306350708, -0.10897712409496307]","[0.5620538592338562, 0.4859519898891449, -0.11916367709636688]","[0.5590575337409973, 0.4822600185871124, -0.11924221366643906]","[0.5551882982254028, 0.4790681302547455, -0.11926396936178207]","[0.5688663721084595, 0.5200762152671814, -0.01078248955309391]","[0.5431315302848816, 0.4845733940601349, -0.05846283584833145]","[0.558958888053894, 0.5233616828918457, -0.09600618481636047]","[0.5481091737747192, 0.5108879804611206, -0.10940208286046982]","[0.5408231019973755, 0.5480050444602966, 0.049598611891269684]","[0.5039429068565369, 0.5287825465202332, -0.054943252354860306]","[0.5453405380249023, 0.4725017845630646, 0.0811748206615448]","[0.5106398463249207, 0.4393860399723053, -0.08702696114778519]","[0.5634022951126099, 0.4122864902019501, 0.13226105272769928]","[0.5394062399864197, 0.39713695645332336, 0.02105395309627056]","[0.5712493062019348, 0.3988015949726105, 0.12828122079372406]","[0.5511142015457153, 0.3922232389450073, 0.021301142871379852]","[0.5605195760726929, 0.4111213684082031, 0.13616278767585754]","[0.5498429536819458, 0.3941567838191986, 0.03110930696129799]","[0.5604164600372314, 0.41374778747558594, 0.13204863667488098]","[0.5482054352760315, 0.40037357807159424, 0.02566341683268547]","[0.48874902725219727, 0.7242780923843384, 0.05926936864852905]","[0.4549005925655365, 0.7371569871902466, -0.05922206491231918]","[0.5492740869522095, 0.7085711359977722, -0.06799851357936859]","[0.500923752784729, 0.7041119933128357, -0.30297937989234924]","[0.5202738046646118, 0.845470666885376, -0.056781113147735596]","[0.48109549283981323, 0.8823555707931519, -0.29906362295150757]","[0.5100061893463135, 0.8637882471084595, -0.058340884745121]","[0.46970948576927185, 0.9088283181190491, -0.29917311668395996]","[0.5567463040351868, 0.8909578919410706, -0.10874166339635849]","[0.5136072635650635, 0.932788074016571, -0.3718419373035431]"
"[0.5630239248275757, 0.500156044960022, -0.14302122592926025]","[0.5696085691452026, 0.49611103534698486, -0.12226073443889618]","[0.5716038942337036, 0.5008710026741028, -0.12223152816295624]","[0.5734691023826599, 0.5057067275047302, -0.12219808250665665]","[0.5632721185684204, 0.4844864010810852, -0.13062280416488647]","[0.5602559447288513, 0.4811183214187622, -0.13070271909236908]","[0.5565825700759888, 0.47804009914398193, -0.13069108128547668]","[0.5710793733596802, 0.5162535309791565, -0.02712995931506157]","[0.5449663996696472, 0.4825199246406555, -0.08298079669475555]","[0.5605205297470093, 0.519439160823822, -0.10980236530303955]","[0.5496748089790344, 0.5040957927703857, -0.12178237736225128]","[0.5422475934028625, 0.5443986654281616, 0.020837103947997093]","[0.5048810243606567, 0.5256974697113037, -0.08569514006376266]","[0.5451781749725342, 0.4562890827655792, 0.05847443267703056]","[0.5099817514419556, 0.4442780911922455, -0.11222819238901138]","[0.5578058958053589, 0.4022737741470337, 0.11618928611278534]","[0.5389929413795471, 0.39367735385894775, 0.0015658618649467826]","[0.5588082075119019, 0.3918261229991913, 0.11358140408992767]","[0.550466001033783, 0.38472604751586914, -0.009640063159167767]","[0.558089017868042, 0.3988162577152252, 0.11823908239603043]","[0.5498760938644409, 0.38810500502586365, 0.0045136939734220505]","[0.5594443678855896, 0.40117594599723816, 0.11450499296188354]","[0.5478107333183289, 0.39391088485717773, 0.004454795271158218]","[0.48887085914611816, 0.7227638959884644, 0.059189289808273315]","[0.4547489285469055, 0.7362401485443115, -0.05908598378300667]","[0.5493351817131042, 0.708143413066864, -0.04123445600271225]","[0.5008811950683594, 0.7030223608016968, -0.2932615280151367]","[0.5201199054718018, 0.8459252119064331, -0.022411491721868515]","[0.4809395372867584, 0.8819716572761536, -0.29057496786117554]","[0.509785532951355, 0.8644037246704102, -0.0231128241866827]","[0.4696696400642395, 0.9088063836097717, -0.29096612334251404]","[0.5568834543228149, 0.8912855982780457, -0.06290827691555023]","[0.5135055780410767, 0.9326514601707458, -0.3594702184200287]"
"[0.5640565752983093, 0.49859321117401123, -0.1713971495628357]","[0.5697477459907532, 0.4846506714820862, -0.15725268423557281]","[0.5719700455665588, 0.4852811098098755, -0.15724483132362366]","[0.5740953683853149, 0.486333966255188, -0.1572432667016983]","[0.5619275569915771, 0.482777863740921, -0.17566849291324615]","[0.557485818862915, 0.4801804721355438, -0.17571814358234406]","[0.5520365834236145, 0.47669944167137146, -0.17568162083625793]","[0.5715161561965942, 0.4902016222476959, -0.0798371210694313]","[0.5362339019775391, 0.4797542691230774, -0.16719336807727814]","[0.565487802028656, 0.5192689895629883, -0.14118778705596924]","[0.552402913570404, 0.5106180310249329, -0.1655980497598648]","[0.5424789190292358, 0.538303017616272, -0.004404050763696432]","[0.5035464763641357, 0.5274474620819092, -0.17188575863838196]","[0.567743182182312, 0.46172088384628296, 0.06853150576353073]","[0.5097547769546509, 0.5254853367805481, -0.19236873090267181]","[0.5765616297721863, 0.45395854115486145, 0.1331455409526825]","[0.53927081823349, 0.4629979729652405, -0.11466015875339508]","[0.5795567035675049, 0.45138803124427795, 0.14360657334327698]","[0.5501025915145874, 0.44286346435546875, -0.11795268207788467]","[0.5763528347015381, 0.45441895723342896, 0.14536018669605255]","[0.5494691729545593, 0.43873050808906555, -0.11093606054782867]","[0.5742666721343994, 0.4605034589767456, 0.13202354311943054]","[0.5468491315841675, 0.448271781206131, -0.11059822142124176]","[0.4896336495876312, 0.717388927936554, 0.0597144290804863]","[0.4544432759284973, 0.7309017777442932, -0.05959922820329666]","[0.5495826601982117, 0.7081135511398315, 0.023160867393016815]","[0.5003523230552673, 0.7033023238182068, -0.29166170954704285]","[0.5200716257095337, 0.8456284403800964, 0.07939623296260834]","[0.4809412360191345, 0.8812316060066223, -0.2812325358390808]","[0.5097154378890991, 0.8640812635421753, 0.08271095901727676]","[0.4698854088783264, 0.9076340794563293, -0.27909141778945923]","[0.5578053593635559, 0.8900091648101807, 0.06001533940434456]","[0.513322114944458, 0.9312849044799805, -0.3346978425979614]"
"[0.5651044249534607, 0.4976925849914551, -0.18376758694648743]","[0.5699363946914673, 0.4794297218322754, -0.17290779948234558]","[0.5722683668136597, 0.47905290126800537, -0.1729021668434143]","[0.5744975209236145, 0.4793016314506531, -0.1729114055633545]","[0.561519980430603, 0.48166918754577637, -0.1931590437889099]","[0.5566033124923706, 0.479305237531662, -0.193190798163414]","[0.5506194233894348, 0.4759201109409332, -0.19313213229179382]","[0.5717443227767944, 0.48075124621391296, -0.10221047699451447]","[0.5331178903579712, 0.4782748222351074, -0.195919007062912]","[0.5678099989891052, 0.5190471410751343, -0.1547192484140396]","[0.5543384552001953, 0.5135246515274048, -0.18154749274253845]","[0.5422273874282837, 0.5309451818466187, -0.020827211439609528]","[0.5018903017044067, 0.5296512842178345, -0.19230470061302185]","[0.5673001408576965, 0.47476133704185486, 0.06332897394895554]","[0.5096442699432373, 0.5534747838973999, -0.1981125921010971]","[0.5748984217643738, 0.486245334148407, 0.1271650493144989]","[0.5390768051147461, 0.4967913031578064, -0.12478242069482803]","[0.578027069568634, 0.48640239238739014, 0.14068487286567688]","[0.5495962500572205, 0.4796835482120514, -0.12583217024803162]","[0.5748952031135559, 0.4894355237483978, 0.14004579186439514]","[0.5473567247390747, 0.47136828303337097, -0.12270121276378632]","[0.5723473429679871, 0.4945954978466034, 0.12588462233543396]","[0.5444247126579285, 0.4801270067691803, -0.12123602628707886]","[0.4899698793888092, 0.7125434875488281, 0.060393501073122025]","[0.4541669487953186, 0.727969765663147, -0.06029380112886429]","[0.5500123500823975, 0.7081327438354492, 0.032240189611911774]","[0.4994145333766937, 0.7084349393844604, -0.28982013463974]","[0.5200517177581787, 0.8454052209854126, 0.09237655997276306]","[0.48094597458839417, 0.8810117244720459, -0.27903082966804504]","[0.5096825361251831, 0.8637022376060486, 0.09631557017564774]","[0.4701264798641205, 0.9070225954055786, -0.2758755683898926]","[0.5584142208099365, 0.8890038132667542, 0.07807353883981705]","[0.5129842758178711, 0.9309266805648804, -0.3218030333518982]"
"[0.5650858283042908, 0.49639472365379333, -0.17553097009658813]","[0.569987952709198, 0.4790469706058502, -0.1579800695180893]","[0.572342038154602, 0.479873389005661, -0.1579703688621521]","[0.574665904045105, 0.4808976948261261, -0.15797117352485657]","[0.5615130662918091, 0.47678303718566895, -0.17483076453208923]","[0.556605875492096, 0.4740953743457794, -0.17486952245235443]","[0.5507602691650391, 0.47169655561447144, -0.17482756078243256]","[0.572198212146759, 0.4847518503665924, -0.07772523164749146]","[0.5334228277206421, 0.472140371799469, -0.17421019077301025]","[0.5677213072776794, 0.5186936259269714, -0.142005056142807]","[0.5536877512931824, 0.5131449699401855, -0.16436442732810974]","[0.5420638918876648, 0.5299216508865356, -0.0006009867647662759]","[0.5016399621963501, 0.5232762098312378, -0.16016563773155212]","[0.5624184012413025, 0.47566524147987366, 0.06734685599803925]","[0.5086320042610168, 0.457332581281662, -0.20404298603534698]","[0.5796394944190979, 0.47631844878196716, 0.13502293825149536]","[0.5388830900192261, 0.3983343243598938, -0.1541953682899475]","[0.5866193175315857, 0.47729164361953735, 0.14880497753620148]","[0.5507572293281555, 0.40063899755477905, -0.1621221899986267]","[0.5823107361793518, 0.46878114342689514, 0.14358852803707123]","[0.5499917268753052, 0.39073890447616577, -0.1530807912349701]","[0.5779617428779602, 0.47589242458343506, 0.13307790458202362]","[0.5463760495185852, 0.39521992206573486, -0.15085676312446594]","[0.4899788796901703, 0.7097146511077881, 0.061597514897584915]","[0.4540439546108246, 0.7220075726509094, -0.06149091571569443]","[0.5517470240592957, 0.7081370949745178, 0.03290430083870888]","[0.4995042383670807, 0.7104114890098572, -0.27981337904930115]","[0.5201378464698792, 0.8448066711425781, 0.07575491070747375]","[0.48107099533081055, 0.8807553052902222, -0.2562865614891052]","[0.5096873044967651, 0.8626997470855713, 0.07733888924121857]","[0.4701692461967468, 0.9070208072662354, -0.2541995346546173]","[0.5600932240486145, 0.8882033228874207, 0.05128619819879532]","[0.5131015777587891, 0.9308457970619202, -0.30904901027679443]"
"[0.5651705265045166, 0.48524853587150574, -0.16941463947296143]","[0.57050621509552, 0.47095295786857605, -0.1532837450504303]","[0.573061466217041, 0.4734879434108734, -0.15328867733478546]","[0.575654149055481, 0.4760325253009796, -0.1532989740371704]","[0.5616720914840698, 0.4636073112487793, -0.17115092277526855]","[0.55665123462677, 0.4598503112792969, -0.17118385434150696]","[0.5508706569671631, 0.4562438130378723, -0.17114563286304474]","[0.5721052885055542, 0.4819667935371399, -0.07111846655607224]","[0.5338994264602661, 0.4588530361652374, -0.15742206573486328]","[0.5672723650932312, 0.5142557621002197, -0.13686338067054749]","[0.5531798005104065, 0.5050386190414429, -0.1603936105966568]","[0.5421286821365356, 0.5202774405479431, 0.006609340663999319]","[0.5016090869903564, 0.5059033036231995, -0.15985243022441864]","[0.5603086352348328, 0.4756869971752167, 0.07622876018285751]","[0.4999925196170807, 0.5056957006454468, -0.21159417927265167]","[0.5766523480415344, 0.4793073832988739, 0.14324241876602173]","[0.5211359858512878, 0.4684028923511505, -0.19307981431484222]","[0.5793643593788147, 0.48172059655189514, 0.15483376383781433]","[0.5276276469230652, 0.4585988223552704, -0.20023667812347412]","[0.5765894651412964, 0.48120003938674927, 0.14658567309379578]","[0.5280693769454956, 0.45270836353302, -0.19440129399299622]","[0.5720431804656982, 0.48495060205459595, 0.14141209423542023]","[0.5261324644088745, 0.4601621925830841, -0.1901254653930664]","[0.49002891778945923, 0.7015931606292725, 0.06423856317996979]","[0.4539608359336853, 0.7119321227073669, -0.06412766873836517]","[0.5530123710632324, 0.7090339064598083, 0.03834780305624008]","[0.5014582872390747, 0.7170500755310059, -0.2619553804397583]","[0.5199912786483765, 0.8439833521842957, 0.08652698248624802]","[0.4812029004096985, 0.8808444738388062, -0.2276921272277832]","[0.5094226002693176, 0.8608247637748718, 0.08873840421438217]","[0.4701649248600006, 0.9070138931274414, -0.22482220828533173]","[0.5588453412055969, 0.8882344365119934, 0.06790019571781158]","[0.5132163166999817, 0.9309870600700378, -0.27664774656295776]"
"[0.565823495388031, 0.47655388712882996, -0.17322993278503418]","[0.5708380937576294, 0.4578183889389038, -0.15729811787605286]","[0.5733601450920105, 0.4602818787097931, -0.15732115507125854]","[0.5759479403495789, 0.4626486003398895, -0.15733838081359863]","[0.5617947578430176, 0.44886642694473267, -0.17723383009433746]","[0.5569097399711609, 0.4458266794681549, -0.17726744711399078]","[0.5508907437324524, 0.44254612922668457, -0.17723116278648376]","[0.5720776319503784, 0.4672861397266388, -0.07265962660312653]","[0.5319473147392273, 0.44874143600463867, -0.1653081625699997]","[0.5670803785324097, 0.5055468082427979, -0.13993623852729797]","[0.5536372065544128, 0.4966902732849121, -0.16632995009422302]","[0.5435536503791809, 0.5107818841934204, 0.006393709219992161]","[0.49829015135765076, 0.5097631812095642, -0.17613819241523743]","[0.5663034915924072, 0.4711636006832123, 0.07934289425611496]","[0.4920535981655121, 0.5259233117103577, -0.2695237398147583]","[0.574049174785614, 0.47363153100013733, 0.15674492716789246]","[0.5111936926841736, 0.48573002219200134, -0.3132708668708801]","[0.5771734118461609, 0.4768954813480377, 0.1775355190038681]","[0.5167714357376099, 0.4740680158138275, -0.3295157551765442]","[0.5743478536605835, 0.47476738691329956, 0.17576460540294647]","[0.5175237059593201, 0.46628883481025696, -0.32250654697418213]","[0.5710874795913696, 0.47932323813438416, 0.15686771273612976]","[0.5160995721817017, 0.47388535737991333, -0.3113650977611542]","[0.48988261818885803, 0.6964234113693237, 0.06950732320547104]","[0.4538653492927551, 0.7038721442222595, -0.06940960884094238]","[0.5542408227920532, 0.709488034248352, 0.04548000544309616]","[0.5036927461624146, 0.7181153297424316, -0.28104662895202637]","[0.5200590491294861, 0.8428578972816467, 0.12040390819311142]","[0.48202991485595703, 0.8805950880050659, -0.23603728413581848]","[0.5094617009162903, 0.8591338992118835, 0.1250649243593216]","[0.4701685309410095, 0.9063230156898499, -0.23240406811237335]","[0.5589714646339417, 0.8880457282066345, 0.10274936258792877]","[0.5132067203521729, 0.9306676983833313, -0.2907475531101227]"
"[0.5657776594161987, 0.4404716193675995, -0.11778493970632553]","[0.5708600282669067, 0.42488500475883484, -0.10463082790374756]","[0.5745092630386353, 0.43412673473358154, -0.10469260066747665]","[0.5766709446907043, 0.43511322140693665, -0.10473579168319702]","[0.5617934465408325, 0.42114800214767456, -0.12728351354599]","[0.5568332672119141, 0.4197694659233093, -0.12730418145656586]","[0.5558634400367737, 0.4238867163658142, -0.12728135287761688]","[0.5707367658615112, 0.43936675786972046, -0.034274838864803314]","[0.5324434638023376, 0.4298865497112274, -0.1406145989894867]","[0.5679460167884827, 0.47272759675979614, -0.08938956260681152]","[0.5575307607650757, 0.4681704342365265, -0.11901646852493286]","[0.5433672070503235, 0.49221640825271606, 0.05506175011396408]","[0.4984489977359772, 0.5113667845726013, -0.1629909723997116]","[0.5567697286605835, 0.47040507197380066, 0.15739046037197113]","[0.4949661195278168, 0.5517654418945312, -0.23858053982257843]","[0.5614570379257202, 0.4814731478691101, 0.24590559303760529]","[0.509480357170105, 0.5411036014556885, -0.1814841479063034]","[0.5627133846282959, 0.4881507456302643, 0.2648487389087677]","[0.5120213031768799, 0.542454719543457, -0.1882653683423996]","[0.5613455772399902, 0.48608842492103577, 0.2620881199836731]","[0.5131677389144897, 0.5299844741821289, -0.1835719645023346]","[0.5591828227043152, 0.48697954416275024, 0.24454352259635925]","[0.5119331479072571, 0.531977653503418, -0.17811301350593567]","[0.4898950159549713, 0.6849832534790039, 0.071693554520607]","[0.4541134834289551, 0.6915895938873291, -0.07157783955335617]","[0.5563893914222717, 0.7097548246383667, 0.08322372287511826]","[0.5053662657737732, 0.7203522324562073, -0.288406640291214]","[0.5203787684440613, 0.8426405787467957, 0.17974676191806793]","[0.48202329874038696, 0.8809174299240112, -0.2571600377559662]","[0.5100884437561035, 0.8579860329627991, 0.18631340563297272]","[0.46940261125564575, 0.9063905477523804, -0.2546413242816925]","[0.5596811771392822, 0.8878878951072693, 0.16956689953804016]","[0.5131795406341553, 0.9306881427764893, -0.308174192905426]"
"[0.5674538016319275, 0.4352031648159027, -0.1314210295677185]","[0.5733593702316284, 0.4196608364582062, -0.11713646352291107]","[0.5764392614364624, 0.42420628666877747, -0.1171659380197525]","[0.5793560743331909, 0.4282815158367157, -0.11718668043613434]","[0.5636745691299438, 0.4117591381072998, -0.13816241919994354]","[0.5582357048988342, 0.4086817800998688, -0.13817742466926575]","[0.5569336414337158, 0.4129605293273926, -0.13812637329101562]","[0.5720678567886353, 0.4339688718318939, -0.04024600237607956]","[0.5318642854690552, 0.41702985763549805, -0.1403266191482544]","[0.5678319334983826, 0.4624101519584656, -0.10077911615371704]","[0.5568760633468628, 0.45364251732826233, -0.1283847689628601]","[0.5444065928459167, 0.4843718707561493, 0.051877450197935104]","[0.4979107975959778, 0.505465030670166, -0.1576768159866333]","[0.5570692420005798, 0.4618137776851654, 0.16922646760940552]","[0.4964391589164734, 0.5438601970672607, -0.18333187699317932]","[0.5614338517189026, 0.47858837246894836, 0.2617693543434143]","[0.5149901509284973, 0.5181817412376404, -0.17760005593299866]","[0.5629979372024536, 0.4851258099079132, 0.2814999222755432]","[0.5202921628952026, 0.5147029757499695, -0.1779211014509201]","[0.5609576106071472, 0.48482856154441833, 0.27922606468200684]","[0.5205796957015991, 0.5026687383651733, -0.1591900885105133]","[0.5586990118026733, 0.48567473888397217, 0.26088082790374756]","[0.5187806487083435, 0.5068702697753906, -0.16270066797733307]","[0.48979878425598145, 0.6738514304161072, 0.07259584963321686]","[0.45436733961105347, 0.680054783821106, -0.0724848285317421]","[0.5572249889373779, 0.710345983505249, 0.07241082936525345]","[0.5088382959365845, 0.7196418046951294, -0.27912551164627075]","[0.5201854109764099, 0.8427384495735168, 0.15186965465545654]","[0.4815088212490082, 0.8809493184089661, -0.25551682710647583]","[0.5094625353813171, 0.8580225706100464, 0.15654978156089783]","[0.4682481288909912, 0.9062825441360474, -0.25355860590934753]","[0.5596796274185181, 0.8883382081985474, 0.14126130938529968]","[0.5131241679191589, 0.9309861660003662, -0.30459532141685486]"
