NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX
"[0.47199130058288574, 0.534453809261322, -0.38842326402664185]","[0.4757067561149597, 0.521532416343689, -0.38606810569763184]","[0.47805920243263245, 0.5205055475234985, -0.38603875041007996]","[0.4800410866737366, 0.519287645816803, -0.3861057758331299]","[0.4681588113307953, 0.5223020911216736, -0.3845304846763611]","[0.4657588601112366, 0.5215561985969543, -0.3845902979373932]","[0.463801771402359, 0.5205346941947937, -0.3845357894897461]","[0.48396411538124084, 0.5138429403305054, -0.3098602890968323]","[0.4606695771217346, 0.5162481665611267, -0.3039896786212921]","[0.47657427191734314, 0.5421851873397827, -0.3552280068397522]","[0.46838250756263733, 0.543195366859436, -0.3535994589328766]","[0.5042742490768433, 0.5284066796302795, -0.23597784340381622]","[0.444965660572052, 0.5336728096008301, -0.21633696556091309]","[0.5232871770858765, 0.5700698494911194, -0.33671829104423523]","[0.4308008551597595, 0.578009843826294, -0.3207088112831116]","[0.537619948387146, 0.6179219484329224, -0.5124685168266296]","[0.4245092272758484, 0.6096203923225403, -0.5172725319862366]","[0.5470837354660034, 0.6319054961204529, -0.5547045469284058]","[0.4172721803188324, 0.6251475214958191, -0.5550673604011536]","[0.5378169417381287, 0.6343088150024414, -0.5593646168708801]","[0.4246985912322998, 0.6234920024871826, -0.5591500401496887]","[0.5340802669525146, 0.6305456757545471, -0.519249677658081]","[0.4288821816444397, 0.6193695068359375, -0.5230323076248169]","[0.4936394691467285, 0.6314217448234558, -0.002514865715056658]","[0.46165066957473755, 0.6345705389976501, 0.0024613935966044664]","[0.5173013210296631, 0.6639865636825562, -0.2522004246711731]","[0.44204583764076233, 0.6765826940536499, -0.22703421115875244]","[0.5150265097618103, 0.7452278733253479, -0.0745837613940239]","[0.44894734025001526, 0.7501855492591858, -0.04481000453233719]","[0.5108566880226135, 0.7529950737953186, -0.06388373672962189]","[0.453185498714447, 0.7569812536239624, -0.033388733863830566]","[0.5189751982688904, 0.7928704023361206, -0.14645452797412872]","[0.4457879960536957, 0.7985803484916687, -0.10805644094944]"
"[0.4719908833503723, 0.5270121097564697, -0.3781244456768036]","[0.4758010804653168, 0.5147418975830078, -0.374819815158844]","[0.478152334690094, 0.5138107538223267, -0.3747892379760742]","[0.4801897406578064, 0.5127626657485962, -0.37485530972480774]","[0.4681474566459656, 0.5148121118545532, -0.37320125102996826]","[0.4657476842403412, 0.513798713684082, -0.3732578158378601]","[0.46378621459007263, 0.5125154852867126, -0.373205304145813]","[0.4842979311943054, 0.506363570690155, -0.3020482361316681]","[0.46068182587623596, 0.5069676637649536, -0.29357245564460754]","[0.4765757918357849, 0.5355895161628723, -0.34461188316345215]","[0.46837538480758667, 0.5357420444488525, -0.34298038482666016]","[0.5048155188560486, 0.5237060785293579, -0.22863724827766418]","[0.4449819028377533, 0.527594268321991, -0.20911836624145508]","[0.5243710279464722, 0.5665009617805481, -0.3095804452896118]","[0.43082165718078613, 0.570979654788971, -0.29554152488708496]","[0.5392518043518066, 0.6137149930000305, -0.4644656777381897]","[0.4243621230125427, 0.6050686836242676, -0.4810720384120941]","[0.5485754609107971, 0.6277671456336975, -0.50017911195755]","[0.4171473979949951, 0.6205460429191589, -0.5171157121658325]","[0.5396958589553833, 0.6296399235725403, -0.5105686783790588]","[0.42450815439224243, 0.6188372373580933, -0.5239817500114441]","[0.5363113880157471, 0.6255495548248291, -0.47160133719444275]","[0.4286835193634033, 0.614994466304779, -0.48768043518066406]","[0.49366283416748047, 0.6276987791061401, -0.0024956013076007366]","[0.4614960253238678, 0.6306929588317871, 0.0024370369501411915]","[0.5172598361968994, 0.6657884120941162, -0.24188439548015594]","[0.4421822130680084, 0.6769431233406067, -0.22104518115520477]","[0.5150242447853088, 0.7459947466850281, -0.06208454817533493]","[0.4488571286201477, 0.7502790689468384, -0.0361328050494194]","[0.5108779072761536, 0.7538865208625793, -0.05051081255078316]","[0.4530903697013855, 0.7572208642959595, -0.023753691464662552]","[0.5189467668533325, 0.7933593988418579, -0.13112154603004456]","[0.4457031190395355, 0.7991300225257874, -0.09607325494289398]"
"[0.4719683527946472, 0.521176815032959, -0.31978529691696167]","[0.47580593824386597, 0.5088892579078674, -0.31974464654922485]","[0.47815218567848206, 0.5077791213989258, -0.3197023272514343]","[0.480185329914093, 0.5066370368003845, -0.3197668492794037]","[0.46814894676208496, 0.5091909766197205, -0.3177689015865326]","[0.46573886275291443, 0.5082657933235168, -0.3178108334541321]","[0.4637758135795593, 0.5071200728416443, -0.31777459383010864]","[0.48429179191589355, 0.500740110874176, -0.25992169976234436]","[0.4608166813850403, 0.5019511580467224, -0.2507997751235962]","[0.47655391693115234, 0.5294281840324402, -0.29212093353271484]","[0.468343585729599, 0.5300850868225098, -0.28967273235321045]","[0.5048270225524902, 0.5190678238868713, -0.19379889965057373]","[0.444915771484375, 0.5226477980613708, -0.1758951097726822]","[0.524734377861023, 0.5597866773605347, -0.2536320388317108]","[0.43082714080810547, 0.5642806887626648, -0.2456003725528717]","[0.5397515296936035, 0.6052624583244324, -0.39328116178512573]","[0.42427149415016174, 0.5965541005134583, -0.4070393145084381]","[0.5489509701728821, 0.6189267039299011, -0.4256158471107483]","[0.4170517027378082, 0.6109198331832886, -0.4396214485168457]","[0.5403555631637573, 0.6210348010063171, -0.4364396929740906]","[0.42432308197021484, 0.6106954216957092, -0.44917669892311096]","[0.5368544459342957, 0.6164326071739197, -0.40000349283218384]","[0.4285048544406891, 0.6071027517318726, -0.41431984305381775]","[0.493708997964859, 0.6261152625083923, -0.0023408099077641964]","[0.4614419937133789, 0.6279069781303406, 0.0022967937402427197]","[0.5171922445297241, 0.6702519655227661, -0.21219658851623535]","[0.4422806203365326, 0.676750898361206, -0.2088325470685959]","[0.5150226354598999, 0.7461798787117004, -0.035959865897893906]","[0.44880834221839905, 0.7505046129226685, -0.02580905891954899]","[0.5108658671379089, 0.7537448406219482, -0.02291298098862171]","[0.45297321677207947, 0.7571951150894165, -0.010343150235712528]","[0.5189452767372131, 0.7940154075622559, -0.09426511824131012]","[0.4456251561641693, 0.8000859618186951, -0.0721476748585701]"
"[0.47222575545310974, 0.5039865970611572, -0.3231451213359833]","[0.47587937116622925, 0.4909687042236328, -0.326410710811615]","[0.4781550467014313, 0.49028104543685913, -0.3264215290546417]","[0.4801763892173767, 0.48948439955711365, -0.3265528678894043]","[0.4683017134666443, 0.4918462038040161, -0.3194977343082428]","[0.4657743573188782, 0.4914340078830719, -0.31960996985435486]","[0.46378809213638306, 0.4908043444156647, -0.3194856345653534]","[0.4842180609703064, 0.48562052845954895, -0.2648124098777771]","[0.46088236570358276, 0.4875642657279968, -0.2613447308540344]","[0.4765968322753906, 0.5132765173912048, -0.2942645251750946]","[0.4685031771659851, 0.5146002173423767, -0.29702791571617126]","[0.5046550035476685, 0.507217526435852, -0.20147299766540527]","[0.4450620114803314, 0.5092393755912781, -0.18539530038833618]","[0.5246082544326782, 0.5459919571876526, -0.28975313901901245]","[0.43071478605270386, 0.5488356947898865, -0.27952516078948975]","[0.5401698350906372, 0.595198929309845, -0.4514300227165222]","[0.42410582304000854, 0.5858618021011353, -0.4617537558078766]","[0.5491684675216675, 0.6099874973297119, -0.48842787742614746]","[0.4169246554374695, 0.6003059148788452, -0.49824175238609314]","[0.5403990745544434, 0.6123066544532776, -0.49528756737709045]","[0.42423924803733826, 0.6030939817428589, -0.5034952163696289]","[0.5369871258735657, 0.6070743203163147, -0.45798200368881226]","[0.4284036159515381, 0.6004005074501038, -0.4681146740913391]","[0.49318045377731323, 0.6149540543556213, -0.0023114255163818598]","[0.46131372451782227, 0.6181625127792358, 0.002268540672957897]","[0.5168501734733582, 0.6720449924468994, -0.23629172146320343]","[0.442829430103302, 0.6744000911712646, -0.22399631142616272]","[0.5150207877159119, 0.7468413710594177, -0.07326612621545792]","[0.4487423896789551, 0.7509532570838928, -0.06052212789654732]","[0.5108805894851685, 0.7539883255958557, -0.06427620351314545]","[0.45280855894088745, 0.7580865621566772, -0.05091497302055359]","[0.5189419388771057, 0.7947588562965393, -0.15218918025493622]","[0.4454241693019867, 0.8004897832870483, -0.1345956027507782]"
"[0.4720574915409088, 0.4838893413543701, -0.4100675582885742]","[0.47587889432907104, 0.4709682762622833, -0.40455713868141174]","[0.47815269231796265, 0.46993035078048706, -0.4045296311378479]","[0.48017820715904236, 0.46879830956459045, -0.40458816289901733]","[0.46803951263427734, 0.47127193212509155, -0.4031352400779724]","[0.46544045209884644, 0.47019097208976746, -0.4032069146633148]","[0.463478147983551, 0.4689861834049225, -0.4031592011451721]","[0.4842444956302643, 0.46469926834106445, -0.3196064233779907]","[0.46077752113342285, 0.46562719345092773, -0.3154907524585724]","[0.47655734419822693, 0.4926786720752716, -0.3750121593475342]","[0.46804866194725037, 0.4939311146736145, -0.37412193417549133]","[0.5046483278274536, 0.4911624789237976, -0.24622038006782532]","[0.4450073838233948, 0.4928911328315735, -0.2321585863828659]","[0.5246022939682007, 0.5300204753875732, -0.3631258010864258]","[0.42949122190475464, 0.5369229912757874, -0.34999147057533264]","[0.5403167009353638, 0.5753041505813599, -0.5452886819839478]","[0.4231712818145752, 0.5672820806503296, -0.5484368801116943]","[0.5494215488433838, 0.5885424613952637, -0.585134744644165]","[0.41655993461608887, 0.5822249054908752, -0.5873141288757324]","[0.5406642556190491, 0.5911127924919128, -0.5929082632064819]","[0.4238351285457611, 0.5816704630851746, -0.5894244313240051]","[0.5373213291168213, 0.5874404907226562, -0.5521572232246399]","[0.4275607168674469, 0.5783593654632568, -0.5534381866455078]","[0.49319225549697876, 0.6012405157089233, -0.002247688826173544]","[0.4605848789215088, 0.6038990616798401, 0.002187526784837246]","[0.5160759687423706, 0.67242032289505, -0.23335206508636475]","[0.44308406114578247, 0.6744034886360168, -0.21710869669914246]","[0.5150096416473389, 0.7473945021629333, -0.06734072417020798]","[0.448403924703598, 0.7528126835823059, -0.043021589517593384]","[0.5110520124435425, 0.7540953755378723, -0.05276591703295708]","[0.45247992873191833, 0.760044515132904, -0.03294312581419945]","[0.5188888907432556, 0.7952700257301331, -0.13630975782871246]","[0.4449598789215088, 0.801850438117981, -0.12244361639022827]"
"[0.4720092713832855, 0.461534708738327, -0.4199630320072174]","[0.475877046585083, 0.44847428798675537, -0.41335710883140564]","[0.47815269231796265, 0.44767728447914124, -0.41333040595054626]","[0.48018312454223633, 0.44681471586227417, -0.41338634490966797]","[0.46782010793685913, 0.44892534613609314, -0.4120996594429016]","[0.4651683270931244, 0.4484242796897888, -0.41216927766799927]","[0.46319490671157837, 0.4477155804634094, -0.41212472319602966]","[0.4842647910118103, 0.4440576434135437, -0.32318875193595886]","[0.4605901837348938, 0.4450727701187134, -0.3183749318122864]","[0.47655773162841797, 0.4703623354434967, -0.38313889503479004]","[0.46767258644104004, 0.4713427722454071, -0.38188204169273376]","[0.5046123266220093, 0.47388356924057007, -0.2465214729309082]","[0.444755882024765, 0.4771077036857605, -0.23448927700519562]","[0.5245153903961182, 0.5121840238571167, -0.37138721346855164]","[0.42851510643959045, 0.5186241865158081, -0.3589176833629608]","[0.5403472781181335, 0.5527536273002625, -0.5653801560401917]","[0.4216964840888977, 0.546002209186554, -0.5616993308067322]","[0.5497493147850037, 0.5673782825469971, -0.6065133810043335]","[0.4158068597316742, 0.560474157333374, -0.6009209752082825]","[0.5408503413200378, 0.5690246224403381, -0.6144860982894897]","[0.4229518473148346, 0.5589719414710999, -0.6025899648666382]","[0.5374248027801514, 0.5646616816520691, -0.5726346969604492]","[0.4264720380306244, 0.5552836060523987, -0.5665468573570251]","[0.4931459426879883, 0.5901828408241272, -0.0018455388490110636]","[0.4596725404262543, 0.5935917496681213, 0.0017493428895249963]","[0.5146700739860535, 0.6703853011131287, -0.23891916871070862]","[0.44361409544944763, 0.6742111444473267, -0.21655407547950745]","[0.5149424076080322, 0.7473525404930115, -0.05834786966443062]","[0.4479232728481293, 0.7535285353660583, -0.039964061230421066]","[0.5110870003700256, 0.7540728449821472, -0.04626075178384781]","[0.45155054330825806, 0.7614575028419495, -0.029909033328294754]","[0.5188779830932617, 0.7952752113342285, -0.14134640991687775]","[0.44460925459861755, 0.8030117750167847, -0.1253519356250763]"
"[0.47201523184776306, 0.4395861029624939, -0.40950170159339905]","[0.4758727550506592, 0.4256818890571594, -0.4014226794242859]","[0.4781297743320465, 0.4248833954334259, -0.4014046788215637]","[0.4801761507987976, 0.42408287525177, -0.40145164728164673]","[0.4676317572593689, 0.4261188507080078, -0.4002286493778229]","[0.4648687243461609, 0.42563316226005554, -0.40029239654541016]","[0.4629068374633789, 0.4251084327697754, -0.400240957736969]","[0.48427248001098633, 0.42227503657341003, -0.3095352053642273]","[0.460371732711792, 0.4235101044178009, -0.304500937461853]","[0.47659143805503845, 0.44915759563446045, -0.372323215007782]","[0.4676552414894104, 0.4501711428165436, -0.37105780839920044]","[0.5045195817947388, 0.4564848244190216, -0.23688308894634247]","[0.44469475746154785, 0.4592668414115906, -0.22441808879375458]","[0.524468719959259, 0.49436938762664795, -0.37203681468963623]","[0.4278675615787506, 0.49958086013793945, -0.35870105028152466]","[0.5402635335922241, 0.5307102203369141, -0.574114203453064]","[0.4202294945716858, 0.5238815546035767, -0.571788489818573]","[0.549584686756134, 0.5441511273384094, -0.6166070103645325]","[0.4138825535774231, 0.5385128259658813, -0.6128512620925903]","[0.5407789945602417, 0.5448061227798462, -0.6246007680892944]","[0.4215303063392639, 0.5375831127166748, -0.6143083572387695]","[0.5373368859291077, 0.5406970381736755, -0.5817514657974243]","[0.42533373832702637, 0.5334517359733582, -0.5771616697311401]","[0.49317726492881775, 0.5819756984710693, -0.0016450246330350637]","[0.45921868085861206, 0.5848999619483948, 0.0015271824086084962]","[0.5137977004051208, 0.6701434850692749, -0.22634994983673096]","[0.44419679045677185, 0.6741718053817749, -0.20724721252918243]","[0.5150148868560791, 0.7477324604988098, -0.03100910782814026]","[0.44770878553390503, 0.7552176713943481, -0.019626129418611526]","[0.5116153359413147, 0.7540820837020874, -0.019719844684004784]","[0.4512455463409424, 0.7626200318336487, -0.0092178825289011]","[0.5188965797424316, 0.7965176701545715, -0.12556414306163788]","[0.44453001022338867, 0.8042626976966858, -0.11282308399677277]"
"[0.47216612100601196, 0.41565826535224915, -0.3872036635875702]","[0.475923627614975, 0.4015134274959564, -0.37424615025520325]","[0.4782024919986725, 0.40079230070114136, -0.37424716353416443]","[0.4803047180175781, 0.4002424478530884, -0.3742796778678894]","[0.46763142943382263, 0.40249931812286377, -0.3742294907569885]","[0.46485358476638794, 0.4024685025215149, -0.37427955865859985]","[0.46286994218826294, 0.40246132016181946, -0.37421345710754395]","[0.48435768485069275, 0.39936891198158264, -0.2780669033527374]","[0.4602251648902893, 0.4024970233440399, -0.2764773964881897]","[0.47690874338150024, 0.42597970366477966, -0.3475933074951172]","[0.46781378984451294, 0.428025484085083, -0.3479151427745819]","[0.504165530204773, 0.43712925910949707, -0.2146790772676468]","[0.4445059895515442, 0.4410901367664337, -0.20648416876792908]","[0.5241878628730774, 0.4754711091518402, -0.35459405183792114]","[0.4264655113220215, 0.4788057506084442, -0.34352999925613403]","[0.5396853089332581, 0.5067476034164429, -0.5577452182769775]","[0.41902846097946167, 0.5008033514022827, -0.5588351488113403]","[0.5491955280303955, 0.5194263458251953, -0.6011826395988464]","[0.4119947552680969, 0.5150659084320068, -0.6010522246360779]","[0.5404613614082336, 0.5212245583534241, -0.6091637015342712]","[0.4203318655490875, 0.513177752494812, -0.602935254573822]","[0.5366866588592529, 0.5174992680549622, -0.5657852292060852]","[0.4241703450679779, 0.509656548500061, -0.5648286938667297]","[0.49325814843177795, 0.5717909932136536, -0.0016434068093076348]","[0.4589664340019226, 0.5752737522125244, 0.0015261236112564802]","[0.5131158828735352, 0.6686400175094604, -0.2090064287185669]","[0.4449149966239929, 0.6722939610481262, -0.1884794533252716]","[0.515277624130249, 0.7483749985694885, -0.022801559418439865]","[0.4475459158420563, 0.7551171779632568, -0.009679364040493965]","[0.5124869346618652, 0.7545925378799438, -0.012323888950049877]","[0.4510921537876129, 0.7624816298484802, 0.00016773451352491975]","[0.5188598036766052, 0.7973089218139648, -0.11759485304355621]","[0.4444182515144348, 0.8040799498558044, -0.10654332488775253]"
"[0.47173863649368286, 0.3886714577674866, -0.34237006306648254]","[0.47556132078170776, 0.3756173849105835, -0.3327651619911194]","[0.47796717286109924, 0.37478557229042053, -0.33277082443237305]","[0.48016229271888733, 0.37402471899986267, -0.33281686902046204]","[0.466984361410141, 0.3763674795627594, -0.33261051774024963]","[0.4642503261566162, 0.37604472041130066, -0.33265072107315063]","[0.46235179901123047, 0.37582796812057495, -0.3325918912887573]","[0.4843173623085022, 0.37352702021598816, -0.24396094679832458]","[0.4596472382545471, 0.3770190477371216, -0.243289977312088]","[0.4768539369106293, 0.39937925338745117, -0.3070947527885437]","[0.4673967957496643, 0.4012182056903839, -0.3070947825908661]","[0.5038722157478333, 0.41762199997901917, -0.1886776238679886]","[0.44403988122940063, 0.42205899953842163, -0.17971689999103546]","[0.5233947038650513, 0.4533914029598236, -0.33078286051750183]","[0.4252820611000061, 0.45869413018226624, -0.3294164836406708]","[0.5378878116607666, 0.48244547843933105, -0.5349515676498413]","[0.41781115531921387, 0.47855690121650696, -0.5422865152359009]","[0.5470182299613953, 0.49599146842956543, -0.574512243270874]","[0.41009512543678284, 0.4899933338165283, -0.5853491425514221]","[0.5388654470443726, 0.4976712167263031, -0.5829670429229736]","[0.4182818830013275, 0.48941200971603394, -0.5884720683097839]","[0.5339627265930176, 0.49314796924591064, -0.5420963168144226]","[0.4224007725715637, 0.48762375116348267, -0.549187421798706]","[0.49430760741233826, 0.5608993768692017, -0.0014719247119501233]","[0.4589049220085144, 0.5640285015106201, 0.0013557972852140665]","[0.5123439431190491, 0.667751669883728, -0.18282118439674377]","[0.445726215839386, 0.6709699630737305, -0.1667855679988861]","[0.5157299637794495, 0.7490942478179932, 0.02488265000283718]","[0.44755133986473083, 0.7548832297325134, 0.02464461326599121]","[0.5135012269020081, 0.7558430433273315, 0.03856494277715683]","[0.45114922523498535, 0.7625726461410522, 0.0367603525519371]","[0.5189096927642822, 0.7980279922485352, -0.06261137127876282]","[0.44399696588516235, 0.8038758039474487, -0.06567336618900299]"
"[0.4714815616607666, 0.3620243966579437, -0.3474500775337219]","[0.47527948021888733, 0.3478134572505951, -0.33642762899398804]","[0.4777638912200928, 0.3473912477493286, -0.3364388644695282]","[0.48000606894493103, 0.3471282422542572, -0.3364885151386261]","[0.46647897362709045, 0.3485245704650879, -0.33675938844680786]","[0.46366843581199646, 0.348503440618515, -0.33679288625717163]","[0.4618237614631653, 0.3486378490924835, -0.3367277979850769]","[0.4842650294303894, 0.34866267442703247, -0.24223408102989197]","[0.4589855670928955, 0.3523000180721283, -0.24429139494895935]","[0.4768220782279968, 0.37326791882514954, -0.31113681197166443]","[0.4669240415096283, 0.3743863105773926, -0.31184330582618713]","[0.5038207769393921, 0.397861510515213, -0.18852753937244415]","[0.4437616765499115, 0.4029739797115326, -0.18365594744682312]","[0.52305668592453, 0.43288543820381165, -0.3398284614086151]","[0.4250265955924988, 0.43786191940307617, -0.34572574496269226]","[0.537262499332428, 0.4609330892562866, -0.5499958395957947]","[0.41676491498947144, 0.4519083797931671, -0.5911503434181213]","[0.5449662208557129, 0.4736596941947937, -0.5965648889541626]","[0.40951743721961975, 0.46364274621009827, -0.6404812335968018]","[0.5369802713394165, 0.4744739532470703, -0.603840708732605]","[0.41801390051841736, 0.46296122670173645, -0.6402775645256042]","[0.5323929786682129, 0.47084328532218933, -0.5581051111221313]","[0.42238062620162964, 0.46106672286987305, -0.5978215932846069]","[0.49524635076522827, 0.5509958863258362, -0.0007642635027877986]","[0.4587213099002838, 0.5546219348907471, 0.0006323213456198573]","[0.5120176076889038, 0.6665933132171631, -0.13154879212379456]","[0.446979820728302, 0.6688982844352722, -0.10375567525625229]","[0.5162039995193481, 0.7495416402816772, 0.0970463678240776]","[0.44763079285621643, 0.7546326518058777, 0.10875207185745239]","[0.514189600944519, 0.7572386860847473, 0.11267243325710297]","[0.4515000879764557, 0.7623350620269775, 0.12284231185913086]","[0.5190905332565308, 0.7985826134681702, 0.007865315303206444]","[0.4435144066810608, 0.8040313720703125, 0.01813574507832527]"
"[0.4711821675300598, 0.33659788966178894, -0.25043874979019165]","[0.4749259054660797, 0.32222235202789307, -0.24065950512886047]","[0.47751808166503906, 0.32175347208976746, -0.240666002035141]","[0.479641854763031, 0.3214443325996399, -0.2406943142414093]","[0.46616870164871216, 0.323222815990448, -0.2402738332748413]","[0.46338194608688354, 0.3232872784137726, -0.2402680218219757]","[0.46150797605514526, 0.3235815763473511, -0.240195631980896]","[0.48397892713546753, 0.3239714801311493, -0.1571974903345108]","[0.45877495408058167, 0.3275661766529083, -0.15508624911308289]","[0.47677284479141235, 0.3483472764492035, -0.2181546688079834]","[0.46672168374061584, 0.34901008009910583, -0.21770155429840088]","[0.5037693381309509, 0.37815970182418823, -0.11973389238119125]","[0.443464457988739, 0.38119468092918396, -0.11502629518508911]","[0.522980809211731, 0.4180770516395569, -0.26926594972610474]","[0.4252367913722992, 0.4153761863708496, -0.2700636386871338]","[0.533611536026001, 0.43610572814941406, -0.4776429533958435]","[0.41665035486221313, 0.42872050404548645, -0.4988480508327484]","[0.5431114435195923, 0.44854235649108887, -0.5247878432273865]","[0.4089638292789459, 0.4403417706489563, -0.5472719669342041]","[0.5349109768867493, 0.4479404091835022, -0.5319387912750244]","[0.41737285256385803, 0.44073745608329773, -0.5492285490036011]","[0.5301264524459839, 0.4444122314453125, -0.4862087368965149]","[0.42252978682518005, 0.4382706880569458, -0.5068192481994629]","[0.49558225274086, 0.540643572807312, -0.000770570186432451]","[0.4581049978733063, 0.5448555946350098, 0.0006378270918503404]","[0.5117909908294678, 0.6639701128005981, -0.07024987041950226]","[0.44780126214027405, 0.668777585029602, -0.044033803045749664]","[0.5161920785903931, 0.7501846551895142, 0.13159550726413727]","[0.4476749002933502, 0.7545381188392639, 0.14183075726032257]","[0.5140503644943237, 0.759142279624939, 0.14591573178768158]","[0.45155829191207886, 0.7621692419052124, 0.15457066893577576]","[0.5192397236824036, 0.7990192770957947, 0.05214964225888252]","[0.4435120224952698, 0.804677426815033, 0.06505502760410309]"
"[0.47094660997390747, 0.3080042600631714, -0.17907759547233582]","[0.4747468829154968, 0.29514166712760925, -0.1678515374660492]","[0.4773895740509033, 0.294832706451416, -0.16787579655647278]","[0.47939467430114746, 0.29464787244796753, -0.16789786517620087]","[0.46607255935668945, 0.2959232032299042, -0.1669919192790985]","[0.4633350968360901, 0.2958831489086151, -0.1669817715883255]","[0.46131378412246704, 0.29614418745040894, -0.16694411635398865]","[0.4835909903049469, 0.29901817440986633, -0.08602485060691833]","[0.45868998765945435, 0.30141064524650574, -0.08145353943109512]","[0.47673577070236206, 0.32037898898124695, -0.14775103330612183]","[0.4663936197757721, 0.32007119059562683, -0.14660820364952087]","[0.5036587119102478, 0.3596527576446533, -0.05224158242344856]","[0.4423179030418396, 0.36464208364486694, -0.047085218131542206]","[0.5215734839439392, 0.39927008748054504, -0.18415579199790955]","[0.4245285391807556, 0.40203094482421875, -0.18149752914905548]","[0.5325213670730591, 0.4175989031791687, -0.37836357951164246]","[0.4153713285923004, 0.4067479968070984, -0.3832109570503235]","[0.541023313999176, 0.429190993309021, -0.41906434297561646]","[0.40667933225631714, 0.41768577694892883, -0.4239557385444641]","[0.5337549448013306, 0.42746952176094055, -0.4233388304710388]","[0.41614294052124023, 0.4168850779533386, -0.4279625415802002]","[0.5290751457214355, 0.42378196120262146, -0.3849164545536041]","[0.42210984230041504, 0.41440635919570923, -0.3907085955142975]","[0.4959593713283539, 0.5334257483482361, -0.0009108912199735641]","[0.4578384459018707, 0.5385428667068481, 0.000791215046774596]","[0.5114951729774475, 0.6619524955749512, -0.05648704245686531]","[0.44834500551223755, 0.6658769249916077, -0.049141623079776764]","[0.5161706209182739, 0.7508528232574463, 0.14730240404605865]","[0.44788679480552673, 0.754431426525116, 0.13724428415298462]","[0.5139440894126892, 0.760985791683197, 0.16285797953605652]","[0.45191121101379395, 0.7623573541641235, 0.15154722332954407]","[0.5194647312164307, 0.8004205226898193, 0.07809416204690933]","[0.44353944063186646, 0.8055847883224487, 0.0703028216958046]"
"[0.4707217216491699, 0.2860771715641022, -0.12206729501485825]","[0.4746358394622803, 0.27272772789001465, -0.11324422061443329]","[0.47731247544288635, 0.27249208092689514, -0.11325214803218842]","[0.47924065589904785, 0.27251309156417847, -0.11326529830694199]","[0.46599167585372925, 0.2733667492866516, -0.11251527070999146]","[0.46325230598449707, 0.2737007141113281, -0.11250004917383194]","[0.46106547117233276, 0.2741096317768097, -0.11246814578771591]","[0.4833439886569977, 0.2773421108722687, -0.047420866787433624]","[0.45851069688796997, 0.2796664237976074, -0.043654948472976685]","[0.4766682982444763, 0.2984890639781952, -0.0963839739561081]","[0.46598926186561584, 0.29863086342811584, -0.09535181522369385]","[0.5037151575088501, 0.3435201644897461, -0.02460012212395668]","[0.4415995478630066, 0.3468761742115021, -0.019803408533334732]","[0.5214228630065918, 0.38612809777259827, -0.13328619301319122]","[0.4218640923500061, 0.38600000739097595, -0.12283928692340851]","[0.532312273979187, 0.40102317929267883, -0.294356107711792]","[0.4140700399875641, 0.3877534568309784, -0.2803451418876648]","[0.5403168797492981, 0.4101336598396301, -0.32672038674354553]","[0.40529948472976685, 0.3958778381347656, -0.31333115696907043]","[0.5336084365844727, 0.4087011218070984, -0.32965826988220215]","[0.4152824282646179, 0.3953566253185272, -0.31612563133239746]","[0.5286271572113037, 0.4053118824958801, -0.29982390999794006]","[0.421581894159317, 0.3940696716308594, -0.2861221730709076]","[0.4963551461696625, 0.5279408693313599, -0.002384620252996683]","[0.4577554762363434, 0.533549427986145, 0.0022914300207048655]","[0.5111786723136902, 0.6589632034301758, -0.027494138106703758]","[0.44867339730262756, 0.6639705300331116, -0.01952998712658882]","[0.5160021781921387, 0.750825047492981, 0.13558344542980194]","[0.447957843542099, 0.7554020285606384, 0.11279453337192535]","[0.512980580329895, 0.7603797316551208, 0.14825883507728577]","[0.4520872235298157, 0.7636042237281799, 0.12291399389505386]","[0.5195713043212891, 0.8005874752998352, 0.0852060616016388]","[0.44355693459510803, 0.8067397475242615, 0.061440009623765945]"
