NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX
"[0.5166791677474976, 0.23877260088920593, -0.05703895539045334]","[0.5142310261726379, 0.22347386181354523, -0.05137261748313904]","[0.5135847330093384, 0.22311989963054657, -0.05137287825345993]","[0.5127806067466736, 0.22271069884300232, -0.05135968327522278]","[0.5128598213195801, 0.2230919748544693, -0.07621341198682785]","[0.51119065284729, 0.222471222281456, -0.07620081305503845]","[0.5093488693237305, 0.22180387377738953, -0.07621859759092331]","[0.5010718107223511, 0.22569426894187927, -0.00040964403888210654]","[0.49811094999313354, 0.22543631494045258, -0.11696872860193253]","[0.5128074288368225, 0.2528761923313141, -0.03356752544641495]","[0.5112055540084839, 0.2529624104499817, -0.06774310767650604]","[0.4786330759525299, 0.30289947986602783, 0.09363146126270294]","[0.4882626533508301, 0.28911909461021423, -0.1735931634902954]","[0.5340919494628906, 0.33162450790405273, 0.1279720664024353]","[0.5476783514022827, 0.31645840406417847, -0.21999213099479675]","[0.5792393088340759, 0.3432803750038147, 0.07572150975465775]","[0.6088367700576782, 0.3148927092552185, -0.19918817281723022]","[0.5919738411903381, 0.34447845816612244, 0.07719968259334564]","[0.6239334940910339, 0.32146376371383667, -0.22834646701812744]","[0.5952877998352051, 0.3434816896915436, 0.050628580152988434]","[0.6260432004928589, 0.31517982482910156, -0.2107662409543991]","[0.591813862323761, 0.3424913287162781, 0.06226335093379021]","[0.619709849357605, 0.3156289756298065, -0.19249677658081055]","[0.463390588760376, 0.4998466372489929, 0.082992322742939]","[0.46322107315063477, 0.5084786415100098, -0.08308366686105728]","[0.4823032319545746, 0.6213721036911011, 0.18757478892803192]","[0.48761463165283203, 0.6492164134979248, -0.03111826814711094]","[0.4568088948726654, 0.7344115972518921, 0.3110503554344177]","[0.45603007078170776, 0.7683665156364441, 0.03592566400766373]","[0.4467228353023529, 0.7531708478927612, 0.32199254631996155]","[0.44540539383888245, 0.7956269979476929, 0.04024093598127365]","[0.4839503765106201, 0.7528919577598572, 0.3042454123497009]","[0.4916457533836365, 0.7987953424453735, -0.007509690709412098]"
"[0.5188801288604736, 0.24991440773010254, -0.05469655245542526]","[0.5163355469703674, 0.23517107963562012, -0.04755638539791107]","[0.5155171155929565, 0.23474422097206116, -0.04757672920823097]","[0.5145707726478577, 0.23430830240249634, -0.0475689060986042]","[0.515755832195282, 0.23503389954566956, -0.07458429038524628]","[0.5145155787467957, 0.23442842066287994, -0.07456974685192108]","[0.5131431818008423, 0.2337668538093567, -0.07458701729774475]","[0.5036026835441589, 0.2372913509607315, 0.0014808939304202795]","[0.5023301839828491, 0.23658466339111328, -0.11748237907886505]","[0.5147238373756409, 0.2632858157157898, -0.032398127019405365]","[0.5139729976654053, 0.26386868953704834, -0.06690741330385208]","[0.4798247218132019, 0.3117246925830841, 0.09505024552345276]","[0.48823800683021545, 0.29983028769493103, -0.17573711276054382]","[0.5369332432746887, 0.3413352072238922, 0.1286342591047287]","[0.5476545691490173, 0.32332682609558105, -0.22406117618083954]","[0.583663284778595, 0.3477012515068054, 0.08181101828813553]","[0.608658492565155, 0.3217468857765198, -0.20056560635566711]","[0.597364068031311, 0.3501601219177246, 0.08396260440349579]","[0.6235353350639343, 0.3281949460506439, -0.22908368706703186]","[0.5999433994293213, 0.3482632637023926, 0.057240307331085205]","[0.6258678436279297, 0.3230593204498291, -0.2120240479707718]","[0.597241997718811, 0.34684550762176514, 0.06842469424009323]","[0.6196346879005432, 0.3233206272125244, -0.19373682141304016]","[0.4599802494049072, 0.5053465366363525, 0.08623524755239487]","[0.4588319659233093, 0.515082836151123, -0.08633003383874893]","[0.4831089377403259, 0.6211139559745789, 0.21184870600700378]","[0.4899067282676697, 0.6504348516464233, -0.05002401024103165]","[0.4568141996860504, 0.7254020571708679, 0.34803593158721924]","[0.45601290464401245, 0.7686237692832947, 0.006367926485836506]","[0.44721418619155884, 0.7401427626609802, 0.3606760501861572]","[0.4452650547027588, 0.7957804203033447, 0.009943263605237007]","[0.4838833808898926, 0.7451921105384827, 0.3527013063430786]","[0.49151235818862915, 0.7996861934661865, -0.03140640631318092]"
"[0.5209831595420837, 0.265839159488678, -0.06844763457775116]","[0.5185824632644653, 0.25068286061286926, -0.06061016768217087]","[0.5178736448287964, 0.24985656142234802, -0.06063726544380188]","[0.5170778036117554, 0.24892179667949677, -0.060633767396211624]","[0.5178514719009399, 0.25088930130004883, -0.08858628571033478]","[0.5165938138961792, 0.25026699900627136, -0.08857882022857666]","[0.5151861906051636, 0.24952054023742676, -0.08859723806381226]","[0.5058894753456116, 0.25114598870277405, -0.008919792249798775]","[0.5044242739677429, 0.25144386291503906, -0.1354638785123825]","[0.5169898867607117, 0.27846771478652954, -0.04511003941297531]","[0.5160149335861206, 0.2795475721359253, -0.0819934830069542]","[0.48254233598709106, 0.3238946199417114, 0.0863313227891922]","[0.48874038457870483, 0.3142397999763489, -0.1923934817314148]","[0.5363595485687256, 0.35313910245895386, 0.13148242235183716]","[0.5476933121681213, 0.33187490701675415, -0.2437853068113327]","[0.58261638879776, 0.3582029938697815, 0.08065997809171677]","[0.6086779236793518, 0.33302825689315796, -0.22632579505443573]","[0.5953559279441833, 0.3600035309791565, 0.08176501095294952]","[0.6235308647155762, 0.33709603548049927, -0.2583919167518616]","[0.597712516784668, 0.358414888381958, 0.05413787439465523]","[0.6257771253585815, 0.3330046534538269, -0.2417256087064743]","[0.5953916311264038, 0.3575199544429779, 0.06691523641347885]","[0.6195431351661682, 0.3335576355457306, -0.2198895663022995]","[0.4573800563812256, 0.5118407607078552, 0.08812161535024643]","[0.4537216126918793, 0.5234613418579102, -0.08822248131036758]","[0.4846171438694, 0.6242231726646423, 0.21994681656360626]","[0.4920531213283539, 0.6513225436210632, -0.04108597710728645]","[0.4568166732788086, 0.7235679030418396, 0.3613690733909607]","[0.4559992849826813, 0.7694309949874878, 0.031243126839399338]","[0.44727644324302673, 0.739142119884491, 0.37468069791793823]","[0.4451957643032074, 0.7959137558937073, 0.0363348051905632]","[0.48301881551742554, 0.7409268021583557, 0.36599627137184143]","[0.49102744460105896, 0.7998298406600952, -0.006450681481510401]"
"[0.5228569507598877, 0.28296488523483276, -0.0645124763250351]","[0.5203675031661987, 0.2688046991825104, -0.056960392743349075]","[0.5196235775947571, 0.268105685710907, -0.056988876312971115]","[0.5187803506851196, 0.267401784658432, -0.05698944255709648]","[0.5198050737380981, 0.26913154125213623, -0.08416484296321869]","[0.5186705589294434, 0.2687493860721588, -0.08415979892015457]","[0.5174304246902466, 0.26838234066963196, -0.0841805711388588]","[0.5075830221176147, 0.27094265818595886, -0.006566527299582958]","[0.5076135993003845, 0.2714084982872009, -0.12916919589042664]","[0.5191484093666077, 0.2956134080886841, -0.04161731153726578]","[0.51817387342453, 0.2960153818130493, -0.07743558287620544]","[0.4849518835544586, 0.3396385610103607, 0.08599339425563812]","[0.49009886384010315, 0.3309774696826935, -0.1860245317220688]","[0.5436290502548218, 0.35745853185653687, 0.12698164582252502]","[0.5536314845085144, 0.3413708508014679, -0.23517844080924988]","[0.5893434286117554, 0.3633691966533661, 0.07391882687807083]","[0.6140228509902954, 0.34223049879074097, -0.21869449317455292]","[0.5976072549819946, 0.36267462372779846, 0.07517315447330475]","[0.6280201077461243, 0.34348079562187195, -0.2521272599697113]","[0.6014678478240967, 0.3603783845901489, 0.04794370383024216]","[0.6293969750404358, 0.3397786617279053, -0.23297390341758728]","[0.6003693342208862, 0.3609372079372406, 0.060248129069805145]","[0.6232627034187317, 0.3416387736797333, -0.21195557713508606]","[0.4554177224636078, 0.5235472917556763, 0.08732262253761292]","[0.4491328299045563, 0.5326790809631348, -0.08741416037082672]","[0.48903408646583557, 0.628787100315094, 0.18124845623970032]","[0.4935951828956604, 0.6525411605834961, -0.036444585770368576]","[0.45695966482162476, 0.7272634506225586, 0.29788637161254883]","[0.4560214877128601, 0.7711390852928162, 0.0682600811123848]","[0.4461284279823303, 0.744202733039856, 0.30892208218574524]","[0.4451974332332611, 0.7958496809005737, 0.07648414373397827]","[0.4833343029022217, 0.7479358911514282, 0.30274906754493713]","[0.49089813232421875, 0.8008025884628296, 0.04791344702243805]"
"[0.5249602198600769, 0.299496591091156, -0.05483945086598396]","[0.5223900675773621, 0.286092072725296, -0.04754820093512535]","[0.5214877128601074, 0.2854062616825104, -0.04759477823972702]","[0.520477294921875, 0.2846551239490509, -0.04760584607720375]","[0.5221909284591675, 0.2864508032798767, -0.0751735121011734]","[0.5212169289588928, 0.28609755635261536, -0.0751633495092392]","[0.5201851725578308, 0.28570473194122314, -0.07517945021390915]","[0.50919109582901, 0.2871733009815216, -0.0017001593951135874]","[0.5109130144119263, 0.287888765335083, -0.127227321267128]","[0.5212262868881226, 0.3116283416748047, -0.033632516860961914]","[0.5205105543136597, 0.3125494122505188, -0.07002495229244232]","[0.4849011301994324, 0.3549095690250397, 0.08693645894527435]","[0.4932897984981537, 0.3458217978477478, -0.18591520190238953]","[0.5415915250778198, 0.37574586272239685, 0.12885773181915283]","[0.5575087070465088, 0.35971373319625854, -0.23254099488258362]","[0.5868085026741028, 0.3806306719779968, 0.07516951113939285]","[0.617343544960022, 0.35705795884132385, -0.21131964027881622]","[0.5931663513183594, 0.37826791405677795, 0.0767308846116066]","[0.6299044489860535, 0.3570542633533478, -0.2513521909713745]","[0.5963021516799927, 0.37639355659484863, 0.050577886402606964]","[0.630865752696991, 0.3535563051700592, -0.22747251391410828]","[0.5970696210861206, 0.37747713923454285, 0.061999399214982986]","[0.6246874332427979, 0.3567262291908264, -0.20414774119853973]","[0.4496172368526459, 0.5326189994812012, 0.08776526153087616]","[0.4455954432487488, 0.5412679314613342, -0.0878220871090889]","[0.4894521236419678, 0.6285138130187988, 0.18250231444835663]","[0.49543800950050354, 0.6555989980697632, -0.023720834404230118]","[0.45695024728775024, 0.7262433171272278, 0.2995375394821167]","[0.4560433030128479, 0.7729202508926392, 0.08749157935380936]","[0.445244699716568, 0.7429540157318115, 0.31244727969169617]","[0.4452941417694092, 0.7953402996063232, 0.09670963883399963]","[0.48204198479652405, 0.7459771037101746, 0.3122864365577698]","[0.49089765548706055, 0.8006921410560608, 0.07199082523584366]"
"[0.5283474922180176, 0.3192490339279175, -0.05988224595785141]","[0.5259197950363159, 0.3060663938522339, -0.05186494067311287]","[0.5251451134681702, 0.3052414357662201, -0.05192768573760986]","[0.5242491960525513, 0.30427485704421997, -0.05195266008377075]","[0.5257114768028259, 0.3065667748451233, -0.07978500425815582]","[0.52479088306427, 0.30616793036460876, -0.07977860420942307]","[0.5237647891044617, 0.3056357800960541, -0.07979661971330643]","[0.5128659009933472, 0.305014044046402, -0.0039947982877492905]","[0.5142009854316711, 0.30626818537712097, -0.12944382429122925]","[0.5237751603126526, 0.33059966564178467, -0.03820376843214035]","[0.5230308175086975, 0.33151233196258545, -0.07490991055965424]","[0.48642927408218384, 0.3677352964878082, 0.08344445377588272]","[0.49385786056518555, 0.36246010661125183, -0.18604929745197296]","[0.5441969633102417, 0.3839994966983795, 0.12326155602931976]","[0.5593346953392029, 0.37182122468948364, -0.23740367591381073]","[0.585877537727356, 0.38540881872177124, 0.05881094932556152]","[0.6195023059844971, 0.368866890668869, -0.2197325974702835]","[0.5932035446166992, 0.3841753602027893, 0.05835781618952751]","[0.6338095664978027, 0.36819687485694885, -0.25664690136909485]","[0.5959745645523071, 0.3830955922603607, 0.03121005930006504]","[0.6340072751045227, 0.3650044798851013, -0.23564012348651886]","[0.5962556600570679, 0.3842566907405853, 0.04514957591891289]","[0.6279084086418152, 0.36690381169319153, -0.2128918170928955]","[0.4453902244567871, 0.5395488739013672, 0.0881471037864685]","[0.4386882185935974, 0.5483869314193726, -0.08818379044532776]","[0.49205827713012695, 0.6283337473869324, 0.18094415962696075]","[0.4951680600643158, 0.6546536087989807, -0.02496577613055706]","[0.4572966694831848, 0.7269192934036255, 0.30156880617141724]","[0.4561014175415039, 0.7730925679206848, 0.0862535908818245]","[0.44543370604515076, 0.7420092821121216, 0.3128390908241272]","[0.4454273581504822, 0.7946962714195251, 0.09633316099643707]","[0.4819509983062744, 0.7450914978981018, 0.3158077597618103]","[0.4908650815486908, 0.8006784319877625, 0.07754861563444138]"
"[0.5305572152137756, 0.34106266498565674, -0.08730953186750412]","[0.5284991264343262, 0.3285191059112549, -0.07948464900255203]","[0.527805507183075, 0.32773804664611816, -0.07954923808574677]","[0.527043879032135, 0.3268854320049286, -0.07959434390068054]","[0.5281338095664978, 0.32898908853530884, -0.10583677142858505]","[0.5272019505500793, 0.32860010862350464, -0.10583875328302383]","[0.5261583924293518, 0.32807058095932007, -0.10585127770900726]","[0.515533983707428, 0.32722821831703186, -0.029963824898004532]","[0.5164347887039185, 0.3285439908504486, -0.14839135110378265]","[0.5257214903831482, 0.35137489438056946, -0.06507019698619843]","[0.5248093008995056, 0.35241445899009705, -0.09969740360975266]","[0.4903830587863922, 0.3804839551448822, 0.051561612635850906]","[0.4951501786708832, 0.38078445196151733, -0.1966978758573532]","[0.5508521795272827, 0.39526018500328064, 0.08202789723873138]","[0.5613170862197876, 0.39158618450164795, -0.25081250071525574]","[0.5977469682693481, 0.3921787738800049, 0.014337773434817791]","[0.6198866367340088, 0.38254618644714355, -0.24238021671772003]","[0.6075679659843445, 0.3878175616264343, 0.01077941432595253]","[0.6335173845291138, 0.38180574774742126, -0.281167209148407]","[0.6104856729507446, 0.3865397572517395, -0.016871321946382523]","[0.6336919069290161, 0.377367228269577, -0.26205626130104065]","[0.6088563203811646, 0.38880205154418945, 0.00015006236208137125]","[0.6284715533256531, 0.37856525182724, -0.23698458075523376]","[0.44098472595214844, 0.5467092394828796, 0.08500351011753082]","[0.4331331253051758, 0.5565395355224609, -0.08501498401165009]","[0.4931126534938812, 0.6303334832191467, 0.16499082744121552]","[0.49430006742477417, 0.653728723526001, -0.027157893404364586]","[0.4574351906776428, 0.7270128726959229, 0.2803126275539398]","[0.45612016320228577, 0.7738178968429565, 0.08514099568128586]","[0.4456729292869568, 0.742521345615387, 0.29176002740859985]","[0.4450252652168274, 0.7941402792930603, 0.09531110525131226]","[0.4826401174068451, 0.7528312802314758, 0.2911909222602844]","[0.49028587341308594, 0.80194491147995, 0.0798254981637001]"
"[0.5322884917259216, 0.3605608642101288, -0.08869409561157227]","[0.5309089422225952, 0.34785524010658264, -0.08113081753253937]","[0.530273973941803, 0.34715574979782104, -0.0811915248632431]","[0.5295344591140747, 0.34638676047325134, -0.08123444020748138]","[0.5305052995681763, 0.34826433658599854, -0.10768352448940277]","[0.5296061635017395, 0.3479020297527313, -0.1076965481042862]","[0.5285673141479492, 0.3473879396915436, -0.107713982462883]","[0.5180090665817261, 0.3460204303264618, -0.031373582780361176]","[0.5186160206794739, 0.3474491238594055, -0.15054628252983093]","[0.5273499488830566, 0.37059253454208374, -0.06627877056598663]","[0.526459813117981, 0.37137964367866516, -0.10111786425113678]","[0.4933587908744812, 0.3965420126914978, 0.051036737859249115]","[0.49823707342147827, 0.39724451303482056, -0.20028381049633026]","[0.5535944700241089, 0.41103821992874146, 0.07974828779697418]","[0.5632045865058899, 0.40897563099861145, -0.25534987449645996]","[0.6014617681503296, 0.40848976373672485, 0.011594651266932487]","[0.621225893497467, 0.40076547861099243, -0.24285511672496796]","[0.6096463799476624, 0.4050596356391907, 0.008011432364583015]","[0.6344783306121826, 0.39930444955825806, -0.2807459235191345]","[0.6130900979042053, 0.4052717983722687, -0.01886017993092537]","[0.635470986366272, 0.3947499692440033, -0.261813223361969]","[0.6112638115882874, 0.40692630410194397, -0.00240341667085886]","[0.6299663186073303, 0.39765840768814087, -0.2373846471309662]","[0.43664923310279846, 0.5565413236618042, 0.08431097120046616]","[0.4299134612083435, 0.5677513480186462, -0.0843067318201065]","[0.49298620223999023, 0.6312134861946106, 0.16124291718006134]","[0.4953974187374115, 0.6531053781509399, -0.0452386736869812]","[0.45764121413230896, 0.7288107872009277, 0.27275845408439636]","[0.45594435930252075, 0.7743620872497559, 0.07238100469112396]","[0.44570860266685486, 0.7454161047935486, 0.283700168132782]","[0.4448469281196594, 0.7941485643386841, 0.08566015958786011]","[0.48327094316482544, 0.7555450201034546, 0.2802008390426636]","[0.49024826288223267, 0.8020617365837097, 0.0649401992559433]"
"[0.5344842076301575, 0.3810214102268219, -0.0813446193933487]","[0.5336753129959106, 0.3669583201408386, -0.07386571168899536]","[0.5329920053482056, 0.3661210834980011, -0.07392813265323639]","[0.5321440696716309, 0.3652289807796478, -0.07397432625293732]","[0.5333254337310791, 0.36725494265556335, -0.10003359615802765]","[0.5324488878250122, 0.3666256368160248, -0.10004492104053497]","[0.5314375162124634, 0.3658207654953003, -0.10006334632635117]","[0.5209012031555176, 0.3643261790275574, -0.025548383593559265]","[0.5216395258903503, 0.3649083077907562, -0.14282286167144775]","[0.5292648077011108, 0.3910207152366638, -0.059520870447158813]","[0.5284941792488098, 0.3911353349685669, -0.09378179907798767]","[0.4956285059452057, 0.4125708341598511, 0.05205901712179184]","[0.5004933476448059, 0.41197142004966736, -0.1944025456905365]","[0.5566818714141846, 0.4271855354309082, 0.07869137823581696]","[0.5633372068405151, 0.42433276772499084, -0.24674348533153534]","[0.6038566827774048, 0.4208751320838928, 0.012263325974345207]","[0.6202080845832825, 0.41541028022766113, -0.23236194252967834]","[0.6140685677528381, 0.4186621308326721, 0.007978038862347603]","[0.6337208151817322, 0.41548842191696167, -0.26841500401496887]","[0.6177624464035034, 0.4178108274936676, -0.01644502580165863]","[0.6346319913864136, 0.4119517505168915, -0.2501567006111145]","[0.6149290800094604, 0.4191625714302063, -0.0008176026749424636]","[0.6290664672851562, 0.4128918945789337, -0.2269163578748703]","[0.4305485188961029, 0.5645887851715088, 0.08120624721050262]","[0.4243702292442322, 0.5768018364906311, -0.08117905259132385]","[0.49269968271255493, 0.6326992511749268, 0.15114232897758484]","[0.49520260095596313, 0.6532328128814697, -0.040662623941898346]","[0.45780763030052185, 0.7340005040168762, 0.25710293650627136]","[0.4560215473175049, 0.7745279669761658, 0.07405518740415573]","[0.4457886815071106, 0.7476628422737122, 0.26739761233329773]","[0.44484108686447144, 0.7936439514160156, 0.08603177219629288]","[0.48333296179771423, 0.7578752040863037, 0.2616647779941559]","[0.48975539207458496, 0.8020218014717102, 0.07397967576980591]"
"[0.5350042581558228, 0.3978343605995178, -0.050571639090776443]","[0.5342823266983032, 0.3852928876876831, -0.044051479548215866]","[0.5335796475410461, 0.3844470679759979, -0.04411783069372177]","[0.5327155590057373, 0.3835875988006592, -0.044183023273944855]","[0.5336799621582031, 0.3853286802768707, -0.06624969840049744]","[0.5326288938522339, 0.3845353424549103, -0.06627120077610016]","[0.531438410282135, 0.38366249203681946, -0.0662941262125969]","[0.521969199180603, 0.383137047290802, -0.005458303261548281]","[0.5213605761528015, 0.3831550180912018, -0.10440077632665634]","[0.529868483543396, 0.4083839952945709, -0.03309710696339607]","[0.5289559364318848, 0.40777426958084106, -0.06216604262590408]","[0.49753350019454956, 0.42652633786201477, 0.06066806986927986]","[0.5032029151916504, 0.4282185137271881, -0.14879629015922546]","[0.5540016293525696, 0.43805867433547974, 0.08541013300418854]","[0.5627691149711609, 0.43791085481643677, -0.19901205599308014]","[0.6025864481925964, 0.4333365559577942, 0.032058704644441605]","[0.6196426153182983, 0.43023017048835754, -0.18281041085720062]","[0.6143102049827576, 0.42988619208335876, 0.031010368838906288]","[0.6331778764724731, 0.4297401010990143, -0.21203383803367615]","[0.6174355149269104, 0.42916345596313477, 0.005591562949120998]","[0.634113073348999, 0.4255494773387909, -0.19393028318881989]","[0.6144601702690125, 0.43099480867385864, 0.019748505204916]","[0.6285274028778076, 0.42637285590171814, -0.17759406566619873]","[0.42698153853416443, 0.572860062122345, 0.07179475575685501]","[0.4211224615573883, 0.5854889750480652, -0.07174237817525864]","[0.49227476119995117, 0.6334706544876099, 0.11587031185626984]","[0.49490371346473694, 0.6540500521659851, -0.055731456726789474]","[0.45783352851867676, 0.7378969192504883, 0.18395927548408508]","[0.45601901412010193, 0.7742119431495667, 0.024380657821893692]","[0.44580379128456116, 0.7544512152671814, 0.19012074172496796]","[0.4444376528263092, 0.7934963703155518, 0.03235552832484245]","[0.4838159680366516, 0.7639923095703125, 0.18857456743717194]","[0.48966723680496216, 0.8012608885765076, 0.03473526984453201]"
"[0.53556227684021, 0.4192439913749695, -0.0455295629799366]","[0.5350555777549744, 0.40784162282943726, -0.03935006633400917]","[0.5343717336654663, 0.4070156216621399, -0.03940204530954361]","[0.5335657596588135, 0.4061931073665619, -0.0394626148045063]","[0.534262478351593, 0.407657653093338, -0.06108636409044266]","[0.5330674052238464, 0.40672391653060913, -0.06111690402030945]","[0.5317407846450806, 0.4056336581707001, -0.061140406876802444]","[0.5238608717918396, 0.4047989845275879, -0.002936858916655183]","[0.521652340888977, 0.4035007357597351, -0.10048890113830566]","[0.5300939083099365, 0.4289416968822479, -0.02886234223842621]","[0.5290334820747375, 0.42866024374961853, -0.057546764612197876]","[0.4975510239601135, 0.44428345561027527, 0.05883504077792168]","[0.5031188726425171, 0.44605523347854614, -0.14169669151306152]","[0.5523439645767212, 0.4539330005645752, 0.08432795107364655]","[0.5619689226150513, 0.4551504850387573, -0.194615438580513]","[0.6041194200515747, 0.4467754662036896, 0.03588031977415085]","[0.6197325587272644, 0.44297221302986145, -0.17617002129554749]","[0.6141251921653748, 0.44178202748298645, 0.036491621285676956]","[0.6331651210784912, 0.44386300444602966, -0.20272907614707947]","[0.6174144744873047, 0.44116371870040894, 0.012994611635804176]","[0.6338781714439392, 0.4394780099391937, -0.18338170647621155]","[0.6149832010269165, 0.4429300129413605, 0.02492009662091732]","[0.6287292242050171, 0.43910157680511475, -0.17003360390663147]","[0.4255679249763489, 0.5781998634338379, 0.06677183508872986]","[0.41886526346206665, 0.5913099646568298, -0.06673581898212433]","[0.4918884336948395, 0.6342273354530334, 0.11247122287750244]","[0.4945554733276367, 0.654458224773407, -0.05494796484708786]","[0.4578610062599182, 0.7423967719078064, 0.1785743087530136]","[0.455972284078598, 0.7743648290634155, 0.021224897354841232]","[0.4458657205104828, 0.7587441205978394, 0.1842242181301117]","[0.4444035589694977, 0.7929046750068665, 0.028198614716529846]","[0.485243022441864, 0.7682225704193115, 0.18292555212974548]","[0.48933690786361694, 0.8012478351593018, 0.027333131060004234]"
"[0.5361563563346863, 0.43718257546424866, -0.04779086634516716]","[0.5358289480209351, 0.4245070517063141, -0.04406338185071945]","[0.5351406335830688, 0.4235861003398895, -0.04409816488623619]","[0.534302830696106, 0.42267298698425293, -0.04419834166765213]","[0.5351272225379944, 0.42465540766716003, -0.06465348601341248]","[0.5339993238449097, 0.423798531293869, -0.06463679671287537]","[0.5327461361885071, 0.42286384105682373, -0.06466864049434662]","[0.5244158506393433, 0.41990503668785095, -0.013459284789860249]","[0.52289879322052, 0.41969892382621765, -0.10705866664648056]","[0.5306183695793152, 0.44584953784942627, -0.03618953377008438]","[0.5298324823379517, 0.44589346647262573, -0.05925337225198746]","[0.4966685175895691, 0.45546382665634155, 0.0483836829662323]","[0.5050403475761414, 0.4602319896221161, -0.15396621823310852]","[0.5514328479766846, 0.465361624956131, 0.0767509713768959]","[0.5618435144424438, 0.470907986164093, -0.20701909065246582]","[0.6061439514160156, 0.46005910634994507, 0.022406358271837234]","[0.6210715174674988, 0.4591842293739319, -0.18944448232650757]","[0.6181637048721313, 0.4571595788002014, 0.021981816738843918]","[0.6339116096496582, 0.4614523947238922, -0.21881453692913055]","[0.6208949089050293, 0.4561811685562134, 0.002096322365105152]","[0.634748101234436, 0.4569237530231476, -0.19973908364772797]","[0.618406355381012, 0.4559892416000366, 0.012193636037409306]","[0.6300969123840332, 0.4550536274909973, -0.1832735538482666]","[0.42318663001060486, 0.5855295062065125, 0.06865809112787247]","[0.41788649559020996, 0.6011842489242554, -0.06866629421710968]","[0.49083876609802246, 0.633782148361206, 0.13383273780345917]","[0.49370303750038147, 0.6561395525932312, -0.05401942878961563]","[0.4577880799770355, 0.7411023378372192, 0.21967093646526337]","[0.45539170503616333, 0.773646354675293, 0.03405405953526497]","[0.44563060998916626, 0.7576931715011597, 0.22735586762428284]","[0.4439149498939514, 0.791520357131958, 0.04254033416509628]","[0.4852461814880371, 0.7660585045814514, 0.224971204996109]","[0.4882141649723053, 0.800649106502533, 0.0510701946914196]"
"[0.537142276763916, 0.44406411051750183, -0.05054095387458801]","[0.5364526510238647, 0.4317958950996399, -0.0450485423207283]","[0.5357854962348938, 0.43104612827301025, -0.0450822189450264]","[0.5349534153938293, 0.4302757680416107, -0.045141518115997314]","[0.5355574488639832, 0.43182122707366943, -0.06782614439725876]","[0.5343821048736572, 0.43121418356895447, -0.06784240901470184]","[0.5330919027328491, 0.4305780231952667, -0.06786177307367325]","[0.5249611139297485, 0.4297844469547272, -0.011430500075221062]","[0.5235215425491333, 0.4300954043865204, -0.11143071949481964]","[0.5317233204841614, 0.45269575715065, -0.03510436415672302]","[0.5308750867843628, 0.45290786027908325, -0.06332995742559433]","[0.4965665936470032, 0.46562135219573975, 0.0546867735683918]","[0.5051769614219666, 0.47262483835220337, -0.1560635268688202]","[0.547967255115509, 0.47568339109420776, 0.08528709411621094]","[0.5617522597312927, 0.4849052429199219, -0.20792031288146973]","[0.6056350469589233, 0.47026926279067993, 0.030525028705596924]","[0.6208547353744507, 0.474274218082428, -0.18466807901859283]","[0.6093639135360718, 0.46410462260246277, 0.03048674389719963]","[0.6339329481124878, 0.47519320249557495, -0.21266913414001465]","[0.606073796749115, 0.4499293565750122, 0.008160979487001896]","[0.63460373878479, 0.46912384033203125, -0.19451680779457092]","[0.6152099967002869, 0.4665091633796692, 0.019621487706899643]","[0.6302824020385742, 0.4682336449623108, -0.17874601483345032]","[0.4215932786464691, 0.593474805355072, 0.07054320722818375]","[0.4150404930114746, 0.610122799873352, -0.07054976373910904]","[0.49023109674453735, 0.6325603723526001, 0.14068177342414856]","[0.49363595247268677, 0.6559628248214722, -0.0518878698348999]","[0.4591127336025238, 0.740348756313324, 0.2240130603313446]","[0.4555409550666809, 0.7736086249351501, 0.04225565493106842]","[0.4466311037540436, 0.7570222020149231, 0.23134386539459229]","[0.4439919590950012, 0.7907281517982483, 0.0507645420730114]","[0.48657622933387756, 0.7666977047920227, 0.23188737034797668]","[0.48820868134498596, 0.8005128502845764, 0.05287833884358406]"
