NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX
"[0.475923627614975, 0.4287978410720825, -0.22660920023918152]","[0.4798876643180847, 0.4125603437423706, -0.21796372532844543]","[0.4831794202327728, 0.4119340181350708, -0.2179661989212036]","[0.4860979914665222, 0.4114961326122284, -0.2180267572402954]","[0.4713493883609772, 0.41345545649528503, -0.21786265075206757]","[0.4688507616519928, 0.4134528636932373, -0.21787402033805847]","[0.4664318561553955, 0.41346442699432373, -0.21781310439109802]","[0.4905107915401459, 0.4110443592071533, -0.14081881940364838]","[0.46304741501808167, 0.41390910744667053, -0.13890621066093445]","[0.48247718811035156, 0.4388202130794525, -0.19547376036643982]","[0.47170907258987427, 0.4387882947921753, -0.19479337334632874]","[0.51215660572052, 0.4610394835472107, -0.10400793701410294]","[0.44451087713241577, 0.4628849923610687, -0.08560889214277267]","[0.5296857953071594, 0.481754332780838, -0.24694481492042542]","[0.41218918561935425, 0.47206535935401917, -0.19258591532707214]","[0.5455081462860107, 0.4828808605670929, -0.4396008849143982]","[0.3820854127407074, 0.4620990753173828, -0.35005655884742737]","[0.5541701912879944, 0.47633230686187744, -0.4747111201286316]","[0.36110740900039673, 0.451579213142395, -0.37977534532546997]","[0.551307201385498, 0.4717283844947815, -0.47843003273010254]","[0.3647434413433075, 0.4510696530342102, -0.3877270817756653]","[0.5464878678321838, 0.4761766791343689, -0.44670796394348145]","[0.37234559655189514, 0.45623356103897095, -0.3595468997955322]","[0.5012874603271484, 0.596228301525116, -0.0009610197739675641]","[0.46159783005714417, 0.5963566899299622, 0.0009839237900450826]","[0.5133016705513, 0.66996169090271, -0.21810095012187958]","[0.43955931067466736, 0.6624858379364014, -0.20855391025543213]","[0.5044326782226562, 0.7563191652297974, -0.044686369597911835]","[0.4506613314151764, 0.7613791823387146, -0.05223193019628525]","[0.5007239580154419, 0.760607123374939, -0.031387291848659515]","[0.4557531774044037, 0.7705074548721313, -0.04066263139247894]","[0.5057874917984009, 0.8127843141555786, -0.112582266330719]","[0.44265303015708923, 0.8150539994239807, -0.12067071348428726]"
"[0.4746810793876648, 0.4467492699623108, -0.1949186474084854]","[0.4791528582572937, 0.4304370582103729, -0.19432887434959412]","[0.482637494802475, 0.429643839597702, -0.19443391263484955]","[0.4856398105621338, 0.42914289236068726, -0.19421081244945526]","[0.47038549184799194, 0.43129271268844604, -0.1889270842075348]","[0.4678269922733307, 0.43086254596710205, -0.18903303146362305]","[0.4654713273048401, 0.4305243194103241, -0.18911424279212952]","[0.49023500084877014, 0.42917129397392273, -0.1086898073554039]","[0.4621583819389343, 0.43128085136413574, -0.10000281035900116]","[0.48162713646888733, 0.45708757638931274, -0.16501373052597046]","[0.47066599130630493, 0.4576410949230194, -0.16874054074287415]","[0.511786162853241, 0.47564637660980225, -0.07064805924892426]","[0.4451320171356201, 0.47783973813056946, -0.06046487018465996]","[0.5322152972221375, 0.49514397978782654, -0.18670663237571716]","[0.41348880529403687, 0.49201712012290955, -0.14735612273216248]","[0.5428780913352966, 0.5063347816467285, -0.3535553812980652]","[0.3859878182411194, 0.4927246570587158, -0.2979866862297058]","[0.5512627363204956, 0.5045694708824158, -0.3844698667526245]","[0.3678637146949768, 0.4900478720664978, -0.32653144001960754]","[0.5448254942893982, 0.5046045780181885, -0.38664475083351135]","[0.37168946862220764, 0.48659446835517883, -0.3330647945404053]","[0.5404390096664429, 0.5076816082000732, -0.3590332269668579]","[0.37369590997695923, 0.49257296323776245, -0.3060982823371887]","[0.5009926557540894, 0.605462908744812, -0.0008450674940831959]","[0.46172451972961426, 0.6052125692367554, 0.0008833108586259186]","[0.5134904384613037, 0.6671599745750427, -0.20687468349933624]","[0.4386661648750305, 0.6624046564102173, -0.19401496648788452]","[0.504140317440033, 0.7562990784645081, -0.05860466882586479]","[0.4506644308567047, 0.7613523602485657, -0.057712532579898834]","[0.5004886984825134, 0.7605414390563965, -0.046961888670921326]","[0.4557262063026428, 0.7704960107803345, -0.04726153239607811]","[0.5057078003883362, 0.812795102596283, -0.11782803386449814]","[0.44264334440231323, 0.8148308396339417, -0.11697284132242203]"
"[0.4731413722038269, 0.4623522460460663, -0.18478667736053467]","[0.4778691828250885, 0.44678112864494324, -0.1812317669391632]","[0.48150739073753357, 0.4458765685558319, -0.18122127652168274]","[0.48461151123046875, 0.4451815187931061, -0.18122971057891846]","[0.46900734305381775, 0.44755202531814575, -0.1790892630815506]","[0.4665069580078125, 0.4471260905265808, -0.17909491062164307]","[0.4641284942626953, 0.4466206431388855, -0.1790415644645691]","[0.48960477113723755, 0.4445401430130005, -0.12229897081851959]","[0.4615640640258789, 0.44660234451293945, -0.11288021504878998]","[0.4804150462150574, 0.47238871455192566, -0.15986034274101257]","[0.4696238934993744, 0.47346603870391846, -0.1579074263572693]","[0.5113445520401001, 0.4891241192817688, -0.08344925194978714]","[0.44544491171836853, 0.49007436633110046, -0.06851675361394882]","[0.5314890146255493, 0.5105950236320496, -0.17943891882896423]","[0.4139723777770996, 0.5131638646125793, -0.14100944995880127]","[0.5424896478652954, 0.5252341032028198, -0.32121729850769043]","[0.3874741196632385, 0.5197129845619202, -0.2694462239742279]","[0.5509801506996155, 0.5297136902809143, -0.3483734130859375]","[0.3709079623222351, 0.522756814956665, -0.2949649691581726]","[0.5435289144515991, 0.5322279334068298, -0.3533068299293518]","[0.37196773290634155, 0.5220628380775452, -0.3034956753253937]","[0.5392919182777405, 0.5332210063934326, -0.32673510909080505]","[0.37462103366851807, 0.5223284363746643, -0.2772979438304901]","[0.5003042817115784, 0.6129117608070374, -0.0009456066181883216]","[0.461763471364975, 0.6121063828468323, 0.0009883166057989001]","[0.514365017414093, 0.6671039462089539, -0.18600156903266907]","[0.4378282129764557, 0.6623399257659912, -0.17585328221321106]","[0.5040788650512695, 0.7568095922470093, -0.051693450659513474]","[0.4506622850894928, 0.7608160972595215, -0.05029013752937317]","[0.5004059076309204, 0.7606510519981384, -0.04130228981375694]","[0.45570874214172363, 0.7695446610450745, -0.040664106607437134]","[0.5056530237197876, 0.8127219080924988, -0.10678019374608994]","[0.4427810311317444, 0.8141301274299622, -0.1032465323805809]"
"[0.47274795174598694, 0.4777137339115143, -0.21876220405101776]","[0.47740691900253296, 0.4617132544517517, -0.21671351790428162]","[0.481020987033844, 0.46065911650657654, -0.2166711986064911]","[0.4840744137763977, 0.45978784561157227, -0.21671290695667267]","[0.46845778822898865, 0.46271106600761414, -0.21524980664253235]","[0.46587997674942017, 0.4622434079647064, -0.21524055302143097]","[0.463320255279541, 0.46171411871910095, -0.2151671200990677]","[0.4888885021209717, 0.45822685956954956, -0.15941666066646576]","[0.46072688698768616, 0.46098896861076355, -0.15157434344291687]","[0.47999581694602966, 0.48748093843460083, -0.19357644021511078]","[0.469367116689682, 0.48841267824172974, -0.1912177950143814]","[0.5103452801704407, 0.5000520944595337, -0.11414660513401031]","[0.44553765654563904, 0.49862563610076904, -0.09885898232460022]","[0.5280333757400513, 0.5226604342460632, -0.1912388652563095]","[0.4151490330696106, 0.5271137952804565, -0.1552484780550003]","[0.541580080986023, 0.5376788377761841, -0.3452123701572418]","[0.38894563913345337, 0.5378680229187012, -0.2892582416534424]","[0.5509715676307678, 0.5481765866279602, -0.374130517244339]","[0.3718644976615906, 0.5452331304550171, -0.31531792879104614]","[0.5437195301055908, 0.5512980222702026, -0.38033169507980347]","[0.3747890889644623, 0.5422420501708984, -0.3250064253807068]","[0.5386934876441956, 0.5501992106437683, -0.3516404628753662]","[0.3801429867744446, 0.5437828898429871, -0.29759231209754944]","[0.4982348084449768, 0.6173759698867798, -0.0004273122176527977]","[0.46112823486328125, 0.6175721883773804, 0.000484442338347435]","[0.5158518552780151, 0.6648520827293396, -0.19097259640693665]","[0.4372733533382416, 0.6626101732254028, -0.18194858729839325]","[0.5040330290794373, 0.7572372555732727, -0.04976999759674072]","[0.45066705346107483, 0.7607716917991638, -0.052503734827041626]","[0.5002981424331665, 0.7610276937484741, -0.03879544883966446]","[0.45571088790893555, 0.7694770097732544, -0.04249746352434158]","[0.5056810975074768, 0.812744140625, -0.1048639565706253]","[0.4428594708442688, 0.8140274882316589, -0.10686057806015015]"
"[0.4719408452510834, 0.4923118054866791, -0.19655074179172516]","[0.47634273767471313, 0.47511109709739685, -0.19413885474205017]","[0.48006731271743774, 0.473709374666214, -0.19409701228141785]","[0.4832022190093994, 0.4727182984352112, -0.19412574172019958]","[0.467096745967865, 0.47698351740837097, -0.19244441390037537]","[0.4642764627933502, 0.47660577297210693, -0.19242680072784424]","[0.4616176187992096, 0.476260244846344, -0.1923619508743286]","[0.48821431398391724, 0.471366286277771, -0.14422936737537384]","[0.4595625400543213, 0.4749477803707123, -0.13530342280864716]","[0.4795127809047699, 0.5019112229347229, -0.17303761839866638]","[0.468966007232666, 0.5034781694412231, -0.17033466696739197]","[0.5095301270484924, 0.5101922750473022, -0.10257785022258759]","[0.44569119811058044, 0.5082250237464905, -0.08661945164203644]","[0.5260825157165527, 0.5367407202720642, -0.16843044757843018]","[0.4154091775417328, 0.5398340225219727, -0.13631479442119598]","[0.5403932929039001, 0.5554648637771606, -0.29011109471321106]","[0.38733983039855957, 0.5572615265846252, -0.2349395751953125]","[0.5498079657554626, 0.5640532374382019, -0.31214770674705505]","[0.3725659251213074, 0.5653942227363586, -0.2544960379600525]","[0.5425572395324707, 0.5672837495803833, -0.3207135498523712]","[0.37570053339004517, 0.5669876337051392, -0.26553788781166077]","[0.5373535752296448, 0.5659804940223694, -0.29609572887420654]","[0.3823944926261902, 0.563442051410675, -0.24258223176002502]","[0.4972556531429291, 0.6213640570640564, -7.62959971325472e-05]","[0.46112361550331116, 0.6216616034507751, 0.00015674970927648246]","[0.5171905755996704, 0.6614024043083191, -0.17386817932128906]","[0.4365216791629791, 0.6625372767448425, -0.17268416285514832]","[0.5039762854576111, 0.7571690678596497, -0.051974546164274216]","[0.4506659507751465, 0.7605082392692566, -0.05296774581074715]","[0.5001996755599976, 0.7610423564910889, -0.04258853942155838]","[0.4557088017463684, 0.769154965877533, -0.04469950497150421]","[0.5057164430618286, 0.8127344846725464, -0.09962255507707596]","[0.44290637969970703, 0.8139265179634094, -0.09919806569814682]"
"[0.4716103672981262, 0.5035029649734497, -0.23038606345653534]","[0.475777804851532, 0.48691415786743164, -0.23063182830810547]","[0.47960415482521057, 0.4857931435108185, -0.2305884063243866]","[0.48278507590293884, 0.4850137531757355, -0.23063282668590546]","[0.4666540026664734, 0.4877316355705261, -0.22912606596946716]","[0.4639781415462494, 0.4872167408466339, -0.22910816967487335]","[0.4615277647972107, 0.48676246404647827, -0.229038268327713]","[0.48799189925193787, 0.4830755889415741, -0.17818135023117065]","[0.45972681045532227, 0.48453328013420105, -0.16985319554805756]","[0.4791128635406494, 0.513634979724884, -0.2061115950345993]","[0.46873873472213745, 0.513835608959198, -0.20356519520282745]","[0.5081566572189331, 0.5161420702934265, -0.12667185068130493]","[0.4457246661186218, 0.5152431130409241, -0.10977417230606079]","[0.5255504846572876, 0.5462344884872437, -0.17857539653778076]","[0.4159858226776123, 0.5514416098594666, -0.15561902523040771]","[0.5410687327384949, 0.5747042894363403, -0.3231925368309021]","[0.38823017477989197, 0.5739127993583679, -0.26629582047462463]","[0.5509728193283081, 0.5863590240478516, -0.34807127714157104]","[0.372692346572876, 0.5797833204269409, -0.28771114349365234]","[0.5437749624252319, 0.5889685750007629, -0.35727763175964355]","[0.3756721615791321, 0.5825566649436951, -0.2995867133140564]","[0.5385664701461792, 0.5859566330909729, -0.3297657370567322]","[0.3825646638870239, 0.581785261631012, -0.27447134256362915]","[0.4968944191932678, 0.6250019669532776, -6.405032763723284e-05]","[0.4612386226654053, 0.6249864101409912, 0.00015567892114631832]","[0.5180044770240784, 0.660204291343689, -0.1871485859155655]","[0.43588584661483765, 0.6625742316246033, -0.1765585094690323]","[0.504058837890625, 0.7564560770988464, -0.06192395091056824]","[0.4506424367427826, 0.760172963142395, -0.06062459945678711]","[0.5002133250236511, 0.7603607773780823, -0.052244625985622406]","[0.4557119905948639, 0.7686655521392822, -0.051867980509996414]","[0.5060034990310669, 0.8126497268676758, -0.11489756405353546]","[0.44300490617752075, 0.8139313459396362, -0.11089004576206207]"
"[0.47184091806411743, 0.5107384324073792, -0.25757238268852234]","[0.47612208127975464, 0.49461477994918823, -0.25835567712783813]","[0.47991323471069336, 0.4936811625957489, -0.2583032250404358]","[0.4830667972564697, 0.49298590421676636, -0.2583373486995697]","[0.4668283462524414, 0.49480023980140686, -0.25659364461898804]","[0.4641658663749695, 0.4940521717071533, -0.25657543540000916]","[0.46173611283302307, 0.49333128333091736, -0.25649985671043396]","[0.4882499575614929, 0.49033939838409424, -0.20445296168327332]","[0.45965003967285156, 0.49070069193840027, -0.19502635300159454]","[0.4793442189693451, 0.5210497379302979, -0.23253360390663147]","[0.4687480032444, 0.5209597945213318, -0.22965998947620392]","[0.5081212520599365, 0.5231292247772217, -0.14587613940238953]","[0.44578251242637634, 0.5205573439598083, -0.1300310492515564]","[0.5260379314422607, 0.5576532483100891, -0.21496525406837463]","[0.4163135886192322, 0.5589615702629089, -0.18202106654644012]","[0.5416244268417358, 0.5840350985527039, -0.34724152088165283]","[0.38848209381103516, 0.5832812190055847, -0.2732398509979248]","[0.551409125328064, 0.5958755016326904, -0.37062281370162964]","[0.37204429507255554, 0.593379020690918, -0.3037636876106262]","[0.5446988344192505, 0.5988219976425171, -0.3857366740703583]","[0.37600353360176086, 0.5928539037704468, -0.3031342923641205]","[0.5394203662872314, 0.5961636304855347, -0.35503262281417847]","[0.38327717781066895, 0.5902197360992432, -0.2774656414985657]","[0.49702292680740356, 0.6270216107368469, -1.5718316717538983e-05]","[0.46147361397743225, 0.6267210841178894, 0.00013373090769164264]","[0.5181536674499512, 0.656599223613739, -0.18997345864772797]","[0.43593829870224, 0.6612523198127747, -0.1847303807735443]","[0.504081130027771, 0.7557128071784973, -0.06401646137237549]","[0.45063671469688416, 0.7600535750389099, -0.06529663503170013]","[0.5002045035362244, 0.7598218321800232, -0.05477406829595566]","[0.4557131826877594, 0.7681468725204468, -0.05651165172457695]","[0.5065153241157532, 0.8122650384902954, -0.12232271581888199]","[0.44321995973587036, 0.814107358455658, -0.12055766582489014]"
"[0.47197261452674866, 0.5148358941078186, -0.2520463466644287]","[0.47633761167526245, 0.4994243085384369, -0.2539086937904358]","[0.48011237382888794, 0.4985387623310089, -0.25385308265686035]","[0.48324069380760193, 0.49785616993904114, -0.25387972593307495]","[0.46697431802749634, 0.49935904145240784, -0.25190824270248413]","[0.46435052156448364, 0.4985250234603882, -0.251891165971756]","[0.46192607283592224, 0.4976486563682556, -0.2518227696418762]","[0.48841533064842224, 0.4949226677417755, -0.20398811995983124]","[0.4596898555755615, 0.4947207570075989, -0.19334086775779724]","[0.47944802045822144, 0.5252217650413513, -0.22820356488227844]","[0.46871471405029297, 0.5251917243003845, -0.22500136494636536]","[0.507837176322937, 0.5240405797958374, -0.14544084668159485]","[0.44583049416542053, 0.5224382877349854, -0.13050951063632965]","[0.5242249369621277, 0.5543637871742249, -0.21237492561340332]","[0.4174550175666809, 0.5610146522521973, -0.17757532000541687]","[0.5408362150192261, 0.5844501256942749, -0.3425654470920563]","[0.38926318287849426, 0.5871865749359131, -0.2711406648159027]","[0.5517270565032959, 0.5970394611358643, -0.36650797724723816]","[0.3722429871559143, 0.5978206992149353, -0.29249006509780884]","[0.5450963973999023, 0.5957064032554626, -0.3803514838218689]","[0.37630489468574524, 0.5963622331619263, -0.3053240180015564]","[0.5399463772773743, 0.5955281257629395, -0.35024145245552063]","[0.38424545526504517, 0.5937478542327881, -0.2791186571121216]","[0.4971136152744293, 0.6268171668052673, -5.506788147613406e-05]","[0.46157535910606384, 0.6266577243804932, 0.00017916542128659785]","[0.518467903137207, 0.6559774279594421, -0.18072111904621124]","[0.43545395135879517, 0.6611085534095764, -0.1754680871963501]","[0.5040832757949829, 0.7542638778686523, -0.05544836446642876]","[0.45063796639442444, 0.7588484287261963, -0.05581449717283249]","[0.5000324845314026, 0.7586478590965271, -0.046181775629520416]","[0.45577940344810486, 0.7670482993125916, -0.04701892286539078]","[0.5069488286972046, 0.8114676475524902, -0.10993988811969757]","[0.4432535171508789, 0.8139590620994568, -0.10776644945144653]"
"[0.4721154272556305, 0.5151868462562561, -0.24511757493019104]","[0.4764156937599182, 0.4996548891067505, -0.24693605303764343]","[0.48024043440818787, 0.49872562289237976, -0.24688974022865295]","[0.4833523631095886, 0.49795401096343994, -0.24692673981189728]","[0.4671500623226166, 0.5001049637794495, -0.2449684590101242]","[0.46452492475509644, 0.49927622079849243, -0.24495093524456024]","[0.4621051251888275, 0.49827030301094055, -0.24488794803619385]","[0.4885009229183197, 0.4941342771053314, -0.19647713005542755]","[0.45986634492874146, 0.4948492646217346, -0.18605098128318787]","[0.47952303290367126, 0.5244004726409912, -0.221047043800354]","[0.46881407499313354, 0.5253010392189026, -0.2179294377565384]","[0.5075839161872864, 0.522163987159729, -0.13888069987297058]","[0.4458727240562439, 0.5221726298332214, -0.12438882887363434]","[0.5244796276092529, 0.5541194081306458, -0.20986442267894745]","[0.41820210218429565, 0.5596107244491577, -0.17542973160743713]","[0.5412372350692749, 0.5896304845809937, -0.33699315786361694]","[0.3908044695854187, 0.5880742073059082, -0.27235275506973267]","[0.5519071221351624, 0.5987720489501953, -0.3613438308238983]","[0.3730212152004242, 0.5985007286071777, -0.2928526699542999]","[0.545446515083313, 0.6012303233146667, -0.37394261360168457]","[0.3773196041584015, 0.5973204970359802, -0.30631861090660095]","[0.5402585864067078, 0.6010088324546814, -0.3444111943244934]","[0.38652077317237854, 0.5944804549217224, -0.28047841787338257]","[0.49722251296043396, 0.627665102481842, -3.598548209993169e-05]","[0.4618496894836426, 0.6274990439414978, 0.00016460480401292443]","[0.518674373626709, 0.6547831892967224, -0.1824822723865509]","[0.435138076543808, 0.6609877347946167, -0.17572318017482758]","[0.5041137933731079, 0.7534575462341309, -0.06336092203855515]","[0.45065465569496155, 0.7588266730308533, -0.06205296516418457]","[0.5000160336494446, 0.7582079768180847, -0.05438358709216118]","[0.4558672308921814, 0.7670820355415344, -0.0534294918179512]","[0.5074589252471924, 0.8107833862304688, -0.1192958727478981]","[0.44344013929367065, 0.81395423412323, -0.11526187509298325]"
"[0.4729541838169098, 0.5121304392814636, -0.3031640350818634]","[0.4777630865573883, 0.4966718852519989, -0.3041535019874573]","[0.48130160570144653, 0.4956342577934265, -0.30411168932914734]","[0.4840143620967865, 0.49463319778442383, -0.30415934324264526]","[0.46779173612594604, 0.496809720993042, -0.30188092589378357]","[0.46520113945007324, 0.4959147572517395, -0.30187585949897766]","[0.46291112899780273, 0.4949468970298767, -0.3018198609352112]","[0.48906558752059937, 0.49028095602989197, -0.24443283677101135]","[0.4599979519844055, 0.4902825653553009, -0.2330075204372406]","[0.4799226224422455, 0.5214011073112488, -0.27541762590408325]","[0.46919840574264526, 0.5213744044303894, -0.2720344662666321]","[0.5077975988388062, 0.5182136297225952, -0.17804153263568878]","[0.4459208548069, 0.5190808773040771, -0.159784197807312]","[0.5246808528900146, 0.5498846769332886, -0.26297110319137573]","[0.4182230532169342, 0.5566281676292419, -0.22401878237724304]","[0.5413248538970947, 0.5844728350639343, -0.4141511023044586]","[0.3900832235813141, 0.5833535194396973, -0.3413078188896179]","[0.5522097945213318, 0.5949177742004395, -0.44432932138442993]","[0.3730809688568115, 0.5933069586753845, -0.3663201630115509]","[0.5455794930458069, 0.5977738499641418, -0.4558238983154297]","[0.37714844942092896, 0.5918934345245361, -0.3794245719909668]","[0.5403167009353638, 0.5950073003768921, -0.42180317640304565]","[0.38652756810188293, 0.5892107486724854, -0.3498215079307556]","[0.49730509519577026, 0.625104546546936, -4.07092047680635e-05]","[0.4620975852012634, 0.6253359913825989, 0.00016818995936773717]","[0.5189639329910278, 0.6554490923881531, -0.20953357219696045]","[0.4350600838661194, 0.6609535813331604, -0.20240409672260284]","[0.5041184425354004, 0.7532929182052612, -0.06275840848684311]","[0.4506632387638092, 0.7588142156600952, -0.062165696173906326]","[0.5000125765800476, 0.7581896185874939, -0.05198458954691887]","[0.45592403411865234, 0.7671669721603394, -0.0518682524561882]","[0.5077739953994751, 0.8104416131973267, -0.1267978847026825]","[0.44345274567604065, 0.8136047124862671, -0.12441631406545639]"
"[0.47417283058166504, 0.5035722851753235, -0.26494938135147095]","[0.4788619577884674, 0.48718786239624023, -0.26485270261764526]","[0.4821576178073883, 0.4863293170928955, -0.2648076117038727]","[0.48467421531677246, 0.48557862639427185, -0.2648478150367737]","[0.468452125787735, 0.4879375100135803, -0.2632859945297241]","[0.46592217683792114, 0.4873969554901123, -0.26327431201934814]","[0.4636560380458832, 0.48673558235168457, -0.26320308446884155]","[0.48986220359802246, 0.4824645519256592, -0.20751170814037323]","[0.46027645468711853, 0.48273640871047974, -0.19935867190361023]","[0.4809437692165375, 0.5127634406089783, -0.238795205950737]","[0.4700194001197815, 0.5127436518669128, -0.23628953099250793]","[0.5079527497291565, 0.5129867792129517, -0.150550976395607]","[0.4459485113620758, 0.5143001675605774, -0.13356968760490417]","[0.5249024629592896, 0.542814314365387, -0.2337077111005783]","[0.41823610663414, 0.5513112545013428, -0.19660308957099915]","[0.5426254868507385, 0.5708281993865967, -0.37743639945983887]","[0.3900728225708008, 0.5718880295753479, -0.3124498724937439]","[0.5537247061729431, 0.5837005376815796, -0.4055750370025635]","[0.3731999099254608, 0.5809106230735779, -0.3371487259864807]","[0.5456293821334839, 0.5856453776359558, -0.41507500410079956]","[0.37723296880722046, 0.5792222023010254, -0.34816184639930725]","[0.5409046411514282, 0.5823668241500854, -0.38449472188949585]","[0.38568684458732605, 0.5779701471328735, -0.3206714987754822]","[0.4973348081111908, 0.6228528618812561, -7.091684528859332e-05]","[0.4621594548225403, 0.622871458530426, 0.0001965496630873531]","[0.5189026594161987, 0.655818521976471, -0.20324857532978058]","[0.4352148175239563, 0.6601840257644653, -0.19734731316566467]","[0.5041260123252869, 0.7531558275222778, -0.07271075248718262]","[0.45066219568252563, 0.7586843967437744, -0.07238703221082687]","[0.5000376105308533, 0.7581455707550049, -0.06287723034620285]","[0.45589885115623474, 0.7671804428100586, -0.0630815178155899]","[0.5080745816230774, 0.8104621171951294, -0.13287010788917542]","[0.44358664751052856, 0.8134083151817322, -0.13153010606765747]"
"[0.47540006041526794, 0.4957839548587799, -0.22435572743415833]","[0.4799407422542572, 0.4794636070728302, -0.22545143961906433]","[0.4828258454799652, 0.4785235822200775, -0.2254014015197754]","[0.48517942428588867, 0.47776010632514954, -0.22544434666633606]","[0.4697941243648529, 0.48040488362312317, -0.2242511808872223]","[0.467242956161499, 0.479836106300354, -0.2242317497730255]","[0.464885413646698, 0.4791373014450073, -0.22416038811206818]","[0.4906998574733734, 0.4750961661338806, -0.17469488084316254]","[0.4615541100502014, 0.47579917311668396, -0.16904446482658386]","[0.48189353942871094, 0.5051343441009521, -0.20025727152824402]","[0.4711013734340668, 0.5052664875984192, -0.19831782579421997]","[0.5086891055107117, 0.508750855922699, -0.12175114452838898]","[0.44668182730674744, 0.5094563961029053, -0.10833760350942612]","[0.5269214510917664, 0.5366414189338684, -0.19661860167980194]","[0.42004698514938354, 0.5425551533699036, -0.15787535905838013]","[0.5428677201271057, 0.5597444176673889, -0.32792964577674866]","[0.391951322555542, 0.559884786605835, -0.2641766667366028]","[0.5540962219238281, 0.5697640776634216, -0.352387934923172]","[0.37615424394607544, 0.5665715336799622, -0.28569602966308594]","[0.5451122522354126, 0.5717104077339172, -0.36033979058265686]","[0.3793018162250519, 0.5656728148460388, -0.29787975549697876]","[0.5406724214553833, 0.5698923468589783, -0.33378344774246216]","[0.38675421476364136, 0.5655725598335266, -0.27234119176864624]","[0.4973660409450531, 0.6210257411003113, 0.00013183440023567528]","[0.4622994065284729, 0.6227484941482544, -1.15093953354517e-05]","[0.5189911723136902, 0.6568394303321838, -0.19794028997421265]","[0.43527036905288696, 0.6605684757232666, -0.18858860433101654]","[0.50412917137146, 0.753330647945404, -0.06990592926740646]","[0.45066267251968384, 0.7586860656738281, -0.07473799586296082]","[0.5000180602073669, 0.7584133744239807, -0.061212074011564255]","[0.4559018015861511, 0.7673154473304749, -0.06684119254350662]","[0.5084875226020813, 0.8104786276817322, -0.1256726086139679]","[0.44358348846435547, 0.8133593797683716, -0.12981277704238892]"
"[0.47628170251846313, 0.4820771813392639, -0.13097187876701355]","[0.4809511601924896, 0.4686891734600067, -0.12993666529655457]","[0.4835778772830963, 0.4679224193096161, -0.1299087107181549]","[0.48577064275741577, 0.46699172258377075, -0.12994736433029175]","[0.47102123498916626, 0.4690829813480377, -0.1294063925743103]","[0.46828120946884155, 0.4684746265411377, -0.1293771117925644]","[0.46591895818710327, 0.46767306327819824, -0.12932494282722473]","[0.49103230237960815, 0.46305444836616516, -0.08507140725851059]","[0.4622429311275482, 0.46447452902793884, -0.0821755975484848]","[0.48250818252563477, 0.49035727977752686, -0.1106906533241272]","[0.4715690016746521, 0.49124717712402344, -0.10978199541568756]","[0.5087157487869263, 0.4972456991672516, -0.05550174042582512]","[0.4469781816005707, 0.4974350035190582, -0.044240985065698624]","[0.5272664427757263, 0.5183247923851013, -0.1311606466770172]","[0.4205416142940521, 0.524414598941803, -0.09791840612888336]","[0.543804943561554, 0.538470983505249, -0.24457116425037384]","[0.39505892992019653, 0.5396926403045654, -0.19773812592029572]","[0.554801344871521, 0.5442613959312439, -0.26448243856430054]","[0.37793266773223877, 0.5452498197555542, -0.21702030301094055]","[0.5451346635818481, 0.5481441617012024, -0.26878347992897034]","[0.38303643465042114, 0.5467126369476318, -0.22647938132286072]","[0.5411655902862549, 0.5485810041427612, -0.2488958090543747]","[0.3902759552001953, 0.5408933162689209, -0.20495137572288513]","[0.4973682761192322, 0.612769603729248, 0.00011757425818359479]","[0.4622980058193207, 0.6151150465011597, 1.5676163229727536e-06]","[0.5188895463943481, 0.6572095155715942, -0.14830490946769714]","[0.43614453077316284, 0.6599147915840149, -0.1576986163854599]","[0.5042333602905273, 0.753251314163208, -0.057089537382125854]","[0.45053863525390625, 0.758676290512085, -0.06760857999324799]","[0.4998837411403656, 0.7582675218582153, -0.05262962728738785]","[0.45577114820480347, 0.7676644921302795, -0.0601591095328331]","[0.5084293484687805, 0.8111176490783691, -0.09559362381696701]","[0.44357815384864807, 0.8133611679077148, -0.12447017431259155]"
