NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX
"[0.41335710883140564, 0.5040222406387329, -1.133901834487915]","[0.42485129833221436, 0.49082890152931213, -1.1248129606246948]","[0.43166685104370117, 0.49008065462112427, -1.1247334480285645]","[0.43768608570098877, 0.48926982283592224, -1.1249644756317139]","[0.40122172236442566, 0.4918416440486908, -1.1181514263153076]","[0.3931156098842621, 0.4914604127407074, -1.118298053741455]","[0.3867775499820709, 0.49087515473365784, -1.1181559562683105]","[0.4506587088108063, 0.4856780171394348, -0.888771653175354]","[0.3774503469467163, 0.48762860894203186, -0.86003577709198]","[0.4268316924571991, 0.513495683670044, -1.0311219692230225]","[0.40138906240463257, 0.5146514177322388, -1.0232988595962524]","[0.5146564841270447, 0.5066103339195251, -0.6641011834144592]","[0.32666274905204773, 0.5094708800315857, -0.5897892713546753]","[0.5789666771888733, 0.5454568266868591, -0.9543486833572388]","[0.2818150520324707, 0.5499405860900879, -0.8924825191497803]","[0.6279830932617188, 0.5936483144760132, -1.4831194877624512]","[0.26126301288604736, 0.5852673053741455, -1.504495620727539]","[0.6571177840232849, 0.6082084774971008, -1.601915955543518]","[0.2381577342748642, 0.5999879240989685, -1.6197726726531982]","[0.6275975704193115, 0.6114504933357239, -1.637330174446106]","[0.261727899312973, 0.6021644473075867, -1.6408671140670776]","[0.6164893507957458, 0.6062330603599548, -1.5071038007736206]","[0.27475133538246155, 0.5985121726989746, -1.5255123376846313]","[0.47968634963035583, 0.6149604320526123, -0.007009074557572603]","[0.3784102201461792, 0.6190450191497803, 0.006850896868854761]","[0.5523431301116943, 0.6716276407241821, -0.7630655765533447]","[0.3189951181411743, 0.6763316988945007, -0.692097008228302]","[0.5475156307220459, 0.7468166947364807, -0.2461055964231491]","[0.33852332830429077, 0.7512280941009521, -0.1812545508146286]","[0.5350472927093506, 0.7537845373153687, -0.21778401732444763]","[0.35207700729370117, 0.7589112520217896, -0.15173715353012085]","[0.5603016018867493, 0.7955320477485657, -0.4998530149459839]","[0.3265875577926636, 0.8010080456733704, -0.41747674345970154]"
"[0.41280636191368103, 0.48365387320518494, -1.3178280591964722]","[0.4247856140136719, 0.4706254005432129, -1.2980364561080933]","[0.43159812688827515, 0.46956539154052734, -1.2979496717453003]","[0.43766340613365173, 0.46840375661849976, -1.298130750656128]","[0.40021324157714844, 0.47084274888038635, -1.2943776845932007]","[0.3919556438922882, 0.4698064923286438, -1.294594407081604]","[0.38576972484588623, 0.46860820055007935, -1.294441819190979]","[0.4505966305732727, 0.464608758687973, -1.0198255777359009]","[0.3770543932914734, 0.4654306471347809, -1.0069122314453125]","[0.4266168475151062, 0.4926074147224426, -1.2039602994918823]","[0.40006986260414124, 0.4938194155693054, -1.2006160020828247]","[0.5146176815032959, 0.4914594292640686, -0.7837096452713013]","[0.32662612199783325, 0.49257129430770874, -0.7353352904319763]","[0.5789411067962646, 0.5289982557296753, -1.1654717922210693]","[0.27742937207221985, 0.5356720089912415, -1.1120378971099854]","[0.6281713843345642, 0.5748368501663208, -1.7615935802459717]","[0.2571859359741211, 0.5663549304008484, -1.7535407543182373]","[0.6577466130256653, 0.5879911184310913, -1.8906245231628418]","[0.23630723357200623, 0.581848680973053, -1.8775999546051025]","[0.628955066204071, 0.591171383857727, -1.9160239696502686]","[0.2601136863231659, 0.581222653388977, -1.8848793506622314]","[0.6183078289031982, 0.5876116156578064, -1.7840231657028198]","[0.2717563807964325, 0.5778642296791077, -1.7696284055709839]","[0.47960227727890015, 0.6011936664581299, -0.006759144365787506]","[0.37640348076820374, 0.6045423150062561, 0.0065301875583827496]","[0.5501461625099182, 0.6711472272872925, -0.7636873126029968]","[0.3195764124393463, 0.6760424375534058, -0.7016677260398865]","[0.5475332140922546, 0.7470201253890991, -0.19520346820354462]","[0.33782345056533813, 0.7524652481079102, -0.14222685992717743]","[0.5352535247802734, 0.7537118792533875, -0.16237656772136688]","[0.35118210315704346, 0.7600188255310059, -0.10978246480226517]","[0.560302197933197, 0.7960752248764038, -0.45614105463027954]","[0.32640501856803894, 0.8021472096443176, -0.3936782777309418]"
"[0.41268566250801086, 0.46099990606307983, -1.2818613052368164]","[0.42478421330451965, 0.44795626401901245, -1.2620437145233154]","[0.43160098791122437, 0.44729194045066833, -1.2619582414627075]","[0.43771892786026, 0.4465518891811371, -1.2621290683746338]","[0.3996400535106659, 0.4483421742916107, -1.257934808731079]","[0.3911643624305725, 0.4478660523891449, -1.2581379413604736]","[0.3849639594554901, 0.44725164771080017, -1.2579901218414307]","[0.45060938596725464, 0.4444356858730316, -0.9858032464981079]","[0.376600056886673, 0.4451150894165039, -0.9690312147140503]","[0.42661938071250916, 0.47017163038253784, -1.1686735153198242]","[0.3989200294017792, 0.4709185063838959, -1.1641595363616943]","[0.5143730640411377, 0.47425270080566406, -0.753517746925354]","[0.32627198100090027, 0.47655147314071655, -0.7112406492233276]","[0.576941728591919, 0.5110524892807007, -1.1458028554916382]","[0.275845468044281, 0.5168688893318176, -1.1006444692611694]","[0.6278148293495178, 0.5509251952171326, -1.757023572921753]","[0.25411418080329895, 0.545610785484314, -1.7409306764602661]","[0.6581978797912598, 0.5659688711166382, -1.8862767219543457]","[0.23453748226165771, 0.5596987009048462, -1.864973783493042]","[0.6294227242469788, 0.5681363344192505, -1.9119418859481812]","[0.25792038440704346, 0.5589896440505981, -1.872044563293457]","[0.6184476017951965, 0.5641525983810425, -1.7802261114120483]","[0.2692769467830658, 0.5555640459060669, -1.7573564052581787]","[0.47967350482940674, 0.591375470161438, -0.00664092181250453]","[0.3743620216846466, 0.5946270227432251, 0.006365652196109295]","[0.5460600852966309, 0.6706963777542114, -0.7493675351142883]","[0.3215726912021637, 0.675432026386261, -0.6780036687850952]","[0.5473883152008057, 0.7469637989997864, -0.1776026338338852]","[0.3368110954761505, 0.7526373863220215, -0.11538005620241165]","[0.5357000231742859, 0.753638744354248, -0.1441384106874466]","[0.3493208587169647, 0.7604345679283142, -0.08082400262355804]","[0.5600480437278748, 0.7960013747215271, -0.4428665041923523]","[0.3250924348831177, 0.8032350540161133, -0.36174634099006653]"
"[0.4126531481742859, 0.4397102892398834, -1.3680741786956787]","[0.42465317249298096, 0.4260527491569519, -1.3388696908950806]","[0.43141990900039673, 0.425211101770401, -1.3388208150863647]","[0.4376058280467987, 0.4244292378425598, -1.3389767408370972]","[0.39879992604255676, 0.4266379773616791, -1.3358396291732788]","[0.3900168538093567, 0.42621904611587524, -1.336055874824524]","[0.38376548886299133, 0.4256977438926697, -1.335886836051941]","[0.4506068229675293, 0.42292746901512146, -1.0227855443954468]","[0.37585487961769104, 0.42418065667152405, -1.0120470523834229]","[0.42662110924720764, 0.449276864528656, -1.2431902885437012]","[0.3987553119659424, 0.4504430890083313, -1.240543246269226]","[0.5141850709915161, 0.45734769105911255, -0.7851468324661255]","[0.32610809803009033, 0.4584788680076599, -0.752036988735199]","[0.5769269466400146, 0.4937098026275635, -1.2591285705566406]","[0.27490687370300293, 0.49507102370262146, -1.2217202186584473]","[0.62769615650177, 0.5302116870880127, -1.9270248413085938]","[0.2501426339149475, 0.5222647786140442, -1.9261730909347534]","[0.6576104760169983, 0.5438469052314758, -2.0665948390960693]","[0.22871367633342743, 0.5376065969467163, -2.0612282752990723]","[0.6290868520736694, 0.5439754724502563, -2.094090700149536]","[0.25413259863853455, 0.5370967388153076, -2.059093475341797]","[0.6182950139045715, 0.54013592004776, -1.9526286125183105]","[0.2663216292858124, 0.5326818227767944, -1.9407883882522583]","[0.4795401692390442, 0.5825280547142029, -0.005079950671643019]","[0.3721967935562134, 0.5858198404312134, 0.004682518541812897]","[0.5431027412414551, 0.6697973608970642, -0.7693746089935303]","[0.32416361570358276, 0.6751766204833984, -0.6855118870735168]","[0.5474458336830139, 0.7475419044494629, -0.1771901398897171]","[0.336266428232193, 0.7550197243690491, -0.11047076433897018]","[0.5368212461471558, 0.7536885738372803, -0.1401900202035904]","[0.34792962670326233, 0.7623558044433594, -0.0791487917304039]","[0.5602121353149414, 0.7968347668647766, -0.45521414279937744]","[0.3251277804374695, 0.8053747415542603, -0.41120100021362305]"
"[0.4128856360912323, 0.41507619619369507, -1.3137251138687134]","[0.4247359335422516, 0.40141111612319946, -1.2160663604736328]","[0.4316306710243225, 0.40068918466567993, -1.2161662578582764]","[0.43804478645324707, 0.40014147758483887, -1.2162083387374878]","[0.3987618684768677, 0.4024864137172699, -1.2219195365905762]","[0.3898800313472748, 0.4025178849697113, -1.222072720527649]","[0.3835276663303375, 0.4025208353996277, -1.2218081951141357]","[0.45090001821517944, 0.39940503239631653, -0.8807061910629272]","[0.37537163496017456, 0.4027303159236908, -0.8798268437385559]","[0.42756912112236023, 0.42553097009658813, -1.1385188102722168]","[0.39900997281074524, 0.4275389611721039, -1.1501522064208984]","[0.513437032699585, 0.43773239850997925, -0.6898133754730225]","[0.32553631067276, 0.4406098425388336, -0.6825060844421387]","[0.5762250423431396, 0.47469282150268555, -1.1362502574920654]","[0.27025774121284485, 0.476138174533844, -1.1062874794006348]","[0.6258090138435364, 0.5066940784454346, -1.7837631702423096]","[0.24565236270427704, 0.5003492832183838, -1.791020393371582]","[0.6552910804748535, 0.5191456079483032, -1.9219907522201538]","[0.22285617887973785, 0.5147784352302551, -1.9243360757827759]","[0.6278331875801086, 0.5211576819419861, -1.9460686445236206]","[0.24988733232021332, 0.5134537816047668, -1.9278372526168823]","[0.6158814430236816, 0.5175765752792358, -1.8088387250900269]","[0.2619471549987793, 0.5098786950111389, -1.8090479373931885]","[0.47971561551094055, 0.5721070766448975, -0.0050918590277433395]","[0.37101176381111145, 0.5753633379936218, 0.004687668289989233]","[0.5398739576339722, 0.6664299964904785, -0.7376994490623474]","[0.3266584277153015, 0.6716974377632141, -0.6241359114646912]","[0.5480390191078186, 0.748030960559845, -0.14226508140563965]","[0.3357085585594177, 0.7554231882095337, -0.08404771238565445]","[0.5403333902359009, 0.7539918422698975, -0.10936872661113739]","[0.3472341001033783, 0.7630866765975952, -0.05870232731103897]","[0.5599254369735718, 0.7978898286819458, -0.4339428246021271]","[0.32473358511924744, 0.80522221326828, -0.37458497285842896]"
"[0.41195982694625854, 0.3880634009838104, -1.1224998235702515]","[0.4241310656070709, 0.37520959973335266, -1.0827844142913818]","[0.43136337399482727, 0.37446892261505127, -1.082823634147644]","[0.43798720836639404, 0.37379905581474304, -1.082980990409851]","[0.3969258666038513, 0.37587350606918335, -1.0830769538879395]","[0.3881218433380127, 0.3755451440811157, -1.0831987857818604]","[0.3819097876548767, 0.37531015276908875, -1.0829968452453613]","[0.45088866353034973, 0.3735860586166382, -0.7871707677841187]","[0.3733340799808502, 0.3768206536769867, -0.7859349846839905]","[0.42755720019340515, 0.39872536063194275, -1.0009264945983887]","[0.39788487553596497, 0.40069159865379333, -1.0025339126586914]","[0.5130577087402344, 0.41802865266799927, -0.6109649538993835]","[0.3230848014354706, 0.4217294156551361, -0.5831664800643921]","[0.5743231773376465, 0.45344728231430054, -1.0978453159332275]","[0.2653791308403015, 0.45828866958618164, -1.0537338256835938]","[0.6203712224960327, 0.4826277792453766, -1.7107069492340088]","[0.24073675274848938, 0.47788819670677185, -1.763202428817749]","[0.6488313674926758, 0.49679651856422424, -1.8516216278076172]","[0.21709808707237244, 0.4899958074092865, -1.904525876045227]","[0.6227891445159912, 0.49825024604797363, -1.8756169080734253]","[0.24347662925720215, 0.489121675491333, -1.912153959274292]","[0.6074137687683105, 0.4934319853782654, -1.7357516288757324]","[0.25594642758369446, 0.48706650733947754, -1.7851349115371704]","[0.48271968960762024, 0.5604131817817688, -0.004616169258952141]","[0.37066757678985596, 0.5641644597053528, 0.004214760381728411]","[0.5367982387542725, 0.6640190482139587, -0.6796406507492065]","[0.32843467593193054, 0.67062908411026, -0.5710602402687073]","[0.5492407083511353, 0.7479661703109741, 0.010057823732495308]","[0.3355752229690552, 0.7551391124725342, 0.045726478099823]","[0.5429086685180664, 0.7540760636329651, 0.056292347609996796]","[0.3471566438674927, 0.7627633810043335, 0.08433322608470917]","[0.5599909424781799, 0.7983156442642212, -0.27287161350250244]","[0.3243122100830078, 0.8049123883247375, -0.24772803485393524]"
"[0.4109152853488922, 0.36214128136634827, -1.0916664600372314]","[0.4229864776134491, 0.34806936979293823, -1.055332064628601]","[0.4305674731731415, 0.3475736379623413, -1.0553730726242065]","[0.4373149871826172, 0.3472837507724762, -1.0555176734924316]","[0.39503178000450134, 0.3488234579563141, -1.0577366352081299]","[0.3860842287540436, 0.34872183203697205, -1.0578354597091675]","[0.3801632821559906, 0.3487807810306549, -1.0576434135437012]","[0.45056068897247314, 0.3486320376396179, -0.7574571371078491]","[0.3711531460285187, 0.3522546589374542, -0.7696425318717957]","[0.4274371266365051, 0.3732897937297821, -0.9757712483406067]","[0.39617910981178284, 0.3742905259132385, -0.9799924492835999]","[0.5126174688339233, 0.39721399545669556, -0.5831921100616455]","[0.32199981808662415, 0.4035845398902893, -0.5804041028022766]","[0.5731547474861145, 0.4318966269493103, -1.0712580680847168]","[0.26357877254486084, 0.43801718950271606, -1.0830280780792236]","[0.6177726984024048, 0.4602155089378357, -1.6829999685287476]","[0.23660984635353088, 0.45333829522132874, -1.8544206619262695]","[0.6420472264289856, 0.47346243262290955, -1.8262152671813965]","[0.2144787609577179, 0.46522101759910583, -2.010603904724121]","[0.6160681843757629, 0.47408437728881836, -1.8507453203201294]","[0.24150577187538147, 0.46499472856521606, -2.013110637664795]","[0.6018399596214294, 0.47028857469558716, -1.7085379362106323]","[0.2549029290676117, 0.46340808272361755, -1.8766621351242065]","[0.48583775758743286, 0.5504295825958252, -0.0011257156729698181]","[0.3701086640357971, 0.5548218488693237, 0.0007280801073648036]","[0.5360241532325745, 0.6630381345748901, -0.433302640914917]","[0.3330025374889374, 0.6686164140701294, -0.3386307656764984]","[0.5503758192062378, 0.7489544153213501, 0.2568546235561371]","[0.33561813831329346, 0.7549922466278076, 0.31732991337776184]","[0.5449187159538269, 0.7569397687911987, 0.30336517095565796]","[0.3472368121147156, 0.7626467347145081, 0.36078232526779175]","[0.5603565573692322, 0.7992427349090576, -0.03365248814225197]","[0.324015736579895, 0.8048022985458374, 0.026803800836205482]"
"[0.41031354665756226, 0.3365103602409363, -0.7163397073745728]","[0.42212533950805664, 0.3220829963684082, -0.6857624650001526]","[0.42988356947898865, 0.3215767741203308, -0.6857967376708984]","[0.4363658130168915, 0.32126080989837646, -0.6858773827552795]","[0.3943291902542114, 0.3231150805950165, -0.6852432489395142]","[0.38554683327674866, 0.323211133480072, -0.6852314472198486]","[0.37935978174209595, 0.32355672121047974, -0.6850480437278748]","[0.4493922293186188, 0.3237529695034027, -0.4285005033016205]","[0.3704906105995178, 0.3278111517429352, -0.42527854442596436]","[0.42737868428230286, 0.34794116020202637, -0.6164262294769287]","[0.39585497975349426, 0.3487620949745178, -0.6159155368804932]","[0.5122568607330322, 0.3783721923828125, -0.30897581577301025]","[0.3208859860897064, 0.38200971484184265, -0.30281004309654236]","[0.572074830532074, 0.41647523641586304, -0.7365708947181702]","[0.2646753489971161, 0.41592997312545776, -0.756630003452301]","[0.6053259968757629, 0.4353276789188385, -1.3531856536865234]","[0.23746314644813538, 0.43013983964920044, -1.4311131238937378]","[0.6351149082183838, 0.4490519165992737, -1.4883530139923096]","[0.21274246275424957, 0.44148141145706177, -1.5697448253631592]","[0.6082388758659363, 0.44827502965927124, -1.510343074798584]","[0.23991148173809052, 0.44186028838157654, -1.579932689666748]","[0.5934383273124695, 0.44419312477111816, -1.3778021335601807]","[0.2552448809146881, 0.4397799074649811, -1.4553295373916626]","[0.48680660128593445, 0.5410493612289429, -0.0011643777834251523]","[0.36851611733436584, 0.5455883741378784, 0.0007892180583439767]","[0.5359839797019958, 0.6617680788040161, -0.2341235727071762]","[0.3355439305305481, 0.6687318682670593, -0.13266509771347046]","[0.5504745244979858, 0.7495142221450806, 0.3827144205570221]","[0.3359260559082031, 0.7548297643661499, 0.4301256537437439]","[0.5445338487625122, 0.7587382197380066, 0.42760413885116577]","[0.34750789403915405, 0.762532651424408, 0.4695448577404022]","[0.5607389211654663, 0.7995785474777222, 0.14703160524368286]","[0.32387977838516235, 0.8051616549491882, 0.19945865869522095]"
"[0.4094143211841583, 0.3078092634677887, -0.5256054401397705]","[0.42128390073776245, 0.2949907183647156, -0.4945381283760071]","[0.42931637167930603, 0.2947464883327484, -0.4945829212665558]","[0.43548205494880676, 0.29459062218666077, -0.4946218729019165]","[0.39377105236053467, 0.29577672481536865, -0.4927048087120056]","[0.3851592540740967, 0.2957935333251953, -0.49264463782310486]","[0.3784814476966858, 0.2961026430130005, -0.49251335859298706]","[0.44826817512512207, 0.29926425218582153, -0.2601432502269745]","[0.36994192004203796, 0.3017752170562744, -0.25044703483581543]","[0.427238792181015, 0.3203199505805969, -0.4354875683784485]","[0.39465683698654175, 0.32003045082092285, -0.4329952597618103]","[0.5119393467903137, 0.35987383127212524, -0.17284627258777618]","[0.3178400695323944, 0.36579087376594543, -0.15906400978565216]","[0.5665528178215027, 0.39753013849258423, -0.5921825170516968]","[0.26384520530700684, 0.40102314949035645, -0.5864691734313965]","[0.6019969582557678, 0.41629767417907715, -1.1873717308044434]","[0.23476479947566986, 0.40618324279785156, -1.1982959508895874]","[0.6294716596603394, 0.4286237359046936, -1.3114187717437744]","[0.20731282234191895, 0.41795724630355835, -1.3222079277038574]","[0.6061438918113708, 0.42694586515426636, -1.3187885284423828]","[0.2374679148197174, 0.417426735162735, -1.3347411155700684]","[0.5915789008140564, 0.4231937825679779, -1.2058645486831665]","[0.2556189000606537, 0.41492223739624023, -1.2216987609863281]","[0.48782461881637573, 0.5337387323379517, -0.004234578460454941]","[0.36764687299728394, 0.5392353534698486, 0.003946688026189804]","[0.5356888771057129, 0.6605242490768433, -0.1268455982208252]","[0.3384029269218445, 0.6656338572502136, -0.11281570792198181]","[0.550510048866272, 0.7501047849655151, 0.43467792868614197]","[0.3369271159172058, 0.7548505663871765, 0.3824526369571686]","[0.5441648960113525, 0.7598172426223755, 0.47567716240882874]","[0.34868067502975464, 0.762943685054779, 0.41839030385017395]","[0.5612483620643616, 0.8009520769119263, 0.22681377828121185]","[0.32388192415237427, 0.805738091468811, 0.18186861276626587]"
"[0.4078559875488281, 0.28631845116615295, -0.3741474449634552]","[0.4203583598136902, 0.27304813265800476, -0.3494057059288025]","[0.4287622272968292, 0.27283793687820435, -0.3494052588939667]","[0.4347307085990906, 0.27287572622299194, -0.3494354784488678]","[0.39291033148765564, 0.27364152669906616, -0.3470189571380615]","[0.3842904269695282, 0.273945152759552, -0.3469723165035248]","[0.37710240483283997, 0.2743341326713562, -0.3468628227710724]","[0.4474712908267975, 0.27775517106056213, -0.1542230248451233]","[0.36910560727119446, 0.2799893617630005, -0.14284643530845642]","[0.4267403781414032, 0.2989465892314911, -0.29764294624328613]","[0.39250868558883667, 0.29896262288093567, -0.2943885326385498]","[0.512239396572113, 0.343885600566864, -0.09285623580217361]","[0.3153568208217621, 0.3470955193042755, -0.07962945848703384]","[0.566860556602478, 0.38552746176719666, -0.44839760661125183]","[0.256817102432251, 0.3847685754299164, -0.42253392934799194]","[0.6019650101661682, 0.40070682764053345, -0.9470663070678711]","[0.23068203032016754, 0.3876628279685974, -0.921522855758667]","[0.6268600225448608, 0.41042065620422363, -1.0474042892456055]","[0.20174874365329742, 0.39633095264434814, -1.0252176523208618]","[0.6054219007492065, 0.40883302688598633, -1.0515364408493042]","[0.234017476439476, 0.3959011435508728, -1.0326499938964844]","[0.5897305607795715, 0.4051823019981384, -0.9621594548225403]","[0.25409936904907227, 0.3946066200733185, -0.9397514462471008]","[0.48925527930259705, 0.5280911326408386, -0.006596532184630632]","[0.36751091480255127, 0.5340004563331604, 0.006347033195197582]","[0.5344939231872559, 0.656744122505188, -0.029694387689232826]","[0.33931636810302734, 0.6641977429389954, -0.027174439281225204]","[0.5500644445419312, 0.75003981590271, 0.43855077028274536]","[0.337249755859375, 0.7557472586631775, 0.3641674518585205]","[0.5407317876815796, 0.7592976093292236, 0.4740578234195709]","[0.34944629669189453, 0.764208197593689, 0.39358100295066833]","[0.5613352656364441, 0.8007895350456238, 0.28423407673835754]","[0.3238341510295868, 0.8068426847457886, 0.20883288979530334]"
"[0.4059360921382904, 0.2680496573448181, -0.2535945773124695]","[0.41905975341796875, 0.2550353407859802, -0.23053838312625885]","[0.42808154225349426, 0.2551886737346649, -0.23052474856376648]","[0.43415141105651855, 0.25549158453941345, -0.2305515706539154]","[0.3918333351612091, 0.2551950216293335, -0.2300090789794922]","[0.3833685517311096, 0.25517818331718445, -0.22997678816318512]","[0.37546616792678833, 0.2554650604724884, -0.22992058098316193]","[0.4467255175113678, 0.25997141003608704, -0.060213565826416016]","[0.36791372299194336, 0.26134195923805237, -0.05945305898785591]","[0.4250844419002533, 0.28207480907440186, -0.18798165023326874]","[0.3899841606616974, 0.28122249245643616, -0.1876494288444519]","[0.5119202733039856, 0.330580472946167, -0.022502804175019264]","[0.31283795833587646, 0.33193734288215637, -0.01426190510392189]","[0.5666906833648682, 0.3655349314212799, -0.31304606795310974]","[0.25445958971977234, 0.3669493794441223, -0.3026133179664612]","[0.6015794277191162, 0.3825148642063141, -0.7166213393211365]","[0.2292008250951767, 0.36958545446395874, -0.7274142503738403]","[0.6263476014137268, 0.38946253061294556, -0.7902982831001282]","[0.19794946908950806, 0.3773571848869324, -0.804736852645874]","[0.6034468412399292, 0.38907390832901, -0.7958942651748657]","[0.23084260523319244, 0.37671881914138794, -0.8088206052780151]","[0.5859094858169556, 0.38679754734039307, -0.7280514240264893]","[0.25219979882240295, 0.3757938742637634, -0.7415910363197327]","[0.4898063540458679, 0.5219781994819641, -0.006576032843440771]","[0.367177277803421, 0.5287184715270996, 0.006322064436972141]","[0.5348033308982849, 0.6542502641677856, -0.061443231999874115]","[0.3386089503765106, 0.6629315614700317, -0.0565299391746521]","[0.5497718453407288, 0.7493919730186462, 0.26766276359558105]","[0.33781570196151733, 0.7564460039138794, 0.23682604730129242]","[0.5388737320899963, 0.7583761811256409, 0.2901516258716583]","[0.3502933382987976, 0.7643846273422241, 0.25879308581352234]","[0.5609121322631836, 0.8006227612495422, 0.11826520413160324]","[0.32306617498397827, 0.8075094223022461, 0.09712962061166763]"
"[0.40447837114334106, 0.25271135568618774, -0.25354114174842834]","[0.41816046833992004, 0.23934753239154816, -0.22965380549430847]","[0.4276893734931946, 0.23958241939544678, -0.2296152114868164]","[0.43379244208335876, 0.2399882823228836, -0.22963538765907288]","[0.39069268107414246, 0.23956122994422913, -0.2284913808107376]","[0.38218429684638977, 0.23963434994220734, -0.22845610976219177]","[0.3734038174152374, 0.2401217669248581, -0.22841209173202515]","[0.44624799489974976, 0.24622032046318054, -0.05593052878975868]","[0.36588233709335327, 0.24675889313220978, -0.053737398236989975]","[0.4241091012954712, 0.2676083445549011, -0.18738895654678345]","[0.3881499767303467, 0.2669697701931, -0.18657097220420837]","[0.511299192905426, 0.3183518648147583, -0.01623133383691311]","[0.31081151962280273, 0.3196048140525818, -0.01833489164710045]","[0.5674600601196289, 0.35684269666671753, -0.312638521194458]","[0.24569116532802582, 0.35106757283210754, -0.3340246081352234]","[0.6028229594230652, 0.37117689847946167, -0.7119401097297668]","[0.22430165112018585, 0.3522275984287262, -0.7540634870529175]","[0.6250815987586975, 0.3768841624259949, -0.7867178320884705]","[0.19469794631004333, 0.3608629107475281, -0.8305675983428955]","[0.5995728373527527, 0.37409666180610657, -0.7884624004364014]","[0.22948014736175537, 0.3600310683250427, -0.8261178135871887]","[0.5832505822181702, 0.37209978699684143, -0.721677839756012]","[0.24995189905166626, 0.3591156303882599, -0.764285683631897]","[0.4907482862472534, 0.5158458352088928, -0.004070873372256756]","[0.3669801354408264, 0.521683394908905, 0.003804322797805071]","[0.5342988967895508, 0.6497504115104675, -0.043453652411699295]","[0.33808422088623047, 0.6610540151596069, -0.04270404949784279]","[0.5497551560401917, 0.7500292658805847, 0.25256145000457764]","[0.33817073702812195, 0.7576682567596436, 0.21918797492980957]","[0.5388508439064026, 0.7587130665779114, 0.27056676149368286]","[0.35062989592552185, 0.7650424242019653, 0.23650053143501282]","[0.5602651238441467, 0.8006288409233093, 0.09955306351184845]","[0.32269400358200073, 0.8084608912467957, 0.07597101479768753]"
"[0.40303900837898254, 0.24358022212982178, -0.2480597198009491]","[0.4174787700176239, 0.23148195445537567, -0.2254956066608429]","[0.42742618918418884, 0.23168417811393738, -0.2254781574010849]","[0.433671772480011, 0.23189184069633484, -0.22552871704101562]","[0.3895724415779114, 0.2316950559616089, -0.2245868742465973]","[0.3812994956970215, 0.23198139667510986, -0.2245626598596573]","[0.3720928132534027, 0.23239538073539734, -0.22455967962741852]","[0.4458249807357788, 0.23688557744026184, -0.052126720547676086]","[0.3648122549057007, 0.2373535931110382, -0.05118256062269211]","[0.42253968119621277, 0.2588459253311157, -0.18183912336826324]","[0.387071430683136, 0.25871923565864563, -0.1814088374376297]","[0.5099200010299683, 0.30871209502220154, -0.013617189601063728]","[0.31099119782447815, 0.30793771147727966, -0.027836373075842857]","[0.5676510334014893, 0.34644803404808044, -0.3327547609806061]","[0.24241870641708374, 0.33907103538513184, -0.3771119713783264]","[0.6015148758888245, 0.35757535696029663, -0.7430582046508789]","[0.2187563180923462, 0.3383041024208069, -0.7996363043785095]","[0.6251798272132874, 0.3621278405189514, -0.8196229934692383]","[0.19366972148418427, 0.34580379724502563, -0.8774927854537964]","[0.5995764136314392, 0.3597193658351898, -0.8246809840202332]","[0.2271803766489029, 0.34386858344078064, -0.8686743974685669]","[0.5827468037605286, 0.3580240309238434, -0.755037784576416]","[0.2456161230802536, 0.3432472050189972, -0.8087623715400696]","[0.4906599819660187, 0.5101821422576904, -0.0005282236961647868]","[0.36655011773109436, 0.515616238117218, 0.00025638562510721385]","[0.5328362584114075, 0.6451025605201721, -0.033217865973711014]","[0.33854854106903076, 0.6575431227684021, -0.019348636269569397]","[0.5492743849754333, 0.7515851259231567, 0.2318032830953598]","[0.3387053310871124, 0.7589448094367981, 0.20709766447544098]","[0.5386503338813782, 0.7607730627059937, 0.24712568521499634]","[0.35067054629325867, 0.7667688131332397, 0.22147777676582336]","[0.555735170841217, 0.8014788627624512, 0.06903150677680969]","[0.322722464799881, 0.8088456988334656, 0.05568447709083557]"
