NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX
"[0.45658835768699646, 0.3996919095516205, -0.10354126989841461]","[0.4614225924015045, 0.38609176874160767, -0.11784343421459198]","[0.46252426505088806, 0.3858734965324402, -0.11786327511072159]","[0.463689386844635, 0.38569292426109314, -0.11790976673364639]","[0.46142634749412537, 0.3857700228691101, -0.0946699008345604]","[0.46251732110977173, 0.38530027866363525, -0.09470778703689575]","[0.46370643377304077, 0.3847649395465851, -0.09471753239631653]","[0.47353291511535645, 0.39105719327926636, -0.15222012996673584]","[0.47325044870376587, 0.3885160982608795, -0.048408444970846176]","[0.4612251818180084, 0.41248172521591187, -0.1143047958612442]","[0.46108049154281616, 0.41236135363578796, -0.08388976007699966]","[0.48776713013648987, 0.4466751515865326, -0.19624966382980347]","[0.49226608872413635, 0.4439776539802551, 0.012601114809513092]","[0.41719454526901245, 0.4305870532989502, -0.23788471519947052]","[0.42319345474243164, 0.4313381612300873, 0.028240466490387917]","[0.3581847846508026, 0.39579203724861145, -0.22624321281909943]","[0.3700850009918213, 0.4034464955329895, -0.022662516683340073]","[0.34410619735717773, 0.382645845413208, -0.2624422013759613]","[0.35637471079826355, 0.38977524638175964, -0.031204044818878174]","[0.34744390845298767, 0.3755226135253906, -0.24991266429424286]","[0.35581281781196594, 0.3877846300601959, -0.05577415972948074]","[0.35139450430870056, 0.381296843290329, -0.2236664742231369]","[0.3585279583930969, 0.39376819133758545, -0.036274950951337814]","[0.5499756336212158, 0.6212571263313293, -0.0690121278166771]","[0.5377864241600037, 0.6012502908706665, 0.06902750581502914]","[0.47136059403419495, 0.6783943772315979, -0.059254687279462814]","[0.4699375033378601, 0.6482945680618286, 0.1257471889257431]","[0.501807451248169, 0.8126258850097656, 0.06672493368387222]","[0.49512314796447754, 0.761809229850769, 0.27041345834732056]","[0.5142910480499268, 0.837748646736145, 0.07883244007825851]","[0.5090067982673645, 0.7733046412467957, 0.28595831990242004]","[0.46622714400291443, 0.8369901776313782, 0.07496079057455063]","[0.4665103852748871, 0.7828356623649597, 0.2976875901222229]"
"[0.45314139127731323, 0.4212689697742462, -0.08977021276950836]","[0.45722270011901855, 0.4069952964782715, -0.10363340377807617]","[0.45832616090774536, 0.40659794211387634, -0.10365240275859833]","[0.45948857069015503, 0.4062378704547882, -0.10369185358285904]","[0.45701470971107483, 0.40701475739479065, -0.081529900431633]","[0.4579598307609558, 0.4066084027290344, -0.08156590163707733]","[0.45899319648742676, 0.40611037611961365, -0.08157502114772797]","[0.46961793303489685, 0.41082826256752014, -0.1384773999452591]","[0.46887674927711487, 0.4085484445095062, -0.039122506976127625]","[0.4575335383415222, 0.43431031703948975, -0.10073427110910416]","[0.45718756318092346, 0.4341350197792053, -0.07176156342029572]","[0.48499369621276855, 0.4621913433074951, -0.19105397164821625]","[0.4878617823123932, 0.4585742950439453, 0.016507893800735474]","[0.41569027304649353, 0.44697487354278564, -0.2230500727891922]","[0.4222501814365387, 0.4490651786327362, 0.02835676074028015]","[0.35679423809051514, 0.4107094705104828, -0.20776236057281494]","[0.3662034571170807, 0.4137173593044281, -0.025680046528577805]","[0.34542790055274963, 0.39786994457244873, -0.24112209677696228]","[0.35677534341812134, 0.3984885811805725, -0.03562053665518761]","[0.349561870098114, 0.3908112347126007, -0.23607833683490753]","[0.3585016429424286, 0.3969690501689911, -0.05717014521360397]","[0.3532150089740753, 0.39652982354164124, -0.2073098123073578]","[0.36007291078567505, 0.40202438831329346, -0.038171861320734024]","[0.5515407919883728, 0.6298742890357971, -0.06641773879528046]","[0.5399445295333862, 0.6089756488800049, 0.06649266183376312]","[0.4704762399196625, 0.6796442866325378, -0.05614706128835678]","[0.4692639708518982, 0.6480545401573181, 0.11198107898235321]","[0.5015422701835632, 0.8124254941940308, 0.06174773722887039]","[0.4950346350669861, 0.7611997723579407, 0.24283823370933533]","[0.5141704678535461, 0.8389771580696106, 0.07265881448984146]","[0.5031744241714478, 0.7731801271438599, 0.25672733783721924]","[0.46518126130104065, 0.8372834920883179, 0.04957861453294754]","[0.4660629332065582, 0.7825980186462402, 0.27834466099739075]"
"[0.45211178064346313, 0.4339829385280609, -0.08311961591243744]","[0.45587486028671265, 0.4193868041038513, -0.09717969596385956]","[0.45690298080444336, 0.4190431833267212, -0.09720233082771301]","[0.45793166756629944, 0.41874662041664124, -0.09723784029483795]","[0.45572203397750854, 0.4195025861263275, -0.07513260096311569]","[0.45666560530662537, 0.4192512035369873, -0.07516422122716904]","[0.4576651155948639, 0.4189518392086029, -0.07516869902610779]","[0.46782130002975464, 0.42360469698905945, -0.1330224573612213]","[0.4670753479003906, 0.4217129647731781, -0.03384942188858986]","[0.45605212450027466, 0.4462965726852417, -0.09440796822309494]","[0.4557599425315857, 0.44637301564216614, -0.06549347192049026]","[0.4831620156764984, 0.4722108244895935, -0.18068662285804749]","[0.48606547713279724, 0.46720483899116516, 0.022209342569112778]","[0.41413331031799316, 0.4588262438774109, -0.21606874465942383]","[0.4214634895324707, 0.4593960642814636, 0.03640362247824669]","[0.3542843759059906, 0.4247088134288788, -0.20281915366649628]","[0.366996169090271, 0.4269940257072449, -0.022335445508360863]","[0.34215864539146423, 0.4120015501976013, -0.23585209250450134]","[0.35448649525642395, 0.40869519114494324, -0.03162228316068649]","[0.34751027822494507, 0.40165024995803833, -0.228978231549263]","[0.35417670011520386, 0.40957120060920715, -0.052847616374492645]","[0.3504829406738281, 0.4077253043651581, -0.2015838325023651]","[0.35611414909362793, 0.41924193501472473, -0.03458840027451515]","[0.5512416958808899, 0.6383282542228699, -0.06512655317783356]","[0.5412119030952454, 0.6150533556938171, 0.06522900611162186]","[0.4693833291530609, 0.6811037659645081, -0.0585784837603569]","[0.46950799226760864, 0.6485406756401062, 0.10761729627847672]","[0.5015814900398254, 0.8124138712882996, 0.03858306631445885]","[0.49498432874679565, 0.7612288594245911, 0.22024288773536682]","[0.5139464139938354, 0.8384071588516235, 0.04703742265701294]","[0.5031616687774658, 0.7744656801223755, 0.23139742016792297]","[0.4648088812828064, 0.8376687169075012, 0.04645460471510887]","[0.4660041928291321, 0.782561719417572, 0.2446235865354538]"
"[0.44893574714660645, 0.4446263909339905, -0.07798323780298233]","[0.45216861367225647, 0.430063933134079, -0.09182161837816238]","[0.45313453674316406, 0.4297938048839569, -0.09186457842588425]","[0.4541366696357727, 0.42965808510780334, -0.09195692837238312]","[0.4521504044532776, 0.43045446276664734, -0.07017567753791809]","[0.4531010687351227, 0.4303736686706543, -0.07020290195941925]","[0.4541410803794861, 0.4302574098110199, -0.07018621265888214]","[0.46449166536331177, 0.4354248046875, -0.12780562043190002]","[0.463975727558136, 0.4333113729953766, -0.030114516615867615]","[0.45319896936416626, 0.45793068408966064, -0.08993448317050934]","[0.45301294326782227, 0.45796656608581543, -0.061441294848918915]","[0.4810369908809662, 0.4837072491645813, -0.16735711693763733]","[0.48351019620895386, 0.47879207134246826, 0.027521232143044472]","[0.41336315870285034, 0.47032463550567627, -0.20578846335411072]","[0.42030587792396545, 0.4695497751235962, 0.04383475333452225]","[0.35334569215774536, 0.4365782141685486, -0.19239795207977295]","[0.3648979365825653, 0.4401668608188629, -0.014558477327227592]","[0.34081852436065674, 0.4277484118938446, -0.22347614169120789]","[0.35219472646713257, 0.4238753318786621, -0.02264333888888359]","[0.3446078598499298, 0.4166427552700043, -0.2143038809299469]","[0.35246244072914124, 0.421037882566452, -0.042873136699199677]","[0.3480982184410095, 0.42170727252960205, -0.19046230614185333]","[0.3542901575565338, 0.42855340242385864, -0.026355216279625893]","[0.5525736212730408, 0.6482816934585571, -0.06365412473678589]","[0.5420850515365601, 0.6241024136543274, 0.06379315257072449]","[0.46754398941993713, 0.6807370185852051, -0.06008756905794144]","[0.4691787362098694, 0.6486079692840576, 0.10841864347457886]","[0.5015000104904175, 0.8126029968261719, 0.036420125514268875]","[0.49359816312789917, 0.7608700394630432, 0.20236432552337646]","[0.5137084722518921, 0.8383935689926147, 0.04541196674108505]","[0.5026434659957886, 0.7779872417449951, 0.21130219101905823]","[0.4644354283809662, 0.8380514979362488, 0.040702808648347855]","[0.46517547965049744, 0.782504677772522, 0.22196877002716064]"
"[0.4479740560054779, 0.4629002511501312, -0.07607842981815338]","[0.45070791244506836, 0.4475959241390228, -0.08934338390827179]","[0.4517745077610016, 0.4469618499279022, -0.08939577639102936]","[0.45292431116104126, 0.4464183449745178, -0.08951372653245926]","[0.45052486658096313, 0.44803377985954285, -0.06965415179729462]","[0.4513765275478363, 0.447581022977829, -0.06968474388122559]","[0.452310174703598, 0.44705188274383545, -0.06966011226177216]","[0.4634295403957367, 0.44984617829322815, -0.12471453100442886]","[0.46223345398902893, 0.4483306407928467, -0.029342303052544594]","[0.45287299156188965, 0.4736883342266083, -0.0881434828042984]","[0.4523838460445404, 0.47404107451438904, -0.06054864078760147]","[0.4810817837715149, 0.49439430236816406, -0.16095516085624695]","[0.48119106888771057, 0.4891833961009979, 0.024023471400141716]","[0.4142955243587494, 0.479534775018692, -0.20386362075805664]","[0.4208032488822937, 0.4785192608833313, 0.04188888520002365]","[0.354381799697876, 0.44894078373908997, -0.1915602833032608]","[0.36588525772094727, 0.45262113213539124, -0.018045593053102493]","[0.3426061272621155, 0.4410271644592285, -0.2211190164089203]","[0.35623058676719666, 0.44174546003341675, -0.025597944855690002]","[0.34619155526161194, 0.43075719475746155, -0.21191605925559998]","[0.3559280037879944, 0.43824052810668945, -0.045052364468574524]","[0.34945133328437805, 0.43567711114883423, -0.1896074414253235]","[0.3573737144470215, 0.4416697919368744, -0.029389869421720505]","[0.5534995198249817, 0.6574112772941589, -0.06053412705659866]","[0.542324423789978, 0.6308727860450745, 0.06068280339241028]","[0.4677484631538391, 0.6806322932243347, -0.061862725764513016]","[0.46936172246932983, 0.6454710364341736, 0.09793680161237717]","[0.5014148950576782, 0.8125365376472473, 0.006492031272500753]","[0.49337849020957947, 0.7595232725143433, 0.17159706354141235]","[0.5135647058486938, 0.838291347026825, 0.01157306507229805]","[0.5003260374069214, 0.7765132188796997, 0.17804542183876038]","[0.4627644121646881, 0.8371373414993286, -0.0004611864569596946]","[0.4641537070274353, 0.7794712781906128, 0.18424764275550842]"
"[0.4474990963935852, 0.4647015333175659, -0.0428917370736599]","[0.45003753900527954, 0.4504663348197937, -0.05465208366513252]","[0.45106253027915955, 0.45013219118118286, -0.054696835577487946]","[0.4521651268005371, 0.44993799924850464, -0.05477666109800339]","[0.4499146342277527, 0.45093247294425964, -0.035850927233695984]","[0.4507387578487396, 0.4507349133491516, -0.035866085439920425]","[0.45161622762680054, 0.45050010085105896, -0.03583822026848793]","[0.46205562353134155, 0.4547274708747864, -0.08763190358877182]","[0.4612666070461273, 0.452384352684021, -0.0017493544146418571]","[0.45238786935806274, 0.4757447838783264, -0.054301321506500244]","[0.4519478380680084, 0.47637978196144104, -0.029187947511672974]","[0.47711148858070374, 0.500220775604248, -0.12801435589790344]","[0.4819740355014801, 0.49477213621139526, 0.04423021525144577]","[0.41184860467910767, 0.4860621988773346, -0.17351903021335602]","[0.4203449785709381, 0.48653101921081543, 0.05784923583269119]","[0.3513186275959015, 0.4511699378490448, -0.15774005651474]","[0.36508649587631226, 0.455186665058136, -0.007723893970251083]","[0.3414861261844635, 0.4416670799255371, -0.18413624167442322]","[0.3551385700702667, 0.4415096342563629, -0.014919338747859001]","[0.3450116515159607, 0.4339753985404968, -0.1743878573179245]","[0.35482776165008545, 0.43896353244781494, -0.02750498615205288]","[0.3470093607902527, 0.43678462505340576, -0.15573056042194366]","[0.3574463725090027, 0.44319963455200195, -0.016592461615800858]","[0.5534713268280029, 0.6646655201911926, -0.0583198145031929]","[0.5443514585494995, 0.637570321559906, 0.058447010815143585]","[0.46808260679244995, 0.6804333329200745, -0.06501158326864243]","[0.4695131778717041, 0.6430321931838989, 0.10120262950658798]","[0.5014859437942505, 0.8125268816947937, -0.0006857626722194254]","[0.49392133951187134, 0.759400486946106, 0.15614835917949677]","[0.5137456059455872, 0.8383186459541321, 0.004284328315407038]","[0.5006303787231445, 0.7689303755760193, 0.15954624116420746]","[0.46293503046035767, 0.837963342666626, -0.005164814181625843]","[0.4654233455657959, 0.7803547978401184, 0.16233286261558533]"
"[0.4465305209159851, 0.46888503432273865, -0.04265043884515762]","[0.449110746383667, 0.4554300010204315, -0.05445830896496773]","[0.45021486282348633, 0.4550374746322632, -0.05450526624917984]","[0.45140403509140015, 0.454764723777771, -0.05458706617355347]","[0.4491178095340729, 0.4558332562446594, -0.035317618399858475]","[0.45008984208106995, 0.45559659600257874, -0.03532613068819046]","[0.4511184096336365, 0.45529112219810486, -0.03529764711856842]","[0.4619799256324768, 0.45917561650276184, -0.08754359930753708]","[0.4613017141819, 0.45657211542129517, -0.0006516041466966271]","[0.45170649886131287, 0.4793834984302521, -0.054191954433918]","[0.45145535469055176, 0.47992444038391113, -0.02873294986784458]","[0.4777405261993408, 0.5051762461662292, -0.12857991456985474]","[0.4822196960449219, 0.49817147850990295, 0.04575430229306221]","[0.4120660424232483, 0.49066823720932007, -0.1750154346227646]","[0.41930514574050903, 0.4910604655742645, 0.05950910970568657]","[0.3492457866668701, 0.4567074775695801, -0.158468097448349]","[0.3621821701526642, 0.45897310972213745, -0.004345057997852564]","[0.3403760492801666, 0.44714245200157166, -0.18495705723762512]","[0.3537968695163727, 0.4488461911678314, -0.010827784426510334]","[0.3440048098564148, 0.4403911530971527, -0.17498108744621277]","[0.35446956753730774, 0.4450779855251312, -0.0272340290248394]","[0.3463830351829529, 0.4443587362766266, -0.15635162591934204]","[0.35612058639526367, 0.44785720109939575, -0.014654059894382954]","[0.553700864315033, 0.6710389852523804, -0.05735686421394348]","[0.5456134676933289, 0.6413543820381165, 0.05746991187334061]","[0.4682800769805908, 0.6801843643188477, -0.06773065030574799]","[0.46949249505996704, 0.6388440132141113, 0.10261489450931549]","[0.5019661784172058, 0.8091682195663452, 0.005468118004500866]","[0.4946003556251526, 0.7579883337020874, 0.15221306681632996]","[0.5151301622390747, 0.837681233882904, 0.011765338480472565]","[0.5008574724197388, 0.765275239944458, 0.1550428569316864]","[0.4629615843296051, 0.8337635397911072, 0.0021662884391844273]","[0.4655754566192627, 0.7782680988311768, 0.16096165776252747]"
"[0.44580286741256714, 0.4734390377998352, -0.04218793287873268]","[0.44862666726112366, 0.45996612310409546, -0.05353193357586861]","[0.44976773858070374, 0.4595679044723511, -0.05357997864484787]","[0.4509929120540619, 0.45932796597480774, -0.05365980416536331]","[0.44859156012535095, 0.46029552817344666, -0.035148702561855316]","[0.4495979845523834, 0.4599907398223877, -0.035159774124622345]","[0.4506843090057373, 0.4596502482891083, -0.035138703882694244]","[0.4617342948913574, 0.46439293026924133, -0.08618808537721634]","[0.46114158630371094, 0.4611940085887909, -0.0025615699123591185]","[0.45122647285461426, 0.4840766191482544, -0.05362357571721077]","[0.4509887099266052, 0.48442158102989197, -0.029129911214113235]","[0.4785643517971039, 0.5089419484138489, -0.12565399706363678]","[0.4831739068031311, 0.500234067440033, 0.04423641413450241]","[0.41300734877586365, 0.49296897649765015, -0.17241743206977844]","[0.41995683312416077, 0.4933411777019501, 0.058628469705581665]","[0.34897857904434204, 0.4599345326423645, -0.15920321643352509]","[0.3630881905555725, 0.4619307219982147, -0.0031323775183409452]","[0.34026414155960083, 0.45492058992385864, -0.18491265177726746]","[0.3528177738189697, 0.45039722323417664, -0.010225404985249043]","[0.343081533908844, 0.44687190651893616, -0.17516960203647614]","[0.35350969433784485, 0.44761908054351807, -0.02678544446825981]","[0.3458085060119629, 0.4498518109321594, -0.15704599022865295]","[0.3562915325164795, 0.4518095552921295, -0.013602797873318195]","[0.5541136264801025, 0.6743732690811157, -0.055016111582517624]","[0.5470263957977295, 0.6437639594078064, 0.05513228103518486]","[0.4683261513710022, 0.6800337433815002, -0.06813888251781464]","[0.470183789730072, 0.6338529586791992, 0.10980850458145142]","[0.502610981464386, 0.8092275261878967, -0.008936853148043156]","[0.4951658248901367, 0.7510221600532532, 0.16840152442455292]","[0.5160722732543945, 0.8382250666618347, -0.004618558567017317]","[0.5010733604431152, 0.7549695372581482, 0.17241790890693665]","[0.4631475508213043, 0.8336417078971863, -0.01460345834493637]","[0.4661029279232025, 0.7759853005409241, 0.17753927409648895]"
"[0.4473026692867279, 0.47815823554992676, -0.04768090695142746]","[0.4504547119140625, 0.46389275789260864, -0.05967133119702339]","[0.4516121745109558, 0.46353140473365784, -0.05972015857696533]","[0.4528641104698181, 0.4632454216480255, -0.059797413647174835]","[0.4504174590110779, 0.4641530215740204, -0.040607139468193054]","[0.4514464735984802, 0.4639030992984772, -0.04062168300151825]","[0.4525616765022278, 0.4635765850543976, -0.04060642421245575]","[0.4637794494628906, 0.4690455496311188, -0.09318932145833969]","[0.463074266910553, 0.4664912819862366, -0.005302143283188343]","[0.4526844024658203, 0.4898236095905304, -0.05915052443742752]","[0.45243924856185913, 0.48994675278663635, -0.03369375318288803]","[0.47981929779052734, 0.5109550952911377, -0.13413813710212708]","[0.4831266403198242, 0.5055728554725647, 0.039202477782964706]","[0.41380876302719116, 0.49353498220443726, -0.18116644024848938]","[0.4196910858154297, 0.4936504065990448, 0.05171631649136543]","[0.34978270530700684, 0.46061646938323975, -0.1698688268661499]","[0.3630123436450958, 0.4637150764465332, -0.008921472355723381]","[0.34060266613960266, 0.4564935863018036, -0.19725766777992249]","[0.3528677821159363, 0.45198118686676025, -0.015432579442858696]","[0.34322744607925415, 0.44865846633911133, -0.18628793954849243]","[0.3534832298755646, 0.44938841462135315, -0.03241495415568352]","[0.34612560272216797, 0.4511694312095642, -0.1671968549489975]","[0.35516852140426636, 0.4548951983451843, -0.019360139966011047]","[0.5550999641418457, 0.6757761836051941, -0.05487654358148575]","[0.5472888946533203, 0.6471306681632996, 0.05500171706080437]","[0.46879178285598755, 0.6799089908599854, -0.06800385564565659]","[0.4702913761138916, 0.6325424313545227, 0.11567393690347672]","[0.5025998950004578, 0.8089843988418579, -0.006183578632771969]","[0.49539270997047424, 0.7505623698234558, 0.17376956343650818]","[0.5163670778274536, 0.8389444947242737, -0.0013114380417391658]","[0.5025840997695923, 0.7508882284164429, 0.17807543277740479]","[0.46317583322525024, 0.8334665298461914, -0.009030120447278023]","[0.4666997492313385, 0.7734124660491943, 0.18380619585514069]"
"[0.4483015537261963, 0.4765206575393677, -0.046853162348270416]","[0.45139074325561523, 0.462660014629364, -0.05779215693473816]","[0.45247793197631836, 0.46242082118988037, -0.05784987285733223]","[0.4536705017089844, 0.4622400403022766, -0.057937752455472946]","[0.4514491558074951, 0.4626915752887726, -0.039895810186862946]","[0.45248737931251526, 0.4624108076095581, -0.039903223514556885]","[0.45361894369125366, 0.46208682656288147, -0.03988563269376755]","[0.46479135751724243, 0.46864667534828186, -0.08996016532182693]","[0.4641351103782654, 0.46584632992744446, -0.007328706327825785]","[0.4535181522369385, 0.48778706789016724, -0.058085791766643524]","[0.45335063338279724, 0.48811671137809753, -0.03410351648926735]","[0.4800639748573303, 0.507517397403717, -0.1324780285358429]","[0.4836701452732086, 0.5069822669029236, 0.03864673525094986]","[0.4142376482486725, 0.4899607002735138, -0.17998287081718445]","[0.41889041662216187, 0.49039044976234436, 0.049565479159355164]","[0.3504762053489685, 0.4558393359184265, -0.16958674788475037]","[0.35993069410324097, 0.459424763917923, -0.009057711809873581]","[0.34043723344802856, 0.44983023405075073, -0.19565364718437195]","[0.34900546073913574, 0.4476570188999176, -0.015163588337600231]","[0.34328514337539673, 0.4430942237377167, -0.18440449237823486]","[0.35003331303596497, 0.4453716576099396, -0.03170736879110336]","[0.34623295068740845, 0.44604766368865967, -0.16666588187217712]","[0.35346755385398865, 0.4501114785671234, -0.019284067675471306]","[0.5553834438323975, 0.6759178042411804, -0.05453666299581528]","[0.5473309755325317, 0.6489701271057129, 0.05466274544596672]","[0.46913522481918335, 0.679928719997406, -0.06984211504459381]","[0.47052788734436035, 0.6343466639518738, 0.12828846275806427]","[0.5028156042098999, 0.8082342147827148, -0.0045891073532402515]","[0.4972058832645416, 0.7496724724769592, 0.17905879020690918]","[0.5171369910240173, 0.8385144472122192, 0.001000715303234756]","[0.5117150545120239, 0.7457150816917419, 0.18531534075737]","[0.46442359685897827, 0.8314467668533325, -0.0033836737275123596]","[0.46996480226516724, 0.7731495499610901, 0.19049043953418732]"
"[0.44873446226119995, 0.4689319133758545, -0.047198984771966934]","[0.4518188536167145, 0.45523393154144287, -0.059163860976696014]","[0.45290493965148926, 0.4549348056316376, -0.05919749662280083]","[0.4541274607181549, 0.4546179175376892, -0.059244554489851]","[0.45191431045532227, 0.45530256628990173, -0.04055502638220787]","[0.45295462012290955, 0.45507189631462097, -0.040556903928518295]","[0.4541119933128357, 0.45473477244377136, -0.04053351655602455]","[0.4653699994087219, 0.4603319466114044, -0.09339837729930878]","[0.4646856188774109, 0.45756858587265015, -0.009512307122349739]","[0.45395511388778687, 0.480737566947937, -0.05888213962316513]","[0.45382341742515564, 0.48083433508872986, -0.035338468849658966]","[0.4805017113685608, 0.5026010870933533, -0.13652661442756653]","[0.4823128581047058, 0.5006618499755859, 0.03641077131032944]","[0.4145575165748596, 0.48548197746276855, -0.18194380402565002]","[0.419099897146225, 0.4860554039478302, 0.04906356707215309]","[0.35055041313171387, 0.4512200951576233, -0.17026357352733612]","[0.3610069155693054, 0.45373836159706116, -0.01002113614231348]","[0.3407462239265442, 0.4458768665790558, -0.19775281846523285]","[0.3517865538597107, 0.44269272685050964, -0.01582271233201027]","[0.3434670567512512, 0.4382619559764862, -0.18563306331634521]","[0.35192209482192993, 0.43841689825057983, -0.033109523355960846]","[0.3464398980140686, 0.44050970673561096, -0.16754379868507385]","[0.3544701933860779, 0.44459962844848633, -0.02055230736732483]","[0.5559622049331665, 0.6732150912284851, -0.05539041757583618]","[0.5466824769973755, 0.6450694799423218, 0.05550985410809517]","[0.46927350759506226, 0.6804612278938293, -0.06845027208328247]","[0.47055941820144653, 0.6374720931053162, 0.1265597939491272]","[0.5032674074172974, 0.8080512881278992, 0.00902937725186348]","[0.49756908416748047, 0.7497860193252563, 0.1818920075893402]","[0.5178326368331909, 0.8384581804275513, 0.016510266810655594]","[0.5106351971626282, 0.7558113932609558, 0.18834765255451202]","[0.46572694182395935, 0.8307547569274902, 0.02532167173922062]","[0.4698415696620941, 0.7732929587364197, 0.19132240116596222]"
"[0.44877108931541443, 0.46222347021102905, -0.0663449615240097]","[0.4524616599082947, 0.4482037127017975, -0.078077532351017]","[0.45358556509017944, 0.447873592376709, -0.07813342660665512]","[0.45487627387046814, 0.4475262463092804, -0.07822004705667496]","[0.4525781273841858, 0.4482845664024353, -0.059343744069337845]","[0.45364412665367126, 0.44802919030189514, -0.05936569720506668]","[0.4548397660255432, 0.4476670026779175, -0.0593506284058094]","[0.46639198064804077, 0.4531340003013611, -0.11066541820764542]","[0.4652349054813385, 0.4503716230392456, -0.025274520739912987]","[0.4540382921695709, 0.4743439853191376, -0.07702313363552094]","[0.4540686011314392, 0.47440245747566223, -0.05227484181523323]","[0.48073849081993103, 0.4975716173648834, -0.15337800979614258]","[0.48190754652023315, 0.4948481619358063, 0.02627282775938511]","[0.4174403250217438, 0.48046964406967163, -0.2045067846775055]","[0.42048388719558716, 0.4811171293258667, 0.04274174943566322]","[0.3545166850090027, 0.44775670766830444, -0.19368496537208557]","[0.3626416325569153, 0.44991108775138855, -0.017520878463983536]","[0.3437698483467102, 0.4405047595500946, -0.22211787104606628]","[0.3532707393169403, 0.4374486804008484, -0.022185195237398148]","[0.3471006751060486, 0.4323118031024933, -0.20944416522979736]","[0.352944016456604, 0.43363136053085327, -0.04132046550512314]","[0.3508560061454773, 0.43465593457221985, -0.190400630235672]","[0.354897677898407, 0.4394965171813965, -0.028579946607351303]","[0.5560867786407471, 0.6700765490531921, -0.05578161031007767]","[0.5463441610336304, 0.6410291790962219, 0.055930811911821365]","[0.46938052773475647, 0.6812461614608765, -0.06805069744586945]","[0.47112393379211426, 0.6409069299697876, 0.12486835569143295]","[0.5035108327865601, 0.8076107501983643, 0.018692245706915855]","[0.49801579117774963, 0.7499823570251465, 0.1901940256357193]","[0.5178770422935486, 0.837685227394104, 0.0263918898999691]","[0.5102271437644958, 0.7609413862228394, 0.19586357474327087]","[0.46708017587661743, 0.8288277387619019, 0.03237079456448555]","[0.4702068269252777, 0.7740293145179749, 0.20524339377880096]"
"[0.4507603049278259, 0.4588530957698822, -0.06471242010593414]","[0.4543492794036865, 0.44771966338157654, -0.07665494829416275]","[0.45538267493247986, 0.4474315941333771, -0.07670950889587402]","[0.4565744996070862, 0.4472452402114868, -0.07679183781147003]","[0.4545148015022278, 0.4479716122150421, -0.05781925842165947]","[0.45557770133018494, 0.44779258966445923, -0.05784464627504349]","[0.4567936360836029, 0.44736620783805847, -0.05783659219741821]","[0.46678414940834045, 0.4528188109397888, -0.11027977615594864]","[0.46603912115097046, 0.44975122809410095, -0.025367945432662964]","[0.45563679933547974, 0.4706643521785736, -0.07566340267658234]","[0.4557289481163025, 0.47066766023635864, -0.050739534199237823]","[0.4811040461063385, 0.4968251585960388, -0.1533089429140091]","[0.4823284149169922, 0.4919132590293884, 0.026993677020072937]","[0.41933566331863403, 0.47793048620224, -0.20315980911254883]","[0.42145591974258423, 0.4798625409603119, 0.044608138501644135]","[0.3570334315299988, 0.44444915652275085, -0.19194725155830383]","[0.3635709285736084, 0.44717249274253845, -0.014116587117314339]","[0.34527915716171265, 0.43824639916419983, -0.2212258279323578]","[0.35623112320899963, 0.4348486661911011, -0.019495906308293343]","[0.3487832248210907, 0.42946892976760864, -0.20895104110240936]","[0.3532749116420746, 0.43114760518074036, -0.03839060664176941]","[0.3522476553916931, 0.4318269193172455, -0.18922117352485657]","[0.355869323015213, 0.4367716908454895, -0.02522880770266056]","[0.5558280348777771, 0.6673914194107056, -0.05690259858965874]","[0.5462785959243774, 0.6379982233047485, 0.057044874876737595]","[0.4697442054748535, 0.6811356544494629, -0.06532740592956543]","[0.47208699584007263, 0.6409629583358765, 0.13437286019325256]","[0.5037249326705933, 0.8073995113372803, 0.020658450201153755]","[0.49792367219924927, 0.7497155666351318, 0.2185591757297516]","[0.5180146098136902, 0.8370548486709595, 0.02794870175421238]","[0.5099598169326782, 0.7628551721572876, 0.22544363141059875]","[0.46748819947242737, 0.829093337059021, 0.03154221922159195]","[0.4700620770454407, 0.7741237878799438, 0.2376289814710617]"
