NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX
"[0.49188432097435, 0.292159765958786, -0.1462465524673462]","[0.4950825273990631, 0.2803148031234741, -0.13670623302459717]","[0.497624933719635, 0.28023719787597656, -0.1367070972919464]","[0.4993906617164612, 0.28018611669540405, -0.1367034614086151]","[0.48740726709365845, 0.2814798057079315, -0.13712836802005768]","[0.4849277138710022, 0.28218647837638855, -0.13711783289909363]","[0.48237308859825134, 0.28328269720077515, -0.13706301152706146]","[0.5017838478088379, 0.28570622205734253, -0.06984381377696991]","[0.4792139530181885, 0.29011574387550354, -0.0720260962843895]","[0.4972311854362488, 0.30522656440734863, -0.12124417722225189]","[0.4871290624141693, 0.30577996373176575, -0.12174801528453827]","[0.5210127830505371, 0.35723578929901123, -0.04618170112371445]","[0.46226486563682556, 0.35392624139785767, -0.0650254637002945]","[0.5434126853942871, 0.3826887905597687, -0.16937099397182465]","[0.4516361653804779, 0.379159152507782, -0.19923707842826843]","[0.5633324384689331, 0.38820385932922363, -0.3424418866634369]","[0.43914762139320374, 0.3799799680709839, -0.36952048540115356]","[0.5757299661636353, 0.389139860868454, -0.37819594144821167]","[0.43266168236732483, 0.37698715925216675, -0.40665262937545776]","[0.573538601398468, 0.385578453540802, -0.3845616579055786]","[0.4398689270019531, 0.3725947439670563, -0.40706437826156616]","[0.56728196144104, 0.38669684529304504, -0.35096079111099243]","[0.44421905279159546, 0.3739003539085388, -0.37568381428718567]","[0.5112564563751221, 0.5296947360038757, 0.005499327555298805]","[0.47379812598228455, 0.5306192636489868, -0.005638535600155592]","[0.5122031569480896, 0.6342820525169373, 0.050302524119615555]","[0.47098106145858765, 0.6377668380737305, 0.029913991689682007]","[0.5102819204330444, 0.7265419960021973, 0.21138767898082733]","[0.46878108382225037, 0.7353904843330383, 0.16306813061237335]","[0.5062748193740845, 0.7357761859893799, 0.22450318932533264]","[0.47134456038475037, 0.7442680597305298, 0.17380647361278534]","[0.5136114954948425, 0.7731039524078369, 0.1608697474002838]","[0.46986642479896545, 0.781431257724762, 0.10665655136108398]"
"[0.49194541573524475, 0.29069069027900696, -0.1500428467988968]","[0.4950796961784363, 0.28008508682250977, -0.13980349898338318]","[0.4976024031639099, 0.28011128306388855, -0.13979382812976837]","[0.4992963671684265, 0.28022444248199463, -0.1397920846939087]","[0.48743781447410583, 0.28107941150665283, -0.14192113280296326]","[0.48494473099708557, 0.28183624148368835, -0.14190709590911865]","[0.4824104309082031, 0.2826850414276123, -0.14185091853141785]","[0.5016254186630249, 0.2864479422569275, -0.06810079514980316]","[0.47922617197036743, 0.2899033725261688, -0.07887857407331467]","[0.4972270429134369, 0.30432403087615967, -0.12327896058559418]","[0.48718658089637756, 0.3052913546562195, -0.1261698305606842]","[0.5210539102554321, 0.3580996096134186, -0.03797315061092377]","[0.46225348114967346, 0.3541722893714905, -0.07914435118436813]","[0.5434240698814392, 0.3835141956806183, -0.15691491961479187]","[0.45155400037765503, 0.3769087493419647, -0.24678102135658264]","[0.5637665390968323, 0.3877933919429779, -0.32643288373947144]","[0.4392637312412262, 0.3758373260498047, -0.4332001209259033]","[0.5764593482017517, 0.3887225389480591, -0.35962045192718506]","[0.4330213665962219, 0.37283575534820557, -0.473378986120224]","[0.5737631320953369, 0.3841748535633087, -0.3691735565662384]","[0.43945831060409546, 0.3695169985294342, -0.47137564420700073]","[0.5677399635314941, 0.385513573884964, -0.33656319975852966]","[0.44332045316696167, 0.3713283836841583, -0.4390561580657959]","[0.5110271573066711, 0.5289282202720642, 0.00927156861871481]","[0.47399434447288513, 0.5294167995452881, -0.009426715783774853]","[0.5124181509017944, 0.6352081894874573, 0.04972076416015625]","[0.47100719809532166, 0.6393523216247559, 0.025183966383337975]","[0.5104287266731262, 0.7268730998039246, 0.2185773104429245]","[0.46878260374069214, 0.7358177900314331, 0.1611994355916977]","[0.5065365433692932, 0.7359663248062134, 0.23230186104774475]","[0.47135764360427856, 0.7438864707946777, 0.1721351146697998]","[0.5137048959732056, 0.7725759148597717, 0.1677888184785843]","[0.4700918197631836, 0.781166136264801, 0.1019894927740097]"
"[0.4919571280479431, 0.29128938913345337, -0.14883753657341003]","[0.4950706362724304, 0.28122270107269287, -0.13868418335914612]","[0.49757295846939087, 0.2812725007534027, -0.13867633044719696]","[0.49920549988746643, 0.28134649991989136, -0.13868847489356995]","[0.48744574189186096, 0.2818538546562195, -0.14100755751132965]","[0.4849494993686676, 0.28251487016677856, -0.14098374545574188]","[0.48242491483688354, 0.28325411677360535, -0.14091214537620544]","[0.5014957189559937, 0.2871262729167938, -0.06668789684772491]","[0.47923120856285095, 0.28997117280960083, -0.07824954390525818]","[0.4972194731235504, 0.3047810196876526, -0.12173731625080109]","[0.4872059226036072, 0.30549857020378113, -0.1249808520078659]","[0.5209919214248657, 0.3561227023601532, -0.04140358045697212]","[0.4622671604156494, 0.35306215286254883, -0.08029410243034363]","[0.5430601835250854, 0.3835931122303009, -0.1713171899318695]","[0.4519161283969879, 0.3716111481189728, -0.24930670857429504]","[0.5641584396362305, 0.3891007602214813, -0.35120946168899536]","[0.43924480676651, 0.3757869601249695, -0.43685394525527954]","[0.5762597322463989, 0.39157527685165405, -0.386928528547287]","[0.43305540084838867, 0.3740147054195404, -0.4769321382045746]","[0.5739654302597046, 0.3873658776283264, -0.39568060636520386]","[0.43903589248657227, 0.37081125378608704, -0.47561150789260864]","[0.568118691444397, 0.3880043029785156, -0.3611831068992615]","[0.4420037865638733, 0.37275585532188416, -0.4433387815952301]","[0.5108257532119751, 0.5285288691520691, 0.009364737197756767]","[0.47409743070602417, 0.5290861129760742, -0.009508879855275154]","[0.5125737190246582, 0.6368715167045593, 0.036132924258708954]","[0.4708426594734192, 0.6414521932601929, 0.03312166407704353]","[0.510439932346344, 0.7271046042442322, 0.2053871601819992]","[0.4688563942909241, 0.7360990643501282, 0.1808428168296814]","[0.5064241886138916, 0.7359830141067505, 0.21934998035430908]","[0.471621572971344, 0.7429182529449463, 0.19294925034046173]","[0.5137814879417419, 0.7724651098251343, 0.1567552238702774]","[0.4700636863708496, 0.7808747291564941, 0.12604692578315735]"
"[0.49206504225730896, 0.29257306456565857, -0.14863359928131104]","[0.4950907826423645, 0.2822774350643158, -0.13848519325256348]","[0.4975704550743103, 0.28225159645080566, -0.13847924768924713]","[0.4991694390773773, 0.28227150440216064, -0.13849171996116638]","[0.48751044273376465, 0.28295212984085083, -0.14127495884895325]","[0.48497694730758667, 0.28356167674064636, -0.14125441014766693]","[0.48247188329696655, 0.2842799723148346, -0.14118549227714539]","[0.501386821269989, 0.28781914710998535, -0.06630448997020721]","[0.4792356491088867, 0.29099562764167786, -0.07968735694885254]","[0.49723976850509644, 0.3060143291950226, -0.12137152254581451]","[0.4873340129852295, 0.3064718544483185, -0.12518516182899475]","[0.5209769606590271, 0.35626107454299927, -0.0390293151140213]","[0.4622882008552551, 0.35405752062797546, -0.0820465087890625]","[0.5430777072906494, 0.3841160237789154, -0.16178706288337708]","[0.45275264978408813, 0.3727470338344574, -0.24847111105918884]","[0.5644615888595581, 0.392909973859787, -0.3339351415634155]","[0.4398992657661438, 0.37587520480155945, -0.4374564290046692]","[0.5762138962745667, 0.3952957093715668, -0.36808499693870544]","[0.4338621497154236, 0.37213337421417236, -0.477882444858551]","[0.5742699503898621, 0.3921455442905426, -0.37719792127609253]","[0.43874627351760864, 0.36846211552619934, -0.476785808801651]","[0.5684734582901001, 0.3930828869342804, -0.34379082918167114]","[0.441993772983551, 0.3705161213874817, -0.4438534379005432]","[0.5108470320701599, 0.5288183093070984, 0.009684747084975243]","[0.47428053617477417, 0.5296852588653564, -0.009828376583755016]","[0.5126931667327881, 0.6377642154693604, 0.03285309299826622]","[0.4709251821041107, 0.6421053409576416, 0.0304461270570755]","[0.510552167892456, 0.7272145748138428, 0.20464420318603516]","[0.46897879242897034, 0.7363142967224121, 0.18000249564647675]","[0.5064117312431335, 0.736086368560791, 0.21884283423423767]","[0.4718833863735199, 0.7425590753555298, 0.19231317937374115]","[0.5138552784919739, 0.7725043296813965, 0.15547943115234375]","[0.47014451026916504, 0.7809430360794067, 0.12432584911584854]"
"[0.49209460616111755, 0.292467325925827, -0.14342764019966125]","[0.49509555101394653, 0.2825881242752075, -0.13341136276721954]","[0.49756789207458496, 0.28260600566864014, -0.1334066092967987]","[0.4991445541381836, 0.28269103169441223, -0.13342246413230896]","[0.48753148317337036, 0.2832382321357727, -0.1358748823404312]","[0.4849848747253418, 0.2838631868362427, -0.13585634529590607]","[0.4824926257133484, 0.28452739119529724, -0.13579189777374268]","[0.501369833946228, 0.2884669601917267, -0.06249237060546875]","[0.47924789786338806, 0.29149624705314636, -0.07408733665943146]","[0.4972445070743561, 0.30584925413131714, -0.116627536714077]","[0.4873661398887634, 0.30647334456443787, -0.1199445128440857]","[0.5209659337997437, 0.35679352283477783, -0.037464093416929245]","[0.4627171456813812, 0.35432255268096924, -0.08059119433164597]","[0.543083906173706, 0.384138286113739, -0.15974518656730652]","[0.45575231313705444, 0.37032240629196167, -0.2423810213804245]","[0.5635558366775513, 0.39420366287231445, -0.32893526554107666]","[0.44270339608192444, 0.37306153774261475, -0.4274267554283142]","[0.5747576951980591, 0.3972529172897339, -0.3622220456600189]","[0.4360028803348541, 0.36959490180015564, -0.46693164110183716]","[0.5729585886001587, 0.3945540189743042, -0.3705224096775055]","[0.43929213285446167, 0.3668033182621002, -0.4664899408817291]","[0.5671820044517517, 0.39505788683891296, -0.33830076456069946]","[0.44282230734825134, 0.3684908449649811, -0.4341072142124176]","[0.5108640789985657, 0.5292913913726807, 0.009409012272953987]","[0.47439876198768616, 0.5301316380500793, -0.00954999029636383]","[0.5127668380737305, 0.638276219367981, 0.0271314587444067]","[0.4708290696144104, 0.6426236629486084, 0.025627393275499344]","[0.5106152892112732, 0.7274689674377441, 0.20117375254631042]","[0.4690115451812744, 0.7364987730979919, 0.1736970841884613]","[0.5063530802726746, 0.7362086176872253, 0.2153785675764084]","[0.4722069203853607, 0.7425442934036255, 0.18589627742767334]","[0.5138773918151855, 0.7725374102592468, 0.15270602703094482]","[0.4700288772583008, 0.7810247540473938, 0.11897797882556915]"
"[0.49214473366737366, 0.29279911518096924, -0.14363911747932434]","[0.49510717391967773, 0.2828967869281769, -0.1338905394077301]","[0.4975666105747223, 0.28289711475372314, -0.1338857114315033]","[0.4991239905357361, 0.2829992175102234, -0.13390299677848816]","[0.4875826835632324, 0.28360241651535034, -0.1365097165107727]","[0.4850143790245056, 0.28426676988601685, -0.13649478554725647]","[0.4825466275215149, 0.28495466709136963, -0.1364346444606781]","[0.5013591647148132, 0.2887474596500397, -0.06298333406448364]","[0.4792757034301758, 0.2919324040412903, -0.07536468654870987]","[0.49725985527038574, 0.3061409592628479, -0.11672699451446533]","[0.4874779284000397, 0.30690857768058777, -0.12029740959405899]","[0.5210164189338684, 0.3574179708957672, -0.0361357219517231]","[0.4630517363548279, 0.354671448469162, -0.08084377646446228]","[0.5430589914321899, 0.3849155008792877, -0.15951094031333923]","[0.45575886964797974, 0.3699911832809448, -0.24764156341552734]","[0.5625386834144592, 0.39455264806747437, -0.32244107127189636]","[0.44263744354248047, 0.37020450830459595, -0.43914803862571716]","[0.5731468200683594, 0.3975486755371094, -0.35505253076553345]","[0.43607085943222046, 0.36734914779663086, -0.47981709241867065]","[0.5712567567825317, 0.3949621319770813, -0.3637356460094452]","[0.4392949640750885, 0.3646637499332428, -0.4791761338710785]","[0.565653920173645, 0.3953554928302765, -0.3317520022392273]","[0.4427680969238281, 0.3665843605995178, -0.44608235359191895]","[0.5108900666236877, 0.528935968875885, 0.009432272985577583]","[0.47443127632141113, 0.5300794243812561, -0.00957915373146534]","[0.5126770734786987, 0.6386187076568604, 0.02700820006430149]","[0.4707416594028473, 0.6425200700759888, 0.023959657177329063]","[0.5106928944587708, 0.7274954319000244, 0.19967415928840637]","[0.4690355360507965, 0.7365634441375732, 0.17216290533542633]","[0.5063460469245911, 0.7362477779388428, 0.21379968523979187]","[0.47232335805892944, 0.7427029013633728, 0.18429186940193176]","[0.5139328837394714, 0.772572934627533, 0.15189522504806519]","[0.4699641764163971, 0.7810235619544983, 0.11632907390594482]"
"[0.49218496680259705, 0.2929404079914093, -0.141035258769989]","[0.4951484799385071, 0.2829735279083252, -0.13140377402305603]","[0.49757179617881775, 0.2829950749874115, -0.1314009726047516]","[0.499122679233551, 0.28318148851394653, -0.1314190775156021]","[0.48762622475624084, 0.28376129269599915, -0.1333719789981842]","[0.485032856464386, 0.2844442129135132, -0.13335275650024414]","[0.48257261514663696, 0.2851194739341736, -0.13328394293785095]","[0.5013920664787292, 0.2889970541000366, -0.06229548901319504]","[0.4793272912502289, 0.2920193076133728, -0.07151729613542557]","[0.49727755784988403, 0.3061895966529846, -0.11499150842428207]","[0.4875633716583252, 0.3070460259914398, -0.11763165891170502]","[0.5212088823318481, 0.35814547538757324, -0.03794868290424347]","[0.4635624885559082, 0.3541833460330963, -0.07705170661211014]","[0.542678713798523, 0.384743332862854, -0.1848568171262741]","[0.4554561674594879, 0.37042224407196045, -0.23976437747478485]","[0.5600351095199585, 0.393376886844635, -0.3645681142807007]","[0.44285282492637634, 0.36924219131469727, -0.42390578985214233]","[0.5708571076393127, 0.396966814994812, -0.401029497385025]","[0.43717074394226074, 0.36660656332969666, -0.46335291862487793]","[0.5682069063186646, 0.3941813111305237, -0.40727105736732483]","[0.439418226480484, 0.3635680675506592, -0.4631950855255127]","[0.5624130964279175, 0.39415109157562256, -0.3733730912208557]","[0.4427732527256012, 0.36540862917900085, -0.4308513104915619]","[0.5108407139778137, 0.5286827087402344, 0.008663421496748924]","[0.4744475781917572, 0.5301398634910583, -0.008811062201857567]","[0.5126744508743286, 0.6388320326805115, 0.01759934239089489]","[0.47067704796791077, 0.6428012251853943, 0.027801934629678726]","[0.5108027458190918, 0.7276253700256348, 0.1850733757019043]","[0.4690885543823242, 0.7366368770599365, 0.17591041326522827]","[0.5063993334770203, 0.7362818121910095, 0.1987529844045639]","[0.4723784923553467, 0.7427744269371033, 0.18805517256259918]","[0.5139567255973816, 0.7725023627281189, 0.1362394541501999]","[0.47000589966773987, 0.7810252904891968, 0.12361924350261688]"
"[0.49225014448165894, 0.2927861213684082, -0.14125551283359528]","[0.4952433109283447, 0.2828211486339569, -0.1317289173603058]","[0.4975971579551697, 0.28282299637794495, -0.13172633945941925]","[0.49913185834884644, 0.2830481231212616, -0.13174402713775635]","[0.4877099096775055, 0.28373342752456665, -0.13359130918979645]","[0.48507237434387207, 0.2844526171684265, -0.13356976211071014]","[0.48262396454811096, 0.28512951731681824, -0.13349810242652893]","[0.5014777183532715, 0.28886091709136963, -0.06280018389225006]","[0.47936591506004333, 0.2919093370437622, -0.07167424261569977]","[0.49730315804481506, 0.30589842796325684, -0.11528970301151276]","[0.48767152428627014, 0.30690664052963257, -0.11782054603099823]","[0.5212534070014954, 0.35797128081321716, -0.04215409606695175]","[0.46388936042785645, 0.35343945026397705, -0.076800636947155]","[0.5416091084480286, 0.38433489203453064, -0.19296200573444366]","[0.45552048087120056, 0.3696657717227936, -0.24166186153888702]","[0.5583260655403137, 0.392261803150177, -0.3750461935997009]","[0.4433007836341858, 0.36863940954208374, -0.4258805811405182]","[0.5694802403450012, 0.39594921469688416, -0.41240963339805603]","[0.43824559450149536, 0.366211473941803, -0.46555089950561523]","[0.566591739654541, 0.39290961623191833, -0.41806286573410034]","[0.4399589002132416, 0.363345205783844, -0.4655815660953522]","[0.5606990456581116, 0.39269956946372986, -0.3837398290634155]","[0.44325828552246094, 0.36530596017837524, -0.4330572485923767]","[0.5108044147491455, 0.5284147262573242, 0.008314806036651134]","[0.4744362235069275, 0.5301324129104614, -0.00846281461417675]","[0.5126941204071045, 0.6389625668525696, 0.017937373369932175]","[0.47062763571739197, 0.6430220007896423, 0.03131663799285889]","[0.5108568668365479, 0.7277241945266724, 0.1824670284986496]","[0.469135046005249, 0.7367401123046875, 0.1804899126291275]","[0.5064102411270142, 0.7363198399543762, 0.1958044171333313]","[0.47240009903907776, 0.7427894473075867, 0.19274824857711792]","[0.5139868855476379, 0.7725066542625427, 0.13315851986408234]","[0.47004932165145874, 0.7809650897979736, 0.12949812412261963]"
"[0.492260217666626, 0.29334065318107605, -0.14033597707748413]","[0.4953088164329529, 0.2833702862262726, -0.13094820082187653]","[0.49761873483657837, 0.2833574414253235, -0.1309446543455124]","[0.4991491734981537, 0.2835635840892792, -0.13095919787883759]","[0.4877820909023285, 0.2842291295528412, -0.13248983025550842]","[0.48511070013046265, 0.284914493560791, -0.132466658949852]","[0.482687771320343, 0.28557974100112915, -0.13239488005638123]","[0.5016429424285889, 0.28934246301651, -0.062432270497083664]","[0.4794502854347229, 0.29217958450317383, -0.06989254057407379]","[0.4973069131374359, 0.3061085343360901, -0.1145016998052597]","[0.48770007491111755, 0.3071359097957611, -0.11661267280578613]","[0.5212513208389282, 0.35772186517715454, -0.042445290833711624]","[0.46431660652160645, 0.353142648935318, -0.07510782033205032]","[0.5405397415161133, 0.3839237093925476, -0.19022397696971893]","[0.45541447401046753, 0.36918944120407104, -0.2388848066329956]","[0.5575145483016968, 0.3906792998313904, -0.3710489869117737]","[0.4437016546726227, 0.3685716390609741, -0.42046260833740234]","[0.5688881874084473, 0.3941362202167511, -0.4079340100288391]","[0.4392157196998596, 0.36617904901504517, -0.45949530601501465]","[0.5663553476333618, 0.39083632826805115, -0.4140816330909729]","[0.44081568717956543, 0.3633994162082672, -0.45942702889442444]","[0.560466468334198, 0.39075568318367004, -0.3799167573451996]","[0.44395723938941956, 0.36556634306907654, -0.4274183213710785]","[0.5107786059379578, 0.5282279253005981, 0.00803194660693407]","[0.4744255542755127, 0.5300522446632385, -0.008179740980267525]","[0.5126893520355225, 0.6389085650444031, 0.018863620236516]","[0.47059303522109985, 0.64311683177948, 0.03171957656741142]","[0.5109359622001648, 0.7277665138244629, 0.1833437830209732]","[0.46914544701576233, 0.7368977665901184, 0.1760898232460022]","[0.506439745426178, 0.736332893371582, 0.19657300412654877]","[0.47240200638771057, 0.742811918258667, 0.1879933774471283]","[0.51401287317276, 0.7725091576576233, 0.13459649682044983]","[0.47011321783065796, 0.7809881567955017, 0.12411193549633026]"
"[0.492258220911026, 0.29357796907424927, -0.13525749742984772]","[0.4953746795654297, 0.28355780243873596, -0.12585468590259552]","[0.49764952063560486, 0.28355807065963745, -0.12585434317588806]","[0.49919000267982483, 0.28378263115882874, -0.1258651465177536]","[0.4878273606300354, 0.28435471653938293, -0.1269001066684723]","[0.48513156175613403, 0.2850201427936554, -0.1268809586763382]","[0.48272499442100525, 0.28568682074546814, -0.12682108581066132]","[0.5020139813423157, 0.28969261050224304, -0.0587480291724205]","[0.4795321524143219, 0.2922532260417938, -0.0638904944062233]","[0.4973042607307434, 0.3062310218811035, -0.11004146188497543]","[0.48770028352737427, 0.30722662806510925, -0.11146615445613861]","[0.5214204788208008, 0.35783493518829346, -0.04189557582139969]","[0.464773565530777, 0.35324063897132874, -0.06765832006931305]","[0.5392166376113892, 0.38410818576812744, -0.18221858143806458]","[0.4555834233760834, 0.36976951360702515, -0.21986332535743713]","[0.5556417107582092, 0.3892281949520111, -0.3574203550815582]","[0.4460974335670471, 0.369181752204895, -0.38615280389785767]","[0.5670225620269775, 0.3921087980270386, -0.393299400806427]","[0.44154858589172363, 0.3663163185119629, -0.4227744936943054]","[0.5646378397941589, 0.3882504403591156, -0.39939308166503906]","[0.44372230768203735, 0.3633060157299042, -0.4222415089607239]","[0.5588210821151733, 0.3882032036781311, -0.36605167388916016]","[0.4475046992301941, 0.36556103825569153, -0.39236360788345337]","[0.510755181312561, 0.5284447073936462, 0.007717045955359936]","[0.4744207262992859, 0.5302280187606812, -0.007855613715946674]","[0.5126338005065918, 0.6389860510826111, 0.018878009170293808]","[0.4705653786659241, 0.643202006816864, 0.032991304993629456]","[0.5109962224960327, 0.72783362865448, 0.1801922768354416]","[0.46917104721069336, 0.736997663974762, 0.17841088771820068]","[0.5064724683761597, 0.7363632917404175, 0.19335950911045074]","[0.47240757942199707, 0.7428265810012817, 0.19053342938423157]","[0.5140329599380493, 0.772517740726471, 0.13223157823085785]","[0.47015729546546936, 0.781011700630188, 0.12832790613174438]"
"[0.49225836992263794, 0.2938327491283417, -0.13497872650623322]","[0.4954257011413574, 0.2837394177913666, -0.12549325823783875]","[0.4976782202720642, 0.2837362289428711, -0.12549299001693726]","[0.4992258548736572, 0.2839581370353699, -0.1255020797252655]","[0.48786887526512146, 0.2844906151294708, -0.12649503350257874]","[0.48515623807907104, 0.285137802362442, -0.12647652626037598]","[0.4827602803707123, 0.2857958972454071, -0.12641985714435577]","[0.5022658705711365, 0.28987616300582886, -0.058340705931186676]","[0.47959452867507935, 0.29229724407196045, -0.06314995884895325]","[0.49730342626571655, 0.30644404888153076, -0.10972310602664948]","[0.48770108819007874, 0.30737924575805664, -0.11105294525623322]","[0.5215195417404175, 0.3577766418457031, -0.041253380477428436]","[0.4648963510990143, 0.35319656133651733, -0.0658862516283989]","[0.5391727685928345, 0.3836982846260071, -0.1793055683374405]","[0.4556675851345062, 0.3708277940750122, -0.214013934135437]","[0.555993914604187, 0.38732752203941345, -0.35378965735435486]","[0.4472010135650635, 0.36900779604911804, -0.3773462176322937]","[0.5673511028289795, 0.3898617625236511, -0.3896257281303406]","[0.4424753189086914, 0.36591798067092896, -0.41357502341270447]","[0.5647135972976685, 0.38523754477500916, -0.3952217698097229]","[0.4450574815273285, 0.3628022372722626, -0.4129796624183655]","[0.5589290857315063, 0.3854110836982727, -0.36221078038215637]","[0.44906362891197205, 0.36506950855255127, -0.3833290636539459]","[0.5107491612434387, 0.5282326340675354, 0.0074677616357803345]","[0.47441595792770386, 0.5301172733306885, -0.0075989700853824615]","[0.5125828981399536, 0.6388870477676392, 0.019375676289200783]","[0.4705435633659363, 0.643281102180481, 0.03437003493309021]","[0.5110259056091309, 0.7278900146484375, 0.18153804540634155]","[0.46918925642967224, 0.7370431423187256, 0.18051257729530334]","[0.5064964890480042, 0.7363935708999634, 0.19476944208145142]","[0.47241902351379395, 0.7428868412971497, 0.19272099435329437]","[0.5140364170074463, 0.7725257873535156, 0.1333615928888321]","[0.47017210721969604, 0.7809932231903076, 0.13047254085540771]"
"[0.4922901690006256, 0.29400983452796936, -0.13282714784145355]","[0.4955560266971588, 0.28386086225509644, -0.12354902178049088]","[0.4977444112300873, 0.2838608920574188, -0.12355069071054459]","[0.49931201338768005, 0.28409549593925476, -0.1235613226890564]","[0.4879915714263916, 0.2845644950866699, -0.12458468973636627]","[0.4852343201637268, 0.2852114140987396, -0.12456747144460678]","[0.4828566908836365, 0.28585487604141235, -0.12451441586017609]","[0.5025199055671692, 0.28994837403297424, -0.057212620973587036]","[0.4796825349330902, 0.292306125164032, -0.06223805621266365]","[0.49731484055519104, 0.306660532951355, -0.1078450083732605]","[0.4877304136753082, 0.3074783384799957, -0.10921977460384369]","[0.5215671062469482, 0.35766392946243286, -0.040520235896110535]","[0.4650813639163971, 0.3531430661678314, -0.06444914638996124]","[0.5387747883796692, 0.38334983587265015, -0.17767146229743958]","[0.4558587968349457, 0.37161508202552795, -0.20945627987384796]","[0.5551785826683044, 0.38515666127204895, -0.3511330187320709]","[0.44768524169921875, 0.3691990375518799, -0.3700515031814575]","[0.5668061375617981, 0.3873779773712158, -0.386701375246048]","[0.4429430067539215, 0.3659138083457947, -0.4055476188659668]","[0.5640282034873962, 0.3820958435535431, -0.39224737882614136]","[0.44575005769729614, 0.3627914488315582, -0.404930055141449]","[0.5578634738922119, 0.3823513388633728, -0.35950344800949097]","[0.4498595595359802, 0.36505982279777527, -0.3759622275829315]","[0.5107401609420776, 0.5283389687538147, 0.0072946129366755486]","[0.47441452741622925, 0.5302289724349976, -0.007419361267238855]","[0.5125895142555237, 0.6388978362083435, 0.019467387348413467]","[0.47052448987960815, 0.6433568596839905, 0.03478524833917618]","[0.5110647678375244, 0.7279207110404968, 0.1781257688999176]","[0.4692156910896301, 0.7370792031288147, 0.17922423779964447]","[0.5065293312072754, 0.7364093065261841, 0.19092495739459991]","[0.47242599725723267, 0.7429237365722656, 0.19129152595996857]","[0.5140467882156372, 0.7725306749343872, 0.1304710954427719]","[0.4701607823371887, 0.7809798121452332, 0.12986543774604797]"
"[0.4924207627773285, 0.2941976487636566, -0.1331067979335785]","[0.4957963824272156, 0.2840173840522766, -0.12376438081264496]","[0.49786806106567383, 0.28401848673820496, -0.12376536428928375]","[0.4994848668575287, 0.2842768728733063, -0.12377401441335678]","[0.48824548721313477, 0.28461116552352905, -0.1250545084476471]","[0.48539772629737854, 0.28525495529174805, -0.12503668665885925]","[0.4830365777015686, 0.28587815165519714, -0.12498495727777481]","[0.5028160810470581, 0.2900598645210266, -0.05670221894979477]","[0.47978276014328003, 0.292307585477829, -0.06297384947538376]","[0.4973694682121277, 0.3069300353527069, -0.10774800926446915]","[0.4878341257572174, 0.3076343834400177, -0.10949377715587616]","[0.5215943455696106, 0.3573949933052063, -0.03877067565917969]","[0.46522608399391174, 0.35298579931259155, -0.06466096639633179]","[0.5374242067337036, 0.3831879198551178, -0.17662599682807922]","[0.456082820892334, 0.37211260199546814, -0.2099989652633667]","[0.5540850162506104, 0.38317441940307617, -0.3496847450733185]","[0.44791358709335327, 0.3694591820240021, -0.37039220333099365]","[0.565896213054657, 0.3848300874233246, -0.3850197494029999]","[0.44321170449256897, 0.36565902829170227, -0.40572938323020935]","[0.5631855726242065, 0.37951546907424927, -0.3907082974910736]","[0.44598689675331116, 0.3622860908508301, -0.4048365652561188]","[0.5569434762001038, 0.37989526987075806, -0.35798078775405884]","[0.45000067353248596, 0.3650153577327728, -0.37614911794662476]","[0.5107296705245972, 0.5284863710403442, 0.007276363670825958]","[0.47440284490585327, 0.5303165316581726, -0.0073976069688797]","[0.5125969648361206, 0.638929009437561, 0.021568452939391136]","[0.47050875425338745, 0.6433774828910828, 0.035803742706775665]","[0.5110817551612854, 0.7279403805732727, 0.17890825867652893]","[0.4692184329032898, 0.7370930910110474, 0.18020907044410706]","[0.5065439343452454, 0.7364427447319031, 0.19170954823493958]","[0.4724237024784088, 0.7429506778717041, 0.1923132836818695]","[0.514055609703064, 0.7725372910499573, 0.13129034638404846]","[0.4701533913612366, 0.7809552550315857, 0.13091638684272766]"
